S,I,R,Beta
9910,90,0,2.242403856934634e-05
9890,101,9,5.406000660733414e-05
9836,150,14,5.6255930595092857e-05
9753,224,23,5.767456167333128e-05
9627,333,40,6.956161521446658e-05
9404,530,66,5.778352046098408e-05
9116,776,108,5.103183255452066e-05
8755,1081,164,3.846090855443513e-05
8391,1354,255,3.8463522234116283e-05
7954,1667,379,3.529593301857607e-05
7486,2004,510,3.139593108733108e-05
7015,2314,671,3.086360810979806e-05
6514,2619,867,2.837018115767455e-05
6030,2896,1074,2.5425359390890848e-05
5586,3124,1290,2.6245419658529898e-05
5128,3358,1514,2.2241806884901958e-05
4745,3470,1785,2.1621424645387378e-05
4389,3528,2083,1.956809153371989e-05
4086,3558,2356,1.9535027818154754e-05
3802,3564,2634,2.140169595894653e-05
3512,3560,2928,1.9835683755214864e-05
3264,3520,3216,1.766864416221034e-05
3061,3472,3467,2.0135885233734344e-05
2847,3426,3727,1.8864400026984293e-05
2663,3326,4011,1.8177429323106402e-05
2502,3216,4282,1.7523294796998222e-05
2361,3102,4537,1.5565643184665058e-05
2247,2961,4792,1.5781483270049585e-05
2142,2830,5028,1.2207474273572797e-05
2068,2676,5256,1.4275471054404362e-05
1989,2546,5465,1.5402861851732053e-05
1911,2446,5643,1.3264001115887578e-05
1849,2338,5813,1.3879372522821157e-05
1789,2213,5998,1.5912880264163915e-05
1726,2088,6186,1.4428861274268235e-05
1674,1965,6361,1.0336200108834107e-05
1640,1838,6522,1.691923883330237e-05
1589,1730,6681,1.4914677133617318e-05
1548,1631,6821,1.5446841477383447e-05
1509,1534,6957,1.1664044416681139e-05
1482,1454,7064,1.3922224882914089e-05
1452,1382,7166,9.966790653542397e-06
1432,1282,7286,1.1439005046235368e-05
1411,1200,7389,1.1221356012284431e-05
1392,1112,7496,1.1628628131977177e-05
1374,1027,7599,1.0630020026957731e-05
1359,965,7676,1.1437852428827963e-05
1344,900,7756,1.3227513227513228e-05
1328,843,7829,1.0719032714487845e-05
1316,782,7902,1.1660538405926662e-05
1304,736,7960,1.979694585222726e-05
1285,689,8026,7.906343711350685e-06
1278,645,8077,4.852543339277699e-06
1274,603,8123,1.041365646909357e-05
1266,571,8163,5.5333759403280734e-06
1262,532,8206,2.978921153914898e-06
1260,487,8253,1.1407711613050422e-05
1253,435,8312,1.1008063406445222e-05
1247,405,8348,9.900303939330938e-06
1242,372,8386,1.0821948643360518e-05
1237,350,8413,1.1548677676406051e-05
1232,331,8437,1.226115274453643e-05
1227,313,8460,5.207641693420926e-06
1225,290,8485,2.8149190710767066e-06
1224,268,8508,2.7436347673397717e-05
1215,255,8530,3.227628499959655e-06
1214,243,8543,1.0169422580185896e-05
1211,227,8562,3.6377261301505657e-06
1210,207,8583,3.992494111071186e-06
1209,192,8599,8.615936035290874e-06
1207,181,8612,9.15470070994704e-06
1205,165,8630,0.0
1205,152,8643,1.0919414719371043e-05
1203,142,8655,1.7561729479119102e-05
1200,132,8668,0.0
1200,122,8678,0.0
1200,109,8691,0.0
1200,99,8701,8.417508417508417e-06
1199,87,8714,0.0
1199,79,8722,1.0557320974229579e-05
1198,75,8727,1.1129660545353366e-05
1197,72,8731,0.0
1197,67,8736,0.0
1197,64,8739,0.0
1197,62,8741,0.0
1197,57,8746,1.4656524351815211e-05
1196,53,8751,0.0
1196,50,8754,0.0
1196,44,8760,0.0
1196,40,8764,0.0
1196,35,8769,0.0
1196,33,8771,0.0
1196,29,8775,0.0
1196,25,8779,0.0
1196,25,8779,0.0
1196,23,8781,0.0
1196,23,8781,0.0
1196,20,8784,0.0
1196,19,8785,0.0
1196,17,8787,4.918355301987015e-05
1195,17,8788,0.0
1195,13,8792,0.0
1195,13,8792,0.0
1195,13,8792,0.0
1195,13,8792,0.0
1195,13,8792,0.0
1195,13,8792,0.0
1195,12,8793,0.0
1195,11,8794,0.0
1195,10,8795,0.0
1195,9,8796,0.0
1195,9,8796,0.0
1195,9,8796,0.0
1195,9,8796,0.0
1195,9,8796,0.0
1195,9,8796,0.0
1195,9,8796,0.0
1195,9,8796,0.0
1195,9,8796,0.0
1195,8,8797,0.0
1195,8,8797,0.0
1195,8,8797,0.0
1195,8,8797,0.0
1195,8,8797,0.0
1195,5,8800,0.0
1195,5,8800,0.0
1195,5,8800,0.0
1195,2,8803,0.0
1195,2,8803,0.0
1195,2,8803,0.0
1195,1,8804,0.0
1195,1,8804,0.0
1195,1,8804,0.0
1195,1,8804,0.0
1195,1,8804,0.0
1195,1,8804,0.0
1195,1,8804,0.0
1195,1,8804,0.0
1195,1,8804,0.0
1195,1,8804,0.0
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
1195,0,8805,
