S,I,R,Beta
9920,80,0,3.90625e-05
9889,104,7,6.806319375841067e-05
9819,169,12,9.220138952917631e-05
9666,306,28,8.012722986980846e-05
9429,519,52,7.315601378193909e-05
9071,835,94,7.089778111069229e-05
8534,1310,156,5.930476567014385e-05
7871,1870,259,5.6254700630555404e-05
7043,2524,433,4.995350049154694e-05
6155,3232,613,4.3884871834055865e-05
5282,3871,847,3.9664253586729386e-05
4471,4366,1163,3.6628374049570535e-05
3756,4738,1506,3.42775043819013e-05
3146,4962,1892,3.132516598494393e-05
2657,5051,2292,2.9060004961064436e-05
2267,5025,2708,2.958300688880257e-05
1930,4946,3124,2.4513449922374074e-05
1696,4789,3515,2.86870067804757e-05
1463,4600,3937,2.2437516716692917e-05
1312,4379,4309,2.401985084020742e-05
1174,4172,4654,2.2866812252038003e-05
1062,3976,4962,2.155115248932389e-05
971,3733,5296,2.4001701637881638e-05
884,3527,5589,2.565855898966858e-05
804,3332,5864,2.1650451225266225e-05
746,3138,6116,2.2213223019050403e-05
694,2971,6335,1.6974849093591557e-05
659,2783,6558,2.5081829468641443e-05
613,2611,6776,1.4370123139459546e-05
590,2432,6978,2.369536128456735e-05
556,2270,7174,1.3469400690901024e-05
539,2116,7345,1.9289379267775163e-05
517,1970,7513,2.0618759143437834e-05
496,1842,7662,9.850793317221814e-06
487,1723,7790,1.1917516484904678e-05
477,1606,7917,2.2191415316253774e-05
460,1487,8053,2.339112891435923e-05
444,1375,8181,1.1466011466011466e-05
437,1271,8292,2.1604999396860433e-05
425,1179,8396,9.978546125829467e-06
420,1098,8482,1.0842223956978055e-05
415,1016,8569,1.1858457451854663e-05
410,939,8651,1.2987350320787552e-05
405,866,8729,8.553588230262596e-06
402,803,8795,2.1684850963117166e-05
395,744,8861,1.0208248264597795e-05
392,692,8916,7.3728913530730215e-06
390,650,8960,3.9447731755424066e-06
389,602,9009,0.0
389,541,9070,9.50349015676007e-06
387,510,9103,5.066626133657597e-06
386,465,9149,5.571341021783943e-06
385,423,9192,0.0
385,386,9229,0.0
385,359,9256,0.0
385,326,9289,0.0
385,294,9321,0.0
385,263,9352,9.876055503431929e-06
384,250,9366,0.0
384,228,9388,0.0
