S,I,R,Beta
9900,100,0,2.7272727272727273e-05
9873,121,6,3.76684722421028e-05
9828,157,15,4.601437722456831e-05
9757,212,31,3.770877608915515e-05
9679,274,47,4.110034290506273e-05
9570,365,65,3.836189003879131e-05
9436,465,99,3.3274533130951244e-05
9290,575,135,3.163757195675574e-05
9121,696,183,3.118986499514194e-05
8923,830,247,2.7139826818199615e-05
8722,960,318,2.6871703737674845e-05
8497,1121,382,2.3201766021843044e-05
8276,1237,487,2.4908639019314646e-05
8021,1403,576,2.2926276116072003e-05
7763,1557,680,2.2917200815322854e-05
7486,1721,793,2.0879571752997616e-05
7217,1861,922,1.8241603259722385e-05
6972,1942,1086,1.9350611213428082e-05
6710,2069,1221,1.8511862358180768e-05
6453,2157,1390,1.695509364420354e-05
6217,2218,1565,1.667959214191055e-05
5987,2273,1740,1.5872489822684447e-05
5771,2330,1899,1.5617528221245342e-05
5561,2357,2082,1.4953525434764216e-05
5365,2361,2274,1.594724462007466e-05
5163,2400,2437,1.2428174833752986e-05
5009,2371,2620,1.3893170277473554e-05
4844,2328,2828,1.1794092525276602e-05
4711,2293,2996,1.2127021197199899e-05
4580,2253,3167,1.2404615292177145e-05
4452,2180,3368,1.1436979153787185e-05
4341,2115,3544,1.3179083596234268e-05
4220,2073,3707,1.0516617398600376e-05
4128,2001,3871,1.343804841765164e-05
4017,1956,4027,1.2854366895703485e-05
3916,1907,4177,1.1783906718594416e-05
3828,1836,4336,1.1524986170016596e-05
3747,1756,4497,1.1702604300600693e-05
3670,1685,4645,1.3098424146378932e-05
3589,1630,4781,8.546906276335155e-06
3539,1553,4908,1.0007156026300262e-05
3484,1492,5024,9.618847400448777e-06
3434,1413,5153,1.0922785796751275e-05
3381,1355,5264,1.2660286318923527e-05
3323,1316,5361,1.0061586053544102e-05
3279,1249,5472,1.0987747196842561e-05
3234,1201,5565,1.0041106746233427e-05
3195,1144,5661,1.09436729155039e-05
3155,1091,5754,1.045871639592633e-05
3119,1051,5830,8.846671622836493e-06
3090,995,5915,9.432274641817501e-06
3061,947,5992,8.279382233894618e-06
3037,894,6069,9.944465683858806e-06
3010,848,6142,9.010844355293676e-06
2987,805,6208,8.317616503814667e-06
2967,755,6278,1.4731583846148696e-05
2934,725,6341,1.0812589615212844e-05
2911,677,6412,9.133592490563222e-06
2893,647,6460,6.945294055736519e-06
2880,601,6519,1.0399334442595674e-05
2862,569,6569,7.982914107528625e-06
2849,534,6617,9.859560421358175e-06
2834,504,6662,9.101499927188e-06
2821,476,6703,1.3404865668351708e-05
2803,462,6735,1.158313680611219e-05
2788,442,6770,8.926426767594798e-06
2777,421,6802,6.842771082791543e-06
2769,401,6830,1.2608421164495767e-05
2755,386,6859,7.522827078416069e-06
2747,367,6886,1.190300243317208e-05
2735,343,6922,5.32989377521706e-06
2730,324,6946,7.913896802785692e-06
2723,303,6974,6.060099215944364e-06
2718,280,7002,1.0511931041732366e-05
2710,261,7029,0.0
2710,233,7057,3.167413648385411e-06
2708,213,7079,6.934764668760965e-06
2704,203,7093,1.8217856414142887e-06
2703,191,7106,7.747838837204347e-06
2699,182,7119,8.143024074850677e-06
2695,173,7132,4.28968224178794e-06
2693,159,7148,7.0062846373196755e-06
2690,150,7160,9.913258983890955e-06
2686,139,7175,2.6784231587179993e-06
2685,128,7187,1.4548417132216015e-05
2680,126,7194,2.9613835583984837e-06
2679,113,7208,3.3033062792549063e-06
2678,107,7215,2.7918728581100415e-05
