S,E,I,R,Beta
9910,0,90,0,6.0544904137235114e-05
9856,54,81,9,5.636724386724387e-05
9811,91,81,17,5.410908139138357e-05
9768,126,81,25,5.434727656949879e-05
9725,157,81,37,6.474340664572027e-05
9674,192,91,43,6.702001740248587e-05
9615,229,109,47,8.301249481171908e-05
9528,292,125,55,6.801007556675063e-05
9447,343,143,67,8.364663810837199e-05
9334,414,172,80,7.349973340774662e-05
9216,491,201,92,5.398355444997236e-05
9116,525,245,114,7.65641930313152e-05
8945,636,283,136,6.0440027099253984e-05
8792,725,327,156,6.295687210780998e-05
8611,839,371,179,5.9160836402758206e-05
8422,922,454,202,5.85837177018026e-05
8198,1069,495,238,6.160655099420652e-05
7948,1210,569,273,4.9531090931122594e-05
7724,1306,646,324,5.511348969798609e-05
7449,1432,738,381,5.2206858489581e-05
7162,1574,827,437,5.115673308712819e-05
6859,1715,917,509,5.0081856011325175e-05
6544,1864,1014,578,4.460776512685484e-05
6248,1987,1107,658,4.149475980461896e-05
5961,2070,1223,746,4.471693426185441e-05
5635,2200,1325,840,4.393028745542515e-05
5307,2301,1439,953,3.836699087428682e-05
5014,2373,1534,1079,4.1344470164114146e-05
4696,2470,1627,1207,4.135913445278724e-05
4380,2518,1744,1358,3.298982028402664e-05
4128,2505,1886,1481,3.622160842437545e-05
3846,2516,2017,1621,3.5063375762596196e-05
3574,2519,2125,1782,3.0020738009809407e-05
3346,2485,2218,1951,3.5572668764016845e-05
3082,2539,2260,2119,3.215932649181947e-05
2858,2491,2341,2310,3.1237958813124965e-05
2649,2457,2413,2481,3.1445374925082565e-05
2448,2426,2448,2678,2.9702785253534964e-05
2270,2338,2494,2898,2.861493134182832e-05
2108,2291,2498,3103,2.8865597221610306e-05
1956,2217,2515,3312,2.4800074806783025e-05
1834,2117,2536,3513,2.6445789142348007e-05
1711,2036,2545,3708,2.135724119559214e-05
1618,1927,2548,3907,2.5954091820240504e-05
1511,1839,2532,4118,2.6137968745262493e-05
1411,1722,2541,4326,2.3149755770076626e-05
1328,1631,2501,4540,2.3183497685263245e-05
1251,1557,2450,4742,2.544902853227622e-05
1173,1496,2396,4935,1.956941592053821e-05
1118,1410,2360,5112,1.7055274248809922e-05
1073,1318,2295,5314,2.355296472943532e-05
1015,1242,2254,5489,2.2729160201240486e-05
963,1170,2209,5658,2.2564163313773024e-05
915,1106,2129,5850,1.5913471780537825e-05
884,1022,2061,6033,1.9210461029109885e-05
849,960,2011,6180,1.8156909670545803e-05
818,884,1943,6355,2.7683855404706506e-05
774,837,1889,6500,2.051862886314485e-05
744,767,1841,6648,2.1172457698889687e-05
715,699,1783,6803,1.961022712565057e-05
690,658,1704,6948,1.5309246785058174e-05
672,613,1649,7066,2.0755724970400532e-05
649,565,1584,7202,1.7509455105757108e-05
631,535,1511,7323,2.307431713131699e-05
609,504,1438,7449,1.4844554674778644e-05
596,461,1375,7568,1.0982306284319707e-05
587,437,1324,7652,2.7020489250992037e-05
566,419,1247,7768,1.4168279489148515e-05
556,383,1188,7873,1.211152290288981e-05
548,354,1132,7966,1.1284207268319104e-05
541,326,1089,8044,1.697363485298286e-05
531,311,1026,8132,2.0190673377312293e-05
520,287,982,8211,7.83330722230926e-06
516,260,916,8308,1.480992518872076e-05
509,244,883,8364,1.779965157182048e-05
501,226,833,8440,1.4377008288345279e-05
495,201,806,8498,1.7545178835501416e-05
488,193,758,8561,8.110212379428175e-06
485,177,719,8619,1.147068523005893e-05
481,162,679,8678,1.5309293659809125e-05
476,148,638,8738,9.87855957429994e-06
473,134,607,8786,1.3931893936491462e-05
469,121,581,8829,7.339745824602094e-06
467,114,549,8870,3.900414614073476e-06
466,105,523,8906,1.2309308298935655e-05
463,99,488,8950,0.0
463,88,462,8987,4.674950679270334e-06
462,80,433,9025,9.997700528878357e-06
460,70,421,9049,1.5491066818134875e-05
457,67,401,9075,1.0913634949824562e-05
455,60,382,9103,5.753408894770151e-06
454,55,369,9122,5.969222687821592e-06
453,50,345,9152,1.919570016316345e-05
450,47,324,9179,1.3717421124828532e-05
448,44,306,9202,0.0
448,37,297,9218,2.2546897546897547e-05
445,35,282,9238,2.390628735357399e-05
442,36,273,9249,1.6574677208161372e-05
440,34,264,9262,8.608815426997244e-06
439,35,243,9283,0.0
439,33,228,9300,1.9981616912440556e-05
437,32,207,9324,1.1054731978023193e-05
436,30,197,9337,1.1642527825641502e-05
435,27,183,9355,0.0
435,27,167,9371,1.3765572303668526e-05
434,22,155,9389,1.4865467518953471e-05
433,22,144,9401,1.6037977931742366e-05
432,21,136,9411,0.0
432,21,122,9425,3.7947783849423196e-05
