S,I,R,Beta
9940,60,0,8.383635144198524e-06
9935,63,2,1.437917894888202e-05
9926,67,7,2.1051302023030123e-05
9912,78,10,1.6814635458703255e-05
9899,84,17,1.8039340193093098e-05
9884,94,22,2.152630083435942e-05
9864,104,32,2.0470709339322478e-05
9843,118,39,2.238534827297038e-05
9817,133,50,2.986992795220199e-05
9778,163,59,1.882277354823085e-05
9748,180,72,2.3366616513928782e-05
9707,198,95,2.289298673351419e-05
9663,234,103,2.3439483234577926e-05
9610,272,118,1.4537552794270674e-05
9572,287,141,1.892861146986492e-05
9520,320,160,1.903886554621849e-05
9462,360,178,1.761431691678997e-05
9402,396,202,1.50408574148204e-05
9346,423,231,1.770646624970468e-05
9276,455,269,1.3031384312108763e-05
9221,472,307,1.4934591086300799e-05
9156,490,354,1.3596526421840033e-05
9095,509,396,1.5120896971608356e-05
9025,547,428,1.2153929517337073e-05
8965,556,479,1.5247144169772938e-05
8889,584,527,1.3484420485839817e-05
8819,606,575,1.4220721312407916e-05
8743,640,617,1.3582294406954134e-05
8667,672,661,1.1675375122934832e-05
8599,689,712,1.4684260548742377e-05
8512,722,766,1.3505456855434987e-05
8429,748,823,8.088956955963718e-06
8378,744,878,1.2834433244262366e-05
8298,756,946,1.0680204702860764e-05
8231,757,1012,1.0271443765370052e-05
8167,767,1066,1.229229022767716e-05
8090,779,1131,9.203266842375014e-06
8032,779,1189,9.749193214305806e-06
7971,790,1239,9.369407138853026e-06
7912,785,1303,1.0143424806630901e-05
7849,781,1370,1.190851195965331e-05
7776,782,1442,1.05248755433467e-05
7712,778,1510,9.500101334414234e-06
7655,785,1560,9.818319486451968e-06
7596,787,1617,9.033042870821466e-06
7542,778,1680,7.328284656480692e-06
7499,751,1750,6.747459803339957e-06
7461,729,1810,9.192749715070723e-06
7411,728,1861,9.638182624284364e-06
7359,723,1918,1.165291528687692e-05
7297,725,1978,9.451215189993054e-06
7247,721,2032,6.698453059250497e-06
7212,708,2080,7.050396232268254e-06
