S,E,I,R,Beta
9910,0,90,0,2.242403856934634e-06
9908,2,84,6,7.209181613703212e-06
9902,7,77,14,6.557772665629664e-06
9897,10,70,23,4.330316546139523e-06
9894,12,66,28,7.656920937697166e-06
9889,16,59,36,1.0283639928631539e-05
9883,22,53,42,1.5273034121867357e-05
9875,28,52,45,1.3631937682570594e-05
9868,33,48,51,2.1112011890285096e-06
9867,31,47,55,1.0781694407966378e-05
9862,35,45,58,2.25331801077086e-06
9861,34,44,61,6.914290455513455e-06
9858,35,40,67,2.536011361330899e-06
9857,31,37,75,1.0967648179781689e-05
9853,34,37,76,1.645815103645206e-05
9847,38,37,78,1.0978786240287205e-05
9843,37,40,80,2.0319008432388498e-05
9835,38,47,80,8.653419723306905e-06
9831,38,46,85,1.5478986170631498e-05
9824,43,43,90,7.101734717066889e-06
9821,41,43,95,1.4207808137758908e-05
9815,41,45,99,1.1320541121865625e-05
9810,43,46,101,1.1080086867881045e-05
9805,45,46,104,2.4388621599450146e-05
9794,50,47,109,1.955170121524685e-05
9785,56,49,110,1.042828986474508e-05
9780,52,56,112,9.129418638621092e-06
9775,54,56,115,2.1921812203142126e-05
9763,56,59,122,1.736059873232908e-05
9753,60,60,127,3.075976622577668e-05
9735,73,59,133,2.9597903771991678e-05
9718,84,65,133,2.532968163756392e-05
9702,91,71,136,1.3065405419530168e-05
9693,90,75,142,2.4760136180748993e-05
9675,101,75,149,2.6184323858742462e-05
9656,105,87,152,1.309411574246017e-05
9645,106,92,157,2.25392746861406e-05
9625,121,92,162,1.919819311123659e-05
9608,122,100,170,2.497918401332223e-05
9584,132,100,184,9.390651085141903e-06
9575,133,102,190,1.9454256898581886e-05
9556,139,106,199,2.2706271669681006e-05
9533,147,111,209,2.079074773924244e-05
9511,159,111,219,1.4208299351817384e-05
9496,159,117,228,1.5301089437567956e-05
9479,164,123,234,2.230004365662393e-05
9453,177,121,249,1.661110688547866e-05
9434,173,139,254,1.9064671942751077e-05
9409,183,140,268,1.5942183016261028e-05
9388,191,143,278,1.936708370453577e-05
9362,197,157,284,2.313186387034182e-05
9328,212,162,298,2.514664464349999e-05
9290,229,169,312,1.8471219928535486e-05
9261,247,174,318,2.1720054560777058e-05
9226,260,180,334,1.6258400173422935e-05
9199,264,185,352,1.821584602321639e-05
9168,269,195,368,1.2865261556361034e-05
9145,267,202,386,1.8405339713851102e-05
9111,271,218,400,1.4097285366312925e-05
9083,269,235,413,1.4523273545857237e-05
9052,280,236,432,8.893998517042773e-06
9033,273,235,459,9.892804398058184e-06
9012,259,252,477,1.100825002289716e-05
8987,252,262,499,1.0192840039514244e-05
8963,256,259,522,1.120005582797059e-05
8937,262,255,546,1.4480448104048601e-05
8904,266,263,567,1.0675767544983414e-05
8879,258,271,592,1.5376885382774315e-05
8842,268,273,617,1.4085288909989204e-05
8808,287,266,639,1.9206736186515336e-05
8763,308,267,662,1.3676844375889262e-05
8731,323,259,687,1.6362059656069506e-05
8694,330,268,708,1.8454998987120985e-05
8651,348,269,732,1.589948773569379e-05
8614,354,281,751,1.0741431436203746e-05
8588,338,306,768,1.255742166452049e-05
8555,333,328,784,1.3542216076748728e-05
8517,341,329,813,1.6773176336402823e-05
8470,362,332,836,1.3157707571727287e-05
8433,353,347,867,1.1618962283139758e-05
8399,354,357,890,1.6341814735180893e-05
8350,366,365,919,1.2140103354933968e-05
8313,367,372,948,1.390489568741277e-05
8270,373,383,974,1.357576063723989e-05
8227,393,386,994,1.1336361821400658e-05
8191,391,388,1030,1.164214683704896e-05
8154,380,404,1062,1.2749619332794206e-05
8112,388,406,1094,1.0627082908250017e-05
8077,383,417,1123,1.33606127355142e-05
8032,396,418,1154,1.1914066223145696e-05
7992,393,429,1186,1.225001225001225e-05
7950,391,434,1225,9.854215575457207e-06
7916,397,439,1248,1.1510380636777277e-05
7876,393,439,1292,1.1279617673020658e-05
7837,393,435,1335,1.2613318197351496e-05
7794,387,447,1372,1.0333193835216559e-05
7758,376,457,1409,8.461654321113012e-06
7728,370,445,1457,1.0759066694582082e-05
7691,362,450,1497,1.3580086392464497e-05
7644,363,458,1535,1.3710556442933237e-05
7596,376,459,1569,6.023121904545564e-06
7575,361,455,1609,6.383055888006383e-06
7553,345,456,1646,6.097263548119604e-06
7532,329,453,1686,1.113717601075734e-05
7494,340,434,1732,9.838900306112786e-06
7462,328,438,1772,1.0096819318336191e-05
7429,330,432,1809,1.028252643544069e-05
7396,331,425,1848,9.544109693634078e-06
7366,335,418,1881,9.743461163213368e-06
7336,334,421,1909,1.1656309819534421e-05
7300,335,426,1939,6.10971766673098e-06
7281,318,426,1975,9.349693362298039e-06
7252,321,410,2017,1.1098704478495419e-05
7219,328,394,2059,9.492716273961198e-06
7192,328,391,2089,6.7565837574571344e-06
7173,307,399,2121,1.1180886833003322e-05
7141,302,401,2156,9.079667446703225e-06
7115,290,408,2187,1.0334421892439337e-05
7085,290,403,2222,1.0156711046824189e-05
7056,293,396,2255,8.589294303580018e-06
7032,299,377,2292,8.298554844394553e-06
7010,298,369,2323,1.2371022426344092e-05
6978,293,377,2352,9.503152385709388e-06
6953,287,387,2373,7.804338543286764e-06
6932,278,384,2406,1.202154260434699e-05
6900,288,377,2435,7.688463460577404e-06
6880,289,375,2456,8.13953488372093e-06
6859,274,378,2489,6.94256416664931e-06
6841,270,374,2515,1.0552918194559854e-05
6814,267,382,2537,9.604494596127161e-06
6789,267,382,2562,5.3983229724091715e-06
6775,251,387,2587,8.00938241940559e-06
6754,243,390,2613,1.1009620130141303e-05
6725,250,376,2649,8.30499090405758e-06
6704,244,376,2676,9.521149647082719e-06
6680,244,373,2703,7.625499670899488e-06
6661,237,370,2732,3.6517526383912812e-06
6652,225,360,2763,5.428609607803835e-06
6639,220,353,2788,8.960699651428783e-06
6618,215,347,2820,9.144565123673712e-06
6597,205,349,2849,3.474706094156717e-06
6589,197,332,2882,6.399859568795748e-06
6575,188,329,2908,7.858818634645833e-06
6558,190,327,2925,6.994748342944118e-06
6543,191,314,2952,7.787775334363266e-06
6527,187,303,2983,7.078998079063307e-06
6513,181,298,3008,1.2365563143202495e-05
6489,187,296,3028,5.72694747452029e-06
6478,179,292,3051,6.8725760952771655e-06
6465,177,278,3080,7.789591992299433e-06
6451,174,275,3100,9.01903862685137e-06
6435,171,268,3126,6.958215913439794e-06
6423,170,265,3142,8.812669093088224e-06
6408,163,264,3165,7.0934059698104645e-06
6396,157,257,3190,7.30028252093356e-06
6384,152,256,3208,7.954456453634085e-06
6371,145,262,3222,5.990886663207928e-06
6361,139,253,3247,6.213754393901076e-06
6351,131,245,3273,7.0694314570419575e-06
6340,123,240,3297,9.858044164037856e-06
6325,126,232,3317,6.814774430966335e-06
6315,123,235,3327,6.064587860716632e-06
6306,114,239,3341,3.981066049866833e-06
6300,113,232,3355,8.894362342638205e-06
6287,115,225,3373,4.948482759839528e-06
6280,117,205,3398,4.660556159701724e-06
6274,109,206,3411,9.28473496724036e-06
6262,107,204,3427,6.262485831125807e-06
6254,106,198,3442,3.2302558685673492e-06
6250,96,195,3459,9.025641025641025e-06
6239,96,194,3471,7.4357673629298906e-06
6230,93,191,3486,2.5211567066970327e-06
6227,84,185,3504,8.680593231741457e-06
6217,86,187,3510,3.4406264004424644e-06
6213,81,181,3525,9.781664359083121e-06
6202,86,176,3536,8.245140863651022e-06
6193,92,164,3551,4.922946048449666e-06
6188,87,165,3560,5.876476464711759e-06
6182,83,163,3572,5.954353922827603e-06
6176,79,160,3585,1.0119818652849741e-05
6166,83,154,3597,4.21245961304346e-06
6162,82,148,3608,9.868680754756705e-06
6153,81,145,3621,1.0087593940718573e-05
6144,82,142,3632,6.877200704225352e-06
6138,77,142,3643,3.441961642779453e-06
6135,74,127,3664,8.984207047468699e-06
6128,73,121,3678,1.3486394924799862e-06
6127,66,122,3685,4.013410141084745e-06
6124,62,119,3695,5.488805581017515e-06
6120,60,117,3703,1.1172560192168036e-05
6112,63,113,3712,4.343696427744058e-06
6109,57,109,3725,9.010619014508599e-06
6103,56,104,3737,6.302070860484755e-06
6099,56,99,3746,6.624699197252075e-06
6095,57,92,3756,3.5667154117772944e-06
6093,53,86,3768,5.725212691651495e-06
6090,45,94,3771,3.493693882542012e-06
6088,44,91,3777,1.2635196603659153e-05
6081,43,92,3784,8.937317231862608e-06
6076,47,90,3787,3.65737692926633e-06
6074,46,90,3790,1.8292906011048916e-06
6073,46,81,3800,1.0164398989252164e-05
6068,48,75,3809,1.0986596352450011e-05
6063,44,77,3816,4.2840220969859765e-06
6061,42,75,3822,4.3997140185887915e-06
6059,41,71,3829,2.3245596702844563e-06
6058,38,62,3842,1.5974611018221706e-05
6052,39,62,3847,0.0
6052,36,61,3851,2.708764478346137e-06
6051,35,54,3860,3.060406299540327e-06
6050,35,50,3865,6.611570247933884e-06
6048,36,44,3872,0.0
6048,34,44,3874,3.757816257816258e-06
6047,33,41,3879,0.0
6047,30,40,3883,8.26856292376385e-06
6045,28,41,3886,0.0
6045,24,44,3887,1.879840589518009e-05
6040,28,39,3893,0.0
6040,27,38,3895,1.7427675148135238e-05
6036,29,36,3899,4.602017524482733e-06
6035,26,39,3900,8.49744014615597e-06
6033,26,38,3903,4.361974054978321e-06
6032,25,37,3906,0.0
6032,23,34,3911,0.0
6032,19,35,3914,4.736642667677151e-06
6031,19,34,3916,0.0
6031,18,30,3921,5.526999392030067e-06
6030,16,31,3923,5.3495961054940355e-06
6029,15,31,3925,5.350483416176652e-06
6028,14,30,3928,0.0
6028,12,30,3930,0.0
6028,11,25,3936,1.9907100199071002e-05
6025,10,27,3938,0.0
6025,8,28,3939,5.927682276229994e-06
6024,7,28,3941,0.0
6024,6,27,3943,6.14824652009247e-06
6023,6,25,3946,6.641208699983397e-06
6022,7,23,3948,7.2199038308809725e-06
6021,8,20,3951,0.0
6021,6,19,3954,0.0
6021,6,17,3956,9.769727522299404e-06
6020,6,18,3956,9.228497600590624e-06
6019,7,18,3956,0.0
6019,7,16,3958,0.0
6019,7,13,3961,1.2780042685342568e-05
6018,8,10,3964,0.0
6018,5,12,3965,2.7694693696687715e-05
6016,6,10,3968,0.0
6016,4,10,3970,0.0
6016,3,10,3971,0.0
6016,2,11,3971,
