S,I,R,Beta
9940,60,0,3.6887994634473505e-05
9918,74,8,4.905086574778045e-05
9882,103,15,5.2070745476231175e-05
9829,142,29,6.663237129563422e-05
9736,215,49,8.455791022529668e-05
9559,376,65,8.513754443289492e-05
9253,647,100,7.216006304651434e-05
8821,1028,151,5.5469857260508064e-05
8318,1433,249,5.3692653519461156e-05
7678,1962,360,4.288302440296342e-05
7032,2465,503,3.772957929788368e-05
6378,2904,718,3.498596674000762e-05
5730,3331,939,3.112126132271648e-05
5136,3660,1204,3.0375959688813986e-05
4565,3925,1510,2.896589252202789e-05
4046,4116,1838,2.9123293975453327e-05
3561,4280,2159,2.5391901361320853e-05
3174,4305,2521,2.2833606677951738e-05
2862,4291,2847,2.361401604222251e-05
2572,4241,3187,2.4019394469231888e-05
2310,4136,3554,2.2503286526497357e-05
2095,3978,3927,2.2918414045748035e-05
1904,3844,4252,2.1177825969097318e-05
1749,3743,4508,1.741386666202297e-05
1635,3564,4801,1.6817855757713046e-05
1537,3396,5067,1.4943524970630225e-05
1459,3174,5367,1.9434809817429397e-05
1369,3002,5629,1.9465961090463674e-05
1289,2855,5856,1.4130070011779587e-05
1237,2702,6061,1.5258615582816286e-05
1186,2543,6271,1.9562347189885406e-05
1127,2405,6468,1.8447223416167516e-05
1077,2276,6647,1.6318191683270427e-05
1037,2140,6823,1.7574058886615776e-05
998,2020,6982,1.2401039703168713e-05
973,1866,7161,1.046475635293327e-05
954,1754,7292,1.0159467787315725e-05
937,1607,7456,1.7267039413345694e-05
911,1510,7579,1.890070586866917e-05
885,1413,7702,1.4394184749361258e-05
867,1328,7805,9.553786078570337e-06
856,1234,7910,1.325376028113119e-05
842,1156,8002,1.1301153128570138e-05
831,1070,8099,1.0121798981072236e-05
822,972,8206,1.2515895186887347e-05
812,912,8276,8.10215193155302e-06
806,848,8346,7.315417388454516e-06
801,777,8422,1.1247202258438214e-05
794,722,8484,8.721924126237641e-06
789,679,8532,3.7332168569673957e-06
787,622,8591,8.171369971032494e-06
783,582,8635,8.777589059612997e-06
779,536,8685,2.3949571781656545e-06
778,503,8719,1.277680957954075e-05
773,470,8757,5.504940684264127e-06
771,436,8793,8.924427944168779e-06
768,402,8830,6.478026533996683e-06
766,370,8864,1.0584997530167244e-05
763,339,8898,7.732247725752638e-06
