S,I,R,Beta
9940,60,0,1.3413816230717639e-05
9932,61,7,2.3107953757683393e-05
9918,72,10,2.240595102059107e-05
9902,83,15,4.0152530947867416e-05
9869,103,28,2.6561548518603414e-05
9842,122,36,4.247437379447733e-05
9791,167,42,5.259626798899393e-05
9705,240,55,3.821054439292461e-05
9616,310,74,3.824271375664215e-05
9502,395,103,3.170551702639551e-05
9383,483,134,3.0891513637830984e-05
9243,583,174,2.783618737762516e-05
9093,687,220,3.089536859215248e-05
8900,811,289,3.0064146081270177e-05
8683,950,367,2.50944070991714e-05
8476,1090,434,2.5111377618835267e-05
8244,1232,524,2.05777361890899e-05
8035,1356,609,2.1935742043016083e-05
7796,1480,724,1.846061043085158e-05
7583,1584,833,2.3061286743206827e-05
7306,1742,952,1.9250333855790012e-05
7061,1859,1080,2.0493053730882325e-05
6792,1983,1225,1.8413285601345238e-05
6544,2078,1378,1.6987252647952352e-05
6313,2150,1537,1.7461200402270693e-05
6076,2231,1693,1.5565573260145138e-05
5865,2281,1854,1.6145832749355007e-05
5649,2308,2043,1.6183597777922994e-05
5438,2323,2239,1.3853185053062449e-05
5263,2302,2435,1.4279316303033834e-05
5090,2291,2619,1.4492517487494844e-05
4921,2276,2803,1.4017611834650037e-05
4764,2245,2991,1.421200952204638e-05
4612,2212,3176,1.3821166263336935e-05
4471,2156,3373,1.1930109064019662e-05
4356,2102,3542,1.28872847495804e-05
4238,2081,3681,1.0431692934500988e-05
4146,2001,3853,1.3741320367312725e-05
4032,1961,4007,1.1635624843172013e-05
3940,1899,4161,1.216242585598084e-05
3849,1843,4308,1.1136631383280985e-05
3770,1774,4456,8.223708802956947e-06
3715,1691,4594,1.0187732855358868e-05
3651,1628,4721,9.926263007610583e-06
3592,1546,4862,1.0624443567277577e-05
3533,1490,4977,8.92828309116157e-06
3486,1408,5106,9.371903197204402e-06
3440,1326,5234,8.988389631344488e-06
3399,1256,5345,8.666842814390894e-06
3362,1189,5449,8.505490293984768e-06
3328,1126,5546,9.606845197431343e-06
3292,1082,5626,1.010684053427005e-05
3256,1034,5710,9.207818685574972e-06
3225,990,5785,9.709498081591105e-06
3194,944,5862,6.30153996370313e-06
3175,884,5941,1.068870916022375e-05
3145,847,6008,8.634233233163715e-06
3122,808,6070,7.928403346420485e-06
3102,773,6125,1.1260105945085714e-05
3075,747,6178,6.530185783785549e-06
3060,710,6230,8.745282150418853e-06
3041,685,6274,7.680915565135364e-06
3025,647,6328,9.707869761263044e-06
3006,614,6380,7.585263782966098e-06
2992,574,6434,9.898637947418435e-06
2975,545,6480,1.1101688381774729e-05
2957,516,6527,7.209276110031904e-06
2946,487,6567,1.1849150555306957e-05
2929,464,6607,7.358048527801651e-06
2919,441,6640,1.0875653218921462e-05
2905,423,6672,5.6965450454299465e-06
2898,400,6702,9.489302967563838e-06
2887,380,6733,5.469163035750096e-06
2881,355,6764,4.888756349272309e-06
2876,333,6791,7.3091171839433315e-06
2869,319,6812,6.55586525948661e-06
2863,296,6841,7.080080429713681e-06
2857,271,6872,6.457887470019257e-06
2852,252,6896,8.348360382020972e-06
2846,237,6917,0.0
2846,219,6935,9.626584776518835e-06
2840,206,6954,6.837139340899768e-06
2836,190,6974,9.279192339098804e-06
2831,179,6990,7.893454155804945e-06
2827,163,7010,1.5190939255774184e-05
2820,158,7022,6.733099919202801e-06
2817,143,7040,7.447291792339716e-06
2814,131,7055,1.3563588817092291e-05
2809,126,7065,1.412692761927365e-05
2804,121,7075,5.894766626189269e-06
2802,118,7080,9.073422131891263e-06
2799,112,7089,1.2759659061909865e-05
2795,109,7096,9.847204214603404e-06
2792,105,7103,6.822213125938054e-06
2790,99,7111,1.4481734911842439e-05
2786,94,7120,1.9092422599318782e-05
2781,93,7126,1.9332413110469275e-05
2776,87,7137,4.140581006326808e-06
2775,82,7143,4.394638540980004e-06
2774,75,7151,4.806536890170632e-06
2773,73,7154,0.0
2773,66,7161,5.463943437257537e-06
2772,60,7168,0.0
2772,56,7172,0.0
2772,53,7175,6.806610580195486e-06
2771,48,7181,7.51834476121737e-06
2770,43,7187,8.39560070523046e-06
2769,43,7188,0.0
2769,37,7194,0.0
2769,34,7197,0.0
2769,29,7202,0.0
2769,28,7203,2.579580044368777e-05
2767,29,7204,0.0
2767,27,7206,0.0
2767,25,7208,0.0
2767,24,7209,0.0
2767,23,7210,0.0
2767,23,7210,0.0
2767,21,7212,0.0
2767,20,7213,0.0
2767,18,7215,0.0
2767,18,7215,0.0
2767,16,7217,0.0
2767,16,7217,2.258764004336827e-05
2766,15,7219,0.0
2766,15,7219,0.0
2766,15,7219,2.4102193299590263e-05
2765,13,7222,0.0
2765,10,7225,0.0
2765,10,7225,0.0
2765,9,7226,0.0
2765,9,7226,0.0
2765,9,7226,0.0
2765,8,7227,0.0
2765,7,7228,0.0
2765,6,7229,0.0
2765,5,7230,0.0
2765,5,7230,0.0
2765,5,7230,0.0
2765,5,7230,0.0
2765,5,7230,0.0
2765,4,7231,0.0
2765,4,7231,0.0
2765,4,7231,0.0
2765,3,7232,0.0
2765,3,7232,0.0
2765,3,7232,0.0
2765,2,7233,0.0
2765,2,7233,0.0
2765,2,7233,0.0
2765,2,7233,0.0
2765,2,7233,0.0
2765,1,7234,0.0
2765,1,7234,0.0
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
2765,0,7235,
