S,I,R,Beta
9940,60,0,4.527162977867203e-05
9913,82,5,5.41294629127064e-05
9869,121,10,6.113139985043742e-05
9796,183,21,7.865371613706498e-05
9655,316,29,8.456299287442068e-05
9397,557,46,6.438511546047107e-05
9060,841,99,5.814060313985506e-05
8617,1223,160,5.0955578407018546e-05
8080,1662,258,4.445616041748579e-05
7483,2142,375,4.26737579971184e-05
6799,2648,553,3.7547728940056494e-05
6123,3104,773,3.430533176412748e-05
5471,3513,1016,3.257087821129478e-05
4845,3834,1321,2.928552471423734e-05
4301,4069,1630,2.794162930783213e-05
3812,4252,1936,2.4678220680546357e-05
3412,4318,2270,2.4502790195843133e-05
3051,4329,2620,2.362244250149855e-05
2739,4291,2970,2.2887677912344278e-05
2470,4216,3314,2.04541787983314e-05
2257,4105,3638,2.2018384271534167e-05
2053,3983,3964,1.981142701097296e-05
1891,3829,4280,2.0716403621282595e-05
1741,3667,4592,2.2868789381112605e-05
1595,3545,4860,1.821630536187221e-05
1492,3380,5128,1.725177276837413e-05
1405,3208,5387,1.464310753365696e-05
1339,3026,5635,1.4561379174858471e-05
1280,2859,5861,1.7488632388947183e-05
1216,2675,6109,1.752336448598131e-05
1159,2528,6313,1.5358613383427442e-05
1114,2381,6505,1.7342561586829304e-05
1068,2253,6679,1.7870471497844738e-05
1025,2128,6847,1.558774986246103e-05
991,2001,7008,1.1094351915868504e-05
969,1867,7164,1.0502326265267757e-05
950,1739,7311,1.6343331012983868e-05
923,1645,7432,1.5806788356983143e-05
899,1535,7566,8.6958727214096e-06
887,1433,7680,7.867381129771665e-06
877,1326,7797,7.739259198109556e-06
868,1241,7891,9.283430561796083e-06
858,1157,7985,1.4102866306842107e-05
844,1074,8082,1.1031975076561907e-05
834,1002,8164,1.0769827251970879e-05
825,915,8260,1.0597781089584368e-05
817,849,8334,1.4416845795975682e-05
807,803,8390,9.258959200396283e-06
801,759,8440,1.315878208892376e-05
793,699,8508,5.41216329579096e-06
790,654,8556,7.742035381101692e-06
786,614,8600,6.216276698908422e-06
783,572,8645,6.698282560351526e-06
780,526,8694,9.749439407234085e-06
776,484,8740,5.325040470307574e-06
774,454,8772,2.845792211635875e-06
773,426,8801,3.0367630535259854e-06
772,396,8832,1.3084209975401685e-05
768,369,8863,7.057362240289069e-06
766,347,8887,7.524397860061249e-06
764,320,8916,8.18062827225131e-06
762,294,8944,4.4637277483171745e-06
761,274,8965,9.5916820932887e-06
759,258,8983,1.021335702832164e-05
757,237,9006,0.0
757,219,9024,6.031981566264334e-06
756,203,9041,0.0
756,180,9064,0.0
756,164,9080,0.0
756,153,9091,0.0
756,144,9100,9.185773074661964e-06
755,135,9110,0.0
755,128,9117,1.0347682119205298e-05
754,120,9126,2.2104332449160036e-05
752,114,9134,0.0
752,105,9143,1.2664640324214791e-05
751,98,9151,2.7174651485094703e-05
749,93,9158,0.0
749,81,9170,1.6482882526496234e-05
748,73,9179,0.0
748,72,9180,0.0
748,67,9185,0.0
748,63,9189,0.0
748,55,9197,0.0
748,50,9202,0.0
748,46,9206,0.0
748,45,9207,0.0
748,43,9209,0.0
748,40,9212,0.0
748,38,9214,0.0
748,36,9216,0.0
748,31,9221,0.0
748,31,9221,0.0
748,28,9224,0.0
748,24,9228,0.0
748,21,9231,0.0
748,20,9232,0.0
748,20,9232,0.0
748,20,9232,0.0
748,17,9235,0.0
748,16,9236,0.0
748,13,9239,0.0
748,13,9239,0.0
748,11,9241,0.0
748,11,9241,0.0
748,10,9242,0.0
748,10,9242,0.0
748,9,9243,0.0
748,9,9243,0.0
748,9,9243,0.0
748,9,9243,0.0
748,9,9243,0.0
748,8,9244,0.0
748,8,9244,0.0
748,8,9244,0.0
748,8,9244,0.0
748,8,9244,0.0
748,8,9244,0.0
748,8,9244,0.0
748,8,9244,0.0
748,7,9245,0.0
748,5,9247,0.0
748,5,9247,0.0
748,4,9248,0.0
748,4,9248,0.0
748,4,9248,0.0
748,4,9248,0.0
748,4,9248,0.0
748,4,9248,0.0
748,4,9248,0.0
748,4,9248,0.0
748,4,9248,0.0
748,3,9249,0.0
748,2,9250,0.0
748,2,9250,0.0
748,2,9250,0.0
748,1,9251,0.0
748,1,9251,0.0
748,1,9251,0.0
748,1,9251,0.0
748,1,9251,0.0
748,1,9251,0.0
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
748,0,9252,
