S,I,R,Beta
9950,50,0,3.8190954773869346e-05
9931,66,3,8.391232839928843e-05
9876,116,8,7.594167679222357e-05
9789,197,14,8.141325106965086e-05
9632,341,27,6.241414249666313e-05
9427,520,53,6.323897805811458e-05
9117,796,87,5.6358352032180206e-05
8708,1130,162,5.365831846212007e-05
8180,1578,242,4.439093774112879e-05
7607,2025,368,4.284552726776994e-05
6947,2520,533,3.7414802781147965e-05
6292,2983,725,3.553725401773431e-05
5625,3427,948,3.09697500243167e-05
5028,3738,1234,2.862514594567905e-05
4490,3983,1527,2.8293968743552077e-05
3984,4197,1819,2.4639898646288753e-05
3572,4289,2139,2.362876777673138e-05
3210,4285,2505,2.6099884767918224e-05
2851,4296,2853,2.3106009391327294e-05
2568,4251,3181,2.033606166333595e-05
2346,4155,3499,2.154369831435949e-05
2136,4030,3834,2.009739686434141e-05
1963,3888,4149,2.2012163292516494e-05
1795,3745,4460,2.067752360621962e-05
1656,3577,4767,1.992061466238272e-05
1538,3413,5049,1.9050543759670532e-05
1438,3226,5336,1.9185218845144673e-05
1349,3071,5580,1.834517361413679e-05
1273,2897,5830,1.870993125862792e-05
1204,2751,6045,1.600142986361951e-05
1151,2586,6263,1.9150098471822142e-05
1094,2448,6458,1.4189100381164045e-05
1056,2277,6667,1.6635392129463275e-05
1016,2118,6866,1.7194203415791157e-05
979,1973,7048,1.5013716842335782e-05
950,1835,7215,9.751900186433385e-06
933,1697,7370,1.0105469522219717e-05
917,1586,7497,1.1001387550004744e-05
901,1483,7616,2.020681298893939e-05
874,1386,7740,1.2382735494863641e-05
859,1281,7860,1.635800028899134e-05
841,1203,7956,1.6803018217436987e-05
824,1121,8055,1.190857677351186e-05
813,1034,8153,1.1895670213955525e-05
803,953,8244,1.4374218401874399e-05
792,885,8323,1.569365976145637e-05
781,811,8408,1.5788036141972335e-06
780,742,8478,6.9113276660446475e-06
776,692,8532,5.58667540670997e-06
773,645,8582,6.017028189777069e-06
770,585,8645,6.66000666000666e-06
767,543,8690,1.200534958377453e-05
762,507,8731,1.2942169211097134e-05
757,475,8768,8.343182924285616e-06
754,440,8806,9.04268145647456e-06
751,405,8844,6.575594680343903e-06
749,377,8874,1.4165660314548488e-05
745,355,8900,7.5621514320824275e-06
743,338,8919,1.1945813788654663e-05
740,317,8943,0.0
740,293,8967,0.0
740,278,8982,9.721952167995334e-06
738,260,9002,1.0423181154888472e-05
736,236,9028,1.151436993367723e-05
734,217,9049,6.278330968495335e-06
733,200,9067,1.364256480218281e-05
