S,I,R,Beta
9920,80,0,3.150201612903226e-05
9895,97,8,3.959096284179764e-05
9857,121,22,4.3598667557644564e-05
9805,164,31,4.9750624992226466e-05
9725,229,46,5.163839651553081e-05
9610,322,68,5.202913631633715e-05
9449,453,98,4.8593623441937744e-05
9241,616,143,5.0066263138441475e-05
8956,852,192,4.6523745719815395e-05
8601,1138,261,3.831246172585074e-05
8226,1403,371,3.864457029057424e-05
7780,1731,489,3.697878843232213e-05
7282,2093,625,3.260892529249287e-05
6785,2430,785,3.056851988318459e-05
6281,2729,990,2.6778136835579146e-05
5822,2969,1209,2.510772312406258e-05
5388,3173,1439,2.5327378299315095e-05
4955,3364,1681,2.1597468776659377e-05
4595,3467,1938,2.0714506086141587e-05
4265,3525,2210,2.42781006543447e-05
3900,3620,2480,2.1957784388723614e-05
3590,3657,2753,1.9880215985978735e-05
3329,3621,3050,1.8997356049193697e-05
3100,3576,3324,1.759038752976835e-05
2905,3479,3616,1.830506026075311e-05
2720,3384,3896,1.6187769434014742e-05
2571,3263,4166,1.9429805536254884e-05
2408,3182,4410,1.3312006281178806e-05
2306,3026,4668,1.8056863643164272e-05
2180,2919,4901,1.4614782616894689e-05
2087,2790,5123,1.4941444992297427e-05
2000,2654,5346,1.4318010550113037e-05
1924,2531,5545,1.0062337205758778e-05
1875,2390,5735,1.6736401673640167e-05
1800,2233,5967,1.1195700850873264e-05
1755,2071,6174,1.4857185306243732e-05
1701,1962,6337,1.3483703595834076e-05
1656,1841,6503,1.0496290873212678e-05
1624,1736,6640,1.13504801253093e-05
1592,1626,6782,1.35208638518546e-05
1557,1515,6928,1.6533445252039654e-05
1518,1457,7025,7.234169151151635e-06
1502,1352,7146,1.1326121384505078e-05
1479,1265,7256,1.2293318581351035e-05
1456,1184,7360,1.5082046332046332e-05
1430,1118,7452,8.75689605564382e-06
1416,1039,7545,8.836179942687178e-06
1403,956,7641,1.342013676610491e-05
1385,892,7723,6.475530588787619e-06
1377,822,7801,5.300849726211111e-06
