S,E,I,R,Beta
9930,0,70,0,4.8913825348870666e-05
9896,34,67,3,3.770557077184812e-05
9871,57,64,8,4.9070509573498126e-05
9840,84,63,13,6.129823202993935e-05
9802,116,66,16,7.574211818243649e-05
9753,150,79,18,0.00010642619538032439
9671,215,92,22,9.66583195838747e-05
9585,280,109,26,9.475815135461084e-05
9486,348,129,37,9.070895174774085e-05
9375,423,155,47,9.152688172043011e-05
9242,520,172,66,8.366758428408227e-05
9109,606,194,91,7.526259856288049e-05
8976,686,236,102,7.836339466449138e-05
8810,789,280,121,7.621209664342468e-05
8622,891,342,145,7.32520235871516e-05
8406,1020,397,177,5.5735647621256495e-05
8220,1116,452,212,6.324957474754e-05
7985,1244,524,247,5.8076450596777356e-05
7742,1368,605,285,5.721715404437745e-05
7474,1489,704,333,4.9793830734424795e-05
7212,1596,802,390,4.737186429378578e-05
6938,1708,904,450,4.464319879999082e-05
6658,1785,1035,522,4.8613922737239573e-05
6323,1938,1132,607,4.484720933000784e-05
6002,2074,1232,692,4.3410854390527836e-05
5681,2171,1351,797,4.3387446904123256e-05
5348,2275,1468,909,4.305258631406684e-05
5010,2380,1584,1026,3.5787011834916024e-05
4726,2446,1689,1139,3.5453822711342995e-05
4443,2497,1798,1262,3.880571530575023e-05
4133,2559,1899,1409,3.096106588629491e-05
3890,2547,2003,1560,3.131549462438733e-05
3646,2524,2111,1719,3.378068487999932e-05
3386,2544,2177,1893,3.1880305866437524e-05
3151,2516,2263,2070,3.225483903222581e-05
2921,2488,2343,2248,2.77619364272112e-05
2731,2426,2394,2449,2.8143102783199915e-05
2547,2349,2470,2634,2.718129926610492e-05
2376,2262,2507,2855,3.122569935493749e-05
2190,2234,2506,3070,2.842493085088937e-05
2034,2165,2537,3264,3.061862410755431e-05
1876,2121,2542,3461,2.914784289186863e-05
1737,2062,2533,3668,2.6591990901448036e-05
1620,1984,2499,3897,2.4454226134898404e-05
1521,1862,2496,4121,2.5813820192518417e-05
1423,1766,2490,4321,2.2013563741967164e-05
1345,1676,2453,4526,2.4247677905970535e-05
1265,1574,2431,4730,2.016119198169884e-05
1203,1487,2408,4902,2.7616451672590396e-05
1123,1415,2376,5086,2.2861443164203627e-05
1062,1327,2345,5266,2.4092612000530036e-05
1002,1266,2281,5451,2.3189044970121134e-05
949,1195,2241,5615,1.8338192954466268e-05
910,1133,2184,5773,1.6101115002213902e-05
878,1055,2117,5950,1.7754096085168013e-05
845,974,2062,6119,1.9513426959521118e-05
811,899,2008,6282,2.3334528716207917e-05
773,855,1941,6431,2.599318978427652e-05
734,804,1871,6591,1.5291477404293557e-05
713,745,1786,6756,1.1779321479671246e-05
698,692,1718,6892,2.2515685927863076e-05
671,652,1642,7035,1.9060031839329378e-05
650,592,1594,7164,2.1233471672618472e-05
628,551,1523,7298,2.4047408943963262e-05
605,518,1444,7433,2.403791121998123e-05
584,475,1398,7543,2.082230975757932e-05
567,434,1343,7656,2.6264608046687966e-05
547,418,1274,7761,2.2959542416319642e-05
531,398,1200,7871,1.4124293785310734e-05
522,370,1148,7960,1.0012415395089911e-05
516,331,1111,8042,2.0932325790718607e-05
504,310,1047,8139,1.1370355209896757e-05
498,281,1005,8216,1.598433535135567e-05
490,271,941,8298,1.0843869960311435e-05
485,254,892,8369,1.8491979104063613e-05
477,238,838,8447,2.2515423064799387e-05
468,218,787,8527,2.44355390479914e-05
459,202,750,8589,1.1619462599854756e-05
455,185,716,8644,6.139112284363681e-06
453,168,683,8696,1.2928290007401446e-05
449,160,634,8757,1.0538666366900156e-05
446,140,613,8801,3.657671233878814e-06
445,126,582,8847,1.930576470133982e-05
440,118,549,8893,1.2419274714356682e-05
437,108,517,8938,8.852338566540816e-06
435,102,477,8986,2.4096966191956433e-05
430,101,447,9022,2.0810571770459394e-05
426,100,421,9053,5.57581434768548e-06
425,94,399,9082,2.948547840188707e-05
420,82,376,9122,2.5329280648429583e-05
416,78,353,9153,2.723904990193942e-05
412,71,328,9189,2.2199857920909307e-05
409,71,303,9217,1.6138533168720295e-05
407,64,287,9242,1.7121968341480535e-05
405,59,272,9264,9.077705156136529e-06
404,55,256,9285,9.668935643564357e-06
403,53,233,9311,1.064974067881447e-05
402,47,226,9325,0.0
402,39,212,9347,0.0
402,35,198,9365,0.0
402,32,188,9378,1.3231713771567693e-05
401,28,174,9397,1.4331986126637429e-05
400,26,164,9410,1.524390243902439e-05
399,27,146,9428,0.0
399,25,141,9435,0.0
399,24,132,9445,0.0
399,20,124,9457,0.0
399,19,115,9467,2.1793614470960008e-05
398,19,103,9480,0.0
398,19,95,9488,0.0
398,19,89,9494,0.0
398,14,87,9501,0.0
398,11,84,9507,2.9911462072266092e-05
397,10,74,9519,0.0
397,9,69,9525,0.0
397,8,62,9533,4.0627285284797267e-05
396,9,59,9536,0.0
396,8,52,9544,4.856254856254856e-05
395,7,51,9547,0.0
395,6,49,9550,0.0
395,6,44,9555,5.7537399309551206e-05
394,7,40,9559,0.0
394,7,37,9562,0.0
394,7,35,9564,0.0
394,6,32,9568,0.0
394,4,33,9569,0.0
394,4,31,9571,0.0
394,2,29,9575,0.0
394,2,27,9577,0.0
394,1,25,9580,0.0
394,0,21,9585,0.0
394,0,20,9586,0.0
394,0,18,9588,0.0
394,0,16,9590,0.0
394,0,15,9591,0.0
394,0,14,9592,0.0
394,0,13,9593,0.0
394,0,12,9594,0.0
394,0,10,9596,0.0
394,0,9,9597,0.0
394,0,8,9598,0.0
394,0,8,9598,0.0
394,0,8,9598,0.0
394,0,7,9599,0.0
394,0,7,9599,0.0
394,0,6,9600,0.0
394,0,6,9600,0.0
394,0,5,9601,0.0
394,0,4,9602,0.0
394,0,4,9602,0.0
394,0,3,9603,0.0
394,0,2,9604,0.0
394,0,2,9604,0.0
394,0,2,9604,0.0
394,0,2,9604,0.0
394,0,2,9604,0.0
394,0,2,9604,0.0
394,0,1,9605,0.0
394,0,1,9605,0.0
394,0,1,9605,0.0
394,0,1,9605,0.0
394,0,1,9605,0.0
394,0,1,9605,0.0
394,0,1,9605,0.0
394,0,1,9605,0.0
394,0,1,9605,0.0
394,0,1,9605,0.0
394,0,1,9605,0.0
394,0,1,9605,0.0
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
394,0,0,9606,
