S,I,R,Beta
9940,60,0,6.539235412474849e-05
9901,91,8,6.326367300006326e-05
9844,142,14,7.0107765651201e-05
9746,226,28,8.98939251683014e-05
9548,405,47,8.947643356245507e-05
9202,709,89,7.786373784566979e-05
8694,1170,136,6.753847333557479e-05
8007,1768,225,5.721803376796434e-05
7197,2441,362,5.037603576117934e-05
6312,3134,554,4.5445795450041775e-05
5413,3772,815,3.923040619975594e-05
4612,4275,1113,3.5452899377672284e-05
3913,4617,1470,3.437335138681528e-05
3292,4874,1834,3.053871286679487e-05
2802,4985,2213,2.9567646551360004e-05
2389,5010,2601,2.974377740960106e-05
2033,4941,3026,2.7874417387344794e-05
1753,4818,3429,2.7705573579965035e-05
1519,4662,3819,2.725381263893443e-05
1326,4489,4185,2.5703857292184315e-05
1173,4273,4554,2.334290791581949e-05
1056,4035,4909,2.299951184709549e-05
958,3798,5244,2.2262019016711357e-05
877,3593,5530,2.3166800007997305e-05
804,3379,5817,2.3557854409515017e-05
740,3187,6073,2.204903365869792e-05
688,2987,6325,1.6544561316090657e-05
654,2772,6574,2.040942407914885e-05
617,2596,6787,1.7481076734434972e-05
589,2439,6972,1.7402550935526333e-05
564,2279,7157,1.6337886157609253e-05
543,2106,7351,1.4865883496945499e-05
526,1947,7527,1.659958481509039e-05
509,1794,7697,1.5331611812349832e-05
495,1664,7841,1.3354700854700855e-05
484,1562,7954,9.259161278716628e-06
477,1427,8096,1.0283848921444617e-05
470,1313,8217,1.7825023091507188e-05
459,1229,8312,1.063620457675883e-05
453,1140,8407,7.745633399171216e-06
449,1048,8503,0.0
449,965,8586,6.923849198564456e-06
446,884,8670,2.5363715682892683e-06
445,815,8740,0.0
445,749,8806,1.200102008670737e-05
441,689,8870,3.291108412402213e-06
440,647,8913,1.053814809610791e-05
437,601,8962,1.5230146552085197e-05
433,560,9007,8.248102936324645e-06
431,512,9057,4.53161252900232e-06
430,481,9089,0.0
430,436,9134,0.0
430,390,9180,3.5778175313059034e-05
424,369,9207,6.391573349695761e-06
423,342,9235,1.382494850206683e-05
421,315,9264,0.0
421,289,9290,8.219020457141918e-06
420,268,9312,8.884150675195451e-06
419,253,9328,1.8866678615563122e-05
417,237,9346,0.0
417,213,9370,0.0
417,200,9383,0.0
417,183,9400,0.0
417,164,9419,0.0
417,150,9433,1.598721023181455e-05
416,141,9443,0.0
416,129,9455,0.0
416,116,9468,0.0
416,104,9480,0.0
416,93,9491,0.0
416,90,9494,0.0
416,83,9501,0.0
416,77,9507,0.0
416,66,9518,0.0
416,58,9526,0.0
416,51,9533,0.0
416,47,9537,0.0
416,44,9540,0.0
416,40,9544,0.0
416,39,9545,0.0
416,35,9549,0.0
416,32,9552,0.0
416,31,9553,0.0
416,29,9555,0.0
416,26,9558,0.0
416,24,9560,0.0
416,23,9561,0.0
416,22,9562,0.0
416,22,9562,0.0
416,20,9564,0.0
416,20,9564,0.0001201923076923077
415,19,9566,0.0
415,18,9567,0.0
415,17,9568,0.0
415,17,9568,0.0
415,14,9571,0.0
415,11,9574,0.0
415,10,9575,0.0
415,7,9578,0.0
415,7,9578,0.0
415,6,9579,0.0
415,6,9579,0.0
415,6,9579,0.0
415,6,9579,0.0
415,5,9580,0.0
415,4,9581,0.0
415,4,9581,0.0
415,4,9581,0.0
415,4,9581,0.0
415,3,9582,0.0
415,3,9582,0.0
415,3,9582,0.0
415,3,9582,0.0
415,3,9582,0.0
415,3,9582,0.0
415,3,9582,0.0
415,2,9583,0.0
415,2,9583,0.0
415,2,9583,0.0
415,2,9583,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,1,9584,0.0
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
415,0,9585,
