S,I,R,Beta
9920,80,0,2.8981854838709678e-05
9897,97,6,4.0624619144195524e-05
9858,132,10,4.687778577005601e-05
9797,180,23,5.387136651809511e-05
9702,264,34,6.207717246678286e-05
9543,405,52,6.0027193353540765e-05
9311,608,81,4.6104211769892994e-05
9050,811,139,4.891308050221063e-05
8691,1118,191,4.0961091285805707e-05
8293,1423,284,3.448878093514423e-05
7886,1725,389,3.572649384159049e-05
7400,2047,553,3.4262401140759713e-05
6881,2415,704,3.0750501801853036e-05
6370,2752,878,2.6240370924756306e-05
5910,2982,1108,2.553391414476708e-05
5460,3181,1359,2.3491126917722326e-05
5052,3317,1631,2.3571557639559734e-05
4657,3450,1893,2.17220142344546e-05
4308,3562,2130,2.20265810002101e-05
3970,3600,2430,1.896165687097677e-05
3699,3557,2744,2.0900876415549857e-05
3424,3525,3051,1.599058792337774e-05
3231,3438,3331,1.9625180655189358e-05
3013,3363,3624,1.648126233442376e-05
2846,3250,3904,1.9568625331098978e-05
2665,3186,4149,1.4133126989679284e-05
2545,3046,4409,1.8317688049772513e-05
2403,2949,4648,1.9897136040105853e-05
2262,2852,4886,1.6585999804068188e-05
2155,2732,5113,1.273894005224664e-05
2080,2596,5324,1.5926869740429064e-05
1994,2481,5525,1.617104437051582e-05
1914,2376,5710,1.4293052433073332e-05
1849,2233,5918,1.4532007594427168e-05
1789,2116,6095,1.4264867954872297e-05
1735,2006,6259,1.407880106079456e-05
1686,1892,6422,1.6614878404169142e-05
1633,1794,6573,1.3312388508746239e-05
1594,1685,6721,1.3775694462543142e-05
1557,1583,6860,1.0954542300965095e-05
1530,1465,7005,1.3384193267750786e-05
1500,1383,7117,1.0604965051819716e-05
1478,1300,7222,1.1970438222129697e-05
1455,1214,7331,1.4719452889258762e-05
1429,1162,7409,1.0237892487675384e-05
1412,1086,7502,1.1738375095863397e-05
1394,1021,7585,1.3349502625636386e-05
1375,958,7667,9.109888024293035e-06
1363,891,7746,1.3998302088299642e-05
1346,828,7826,8.972730078744679e-06
1336,775,7889,7.726482518833302e-06
1328,720,7952,1.0458500669344042e-05
1318,671,8011,4.522952855000916e-06
1314,617,8069,8.634108676292465e-06
1307,569,8124,6.723294737139346e-06
1302,545,8153,9.864851533984414e-06
1295,511,8194,7.5557805499097085e-06
1290,473,8237,4.9166625694478584e-06
1287,444,8269,8.75000875000875e-06
1282,414,8304,9.420666681739733e-06
1277,390,8333,6.023733510029516e-06
1274,353,8373,4.4471918207248035e-06
1272,328,8400,2.3968400061359104e-06
1271,305,8424,2.579613315963937e-06
1270,280,8450,5.62429696287964e-06
1268,260,8472,6.066488716330988e-06
1266,236,8498,1.0040967145955499e-05
1263,223,8514,1.06515556597041e-05
1260,210,8530,3.7792894935752077e-06
1259,196,8545,1.215736493167561e-05
1256,188,8556,4.234991191218322e-06
1255,173,8572,4.605854040485457e-06
1254,159,8587,1.0030794539235453e-05
1252,145,8603,0.0
1252,132,8616,6.050924581276019e-06
1251,124,8625,6.446455738634899e-06
1250,118,8632,2.033898305084746e-05
1247,110,8643,7.290223809870963e-06
1246,104,8650,0.0
1246,96,8658,1.6720171214553236e-05
1244,88,8668,0.0
1244,79,8677,1.0175424315193943e-05
1243,76,8681,1.0585595122157767e-05
1242,70,8688,0.0
1242,62,8696,0.0
1242,59,8699,0.0
1242,53,8705,1.5191565642755143e-05
1241,48,8711,0.0
1241,46,8713,0.0
1241,42,8717,0.0
1241,39,8720,0.0
1241,34,8725,0.0
1241,31,8728,0.0
1241,27,8732,0.0
1241,24,8735,0.0
1241,23,8736,0.0
1241,20,8739,8.058017727639001e-05
1239,21,8740,0.0
1239,21,8740,0.0
1239,18,8743,0.0
1239,15,8746,0.0
1239,15,8746,0.0
1239,14,8747,5.765017871555402e-05
1238,14,8748,0.0
1238,12,8750,0.0
1238,10,8752,0.0
1238,10,8752,0.0
1238,9,8753,0.0
1238,8,8754,0.0
1238,8,8754,0.0
1238,8,8754,0.0
1238,8,8754,0.0
1238,7,8755,0.00011539349180706209
1237,8,8755,0.0
1237,8,8755,0.0
1237,8,8755,0.0
1237,8,8755,0.0
1237,7,8756,0.0
1237,7,8756,0.0
1237,4,8759,0.0
1237,4,8759,0.0
1237,4,8759,0.0
1237,4,8759,0.0
1237,3,8760,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,1,8762,0.0
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
1237,0,8763,
