S,I,R,Beta
9940,60,0,2.6827632461435277e-05
9924,70,6,3.4548281223009156e-05
9900,90,10,3.9281705948372613e-05
9865,117,18,4.158706642234265e-05
9817,158,25,4.448496085968154e-05
9748,217,35,3.403746768804283e-05
9676,268,56,3.894849851610077e-05
9575,352,73,3.2933776406361265e-05
9464,434,102,3.2137306153612425e-05
9332,535,133,3.545232763559013e-05
9155,667,178,3.357141745893847e-05
8950,809,241,2.9279543681073952e-05
8738,959,303,2.327040617718302e-05
8543,1069,388,2.529437007546811e-05
8312,1228,460,2.6550052825787762e-05
8041,1411,548,2.2034486439139734e-05
7791,1525,684,2.1294010954211564e-05
7538,1652,810,2.095918211328944e-05
7277,1781,942,2.2144485903414394e-05
6990,1937,1073,2.1418605973723064e-05
6700,2079,1221,1.8809272540615824e-05
6438,2178,1384,1.8043121491397353e-05
6185,2240,1575,1.6745582630788775e-05
5953,2293,1754,1.6336722263047748e-05
5730,2318,1952,1.5885994275018937e-05
5519,2334,2147,1.6147380871533144e-05
5311,2353,2336,1.4723789314417959e-05
5127,2369,2504,1.498452600692104e-05
4945,2351,2704,1.3246519885477814e-05
4791,2314,2895,1.5694942277790736e-05
4617,2288,3095,1.4578230952499958e-05
4463,2246,3291,1.2969006667865135e-05
4333,2198,3469,1.4174814735171412e-05
4198,2171,3631,1.4263992263210597e-05
4068,2128,3804,1.5017262921315088e-05
3938,2091,3971,1.1779910467822749e-05
3841,2046,4113,1.1197800751932321e-05
3753,1976,4271,1.4158713515017946e-05
3648,1940,4412,1.059753119913185e-05
3573,1872,4555,1.3007097389968927e-05
3486,1829,4685,9.880967280823678e-06
3423,1750,4827,1.2520345561537498e-05
3348,1694,4958,1.1460788586888293e-05
3283,1628,5089,1.1038923618880975e-05
3224,1554,5222,7.983878951620887e-06
3184,1460,5356,1.5273284229366007e-05
3113,1411,5476,8.423558370592402e-06
3076,1346,5578,8.695030500234766e-06
3040,1272,5688,9.827044025157232e-06
3002,1191,5807,1.2586067726469508e-05
2957,1139,5904,1.039185302475666e-05
2922,1086,5992,1.1344685582039094e-05
2886,1028,6086,1.2808378567133431e-05
2848,986,6166,9.614946327232947e-06
2821,919,6260,9.257477052064436e-06
2797,874,6329,1.1044851094953812e-05
2770,825,6405,9.626955475330927e-06
2748,783,6469,7.436036146571708e-06
2732,745,6523,4.913184038047697e-06
2722,687,6591,7.48657496681843e-06
2708,655,6637,4.51024389143843e-06
2700,607,6693,1.098297638660077e-05
2682,574,6744,8.444475624046748e-06
2669,530,6801,5.6554288582396065e-06
2661,495,6844,4.5551342056415335e-06
2655,470,6875,8.013783707977721e-06
2645,438,6917,1.1221310131116693e-05
2632,416,6952,1.0959784895955108e-05
2620,392,6988,1.0710391026639664e-05
2609,373,7018,5.137917108955698e-06
2604,350,7046,8.777704630239193e-06
2596,331,7073,1.512901558986868e-05
2583,313,7104,1.3605795574158389e-05
2572,294,7134,5.289829773277896e-06
2568,273,7159,4.279209886686522e-06
2565,258,7177,1.3599891200870393e-05
2556,236,7208,8.288904803586112e-06
2551,222,7227,1.7657798920049018e-06
2550,205,7245,9.564801530368245e-06
2545,191,7264,1.0286055194972177e-05
2540,178,7282,2.2118021764133415e-06
2539,162,7299,1.2156044714794879e-05
2534,157,7309,5.027171863924512e-06
2532,139,7329,8.523986498005388e-06
2529,129,7342,9.19565597211877e-06
2526,122,7352,6.4898822735355585e-06
2524,117,7359,1.3545179947715606e-05
2520,110,7370,2.1645021645021645e-05
2514,105,7381,0.0
2514,97,7389,4.100747156131847e-06
2513,94,7393,8.46661191590961e-06
2511,89,7400,8.949386743273416e-06
2509,84,7407,4.744823397673139e-06
2508,78,7414,1.022369443422075e-05
2506,74,7420,5.3924634930221525e-06
2505,70,7425,5.70287995437696e-06
2504,70,7426,0.0
2504,66,7430,1.2101849162552039e-05
2502,62,7436,6.446455738634899e-06
2501,58,7441,6.893794206455349e-06
2500,54,7446,7.4074074074074075e-06
2499,48,7453,0.0
2499,47,7454,1.7028087830877032e-05
2497,48,7455,0.0
2497,42,7461,0.0
2497,38,7465,1.0538962544527117e-05
2496,36,7468,0.0
2496,34,7470,0.0
2496,30,7474,0.0
2496,28,7476,0.0
2496,24,7480,1.669337606837607e-05
2495,22,7483,1.821825469120058e-05
2494,21,7485,0.0
2494,20,7486,2.0048115477145148e-05
2493,21,7486,1.910110213359311e-05
2492,21,7487,0.0
2492,19,7489,0.0
2492,17,7491,0.0
2492,17,7491,2.3604947597016333e-05
2491,18,7491,0.0
2491,18,7491,2.230251126276819e-05
2490,17,7493,0.0
2490,16,7494,0.0
2490,16,7494,0.0
2490,14,7496,0.0
2490,13,7497,0.0
2490,12,7498,0.0
2490,12,7498,0.0
2490,11,7499,0.0
2490,11,7499,0.0
2490,9,7501,0.0
2490,9,7501,0.0
2490,8,7502,0.0
2490,7,7503,0.0
2490,6,7504,0.0
2490,6,7504,0.0
2490,6,7504,0.0
2490,6,7504,0.0
2490,6,7504,0.0
2490,6,7504,0.0
2490,6,7504,0.0
2490,6,7504,6.693440428380188e-05
2489,7,7504,0.0
2489,7,7504,0.0
2489,6,7505,0.0
2489,6,7505,0.0
2489,6,7505,0.0
2489,5,7506,0.0
2489,5,7506,0.0
2489,5,7506,0.0
2489,4,7507,0.0
2489,3,7508,0.0
2489,3,7508,0.0
2489,3,7508,0.0
2489,3,7508,0.0
2489,3,7508,0.0
2489,3,7508,0.00013392259274139549
2488,4,7508,0.0
2488,4,7508,0.0
2488,4,7508,0.0
2488,4,7508,0.0
2488,4,7508,0.0
2488,4,7508,0.0
2488,4,7508,0.0
2488,3,7509,0.0
2488,3,7509,0.0
2488,3,7509,0.0
2488,3,7509,0.0
2488,3,7509,0.0
2488,2,7510,0.0
2488,2,7510,0.0
2488,2,7510,0.0
2488,2,7510,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,1,7511,0.0
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
2488,0,7512,
