S,I,R,Beta
9910,90,0,1.457562507007512e-05
9897,95,8,8.508692160835553e-06
9889,97,14,1.2509994964727027e-05
9877,98,25,1.446361677201001e-05
9863,108,29,1.783695892993267e-05
9844,116,40,1.4011685745912091e-05
9828,125,47,1.5466015466015466e-05
9809,136,55,1.1244175517082152e-05
9794,135,71,2.117698666606161e-05
9766,156,78,1.3127701024485789e-05
9746,161,93,1.5295333776048272e-05
9722,177,101,1.5690431277654384e-05
9695,188,117,1.5910811670854685e-05
9666,203,131,1.834677234407537e-05
9630,220,150,1.8408382894364202e-05
9591,240,169,2.2590623153650994e-05
9539,279,182,2.2920431159612246e-05
9478,322,200,1.6710813796972133e-05
9427,346,227,1.8088493817107547e-05
9368,374,258,1.655424998972495e-05
9310,401,289,1.3928658482686946e-05
9258,415,327,1.4315199879231768e-05
9203,439,358,1.3118431966202959e-05
9150,465,385,1.2221634643633585e-05
9098,481,421,1.48532793070054e-05
9033,510,457,1.4760692276467767e-05
8965,538,497,1.0366626098603201e-05
8915,547,538,1.6610256730998943e-05
8834,587,579,1.3691872697210214e-05
8763,600,637,1.1792004260337022e-05
8701,614,685,1.2166784528492175e-05
8636,626,738,1.183839992186656e-05
8572,643,785,9.79716956142789e-06
8518,640,842,9.905494247475933e-06
8464,644,892,1.0273691131749815e-05
8408,645,947,1.2538815008223987e-05
8340,666,994,1.0622132924291197e-05
8281,687,1032,1.2128569161056325e-05
8212,705,1083,1.0881843902540133e-05
8149,708,1143,1.230610944603095e-05
8078,729,1193,1.15472225363746e-05
8010,744,1246,1.1913871101982737e-05
7939,753,1308,1.1374914332676432e-05
7871,743,1386,9.23368454963473e-06
7817,746,1437,1.2861224642380787e-05
7742,752,1506,9.790476923330604e-06
7685,753,1562,8.121925656731132e-06
7638,748,1614,8.751626052120484e-06
7588,740,1672,9.794982119705367e-06
7533,741,1726,1.0390628512995362e-05
7475,745,1780,1.2031155305155889e-05
7408,754,1838,1.0562815452217403e-05
7349,743,1908,8.05815497187246e-06
7305,731,1964,8.614304802194026e-06
7259,720,2021,1.224533529258698e-05
7195,722,2083,8.855025900950761e-06
7149,716,2135,9.572773001810621e-06
7100,717,2183,8.643212131926847e-06
7056,714,2230,9.726112667289138e-06
7007,705,2288,4.858363520977503e-06
6983,664,2353,7.117112298542588e-06
6950,626,2424,7.355138253614361e-06
6918,598,2484,7.251694721056311e-06
6888,585,2527,9.430497235375285e-06
6850,577,2573,9.867297499019596e-06
6811,569,2620,1.0063324112060017e-05
6772,559,2669,1.0302339317847773e-05
6733,553,2714,7.5201115984561215e-06
6705,540,2755,8.009500925235452e-06
6676,536,2788,7.265947077077167e-06
6650,527,2823,9.987016878058524e-06
6615,513,2872,1.0608531911790058e-05
6579,516,2905,1.1488280186781761e-05
6540,516,2944,9.18616504278975e-06
6509,520,2971,7.386222626658945e-06
6484,502,3014,7.3733443769646894e-06
6460,492,3048,6.607264215057011e-06
6439,476,3085,1.1093115612450913e-05
6405,479,3116,8.148644310046138e-06
6380,464,3156,7.093827694303319e-06
6359,455,3186,8.986138880776403e-06
6333,437,3230,6.504015687685839e-06
6315,419,3266,9.826208387424721e-06
