S,I,R,Beta
9920,80,0,3.528225806451613e-05
9892,99,9,4.799307265946975e-05
9845,142,13,5.293313972202949e-05
9771,203,26,6.402781327876348e-05
9644,322,34,5.184570717544587e-05
9483,454,63,4.9938656747688075e-05
9268,636,96,4.6145118253651574e-05
8996,855,149,4.784452609216832e-05
8628,1150,222,4.243010622644172e-05
8207,1474,319,3.6785621170265514e-05
7762,1795,443,3.402046539135378e-05
7288,2131,581,3.0520140459610135e-05
6814,2432,754,2.890478967450914e-05
6335,2708,957,3.0486418679372644e-05
5812,3010,1178,2.40080667104147e-05
5392,3196,1412,2.3269535732722284e-05
4991,3346,1663,2.3712736721675824e-05
4595,3456,1949,2.1976887115624874e-05
4246,3543,2211,1.994206431475278e-05
3946,3564,2490,2.0549585509882856e-05
3657,3565,2778,2.0786664012723587e-05
3386,3529,3085,1.8160220680993213e-05
3169,3460,3371,1.6689862231115376e-05
2986,3378,3636,1.9530653608689772e-05
2789,3323,3888,1.8774587021127993e-05
2615,3235,4150,1.8204331803499607e-05
2461,3140,4399,1.643472566948861e-05
2334,2982,4684,1.6666695402348396e-05
2218,2845,4937,1.505496647496676e-05
2123,2729,5148,1.5188998608308003e-05
2035,2585,5380,1.4637461445972084e-05
1958,2460,5582,1.536327927119925e-05
1884,2358,5758,1.62071927521434e-05
1812,2260,5928,1.8070288538553203e-05
1738,2176,6086,1.5865091721383606e-05
1678,2077,6245,9.468593822000766e-06
1645,1934,6421,1.3830258720135284e-05
1601,1813,6586,1.860392687554283e-05
1547,1723,6730,1.2380504681894188e-05
1514,1622,6864,1.2216436156090219e-05
1484,1513,7003,1.4697420201915832e-05
1451,1448,7101,1.189882382506254e-05
1426,1358,7216,1.0327868513840376e-05
1406,1269,7325,8.967534163502809e-06
1390,1189,7421,1.0286136103732657e-05
1373,1105,7522,1.0545985439948853e-05
1357,1046,7597,1.19767060113201e-05
1340,994,7666,1.2763146040421634e-05
1323,936,7741,5.652783430561208e-06
1316,856,7828,5.326250603641735e-06
1310,804,7886,8.545060954768145e-06
1301,751,7948,9.211392240527875e-06
1292,714,7994,1.192427435370433e-05
1281,659,8060,9.476663124763824e-06
1273,623,8104,8.826359038632973e-06
1266,581,8153,1.0876274223501996e-05
1258,541,8201,1.3224053672025838e-05
1249,504,8247,1.4297152007320141e-05
1240,475,8285,8.488964346349745e-06
1235,450,8315,8.99685110211426e-06
1230,412,8358,3.9466414081616544e-06
1228,386,8386,4.21933807024354e-06
1226,354,8420,1.382475737550806e-05
1220,333,8447,1.2307389356569685e-05
1215,312,8473,0.0
1215,288,8497,5.715592135345222e-06
1213,266,8521,9.297770394659361e-06
1210,249,8541,3.319061369444721e-06
1209,236,8555,7.009575079558677e-06
1207,225,8568,0.0
1207,208,8585,1.5932700274042444e-05
1203,194,8603,0.0
1203,176,8621,9.44608176528376e-06
1201,172,8627,0.0
1201,162,8637,5.139749796979883e-06
1200,153,8647,5.446623093681917e-06
1199,148,8653,1.1270653472488334e-05
1197,132,8671,0.0
1197,119,8684,1.4040704000898606e-05
1195,113,8692,1.4810974932424927e-05
1193,105,8702,0.0
1193,98,8709,8.553295584788819e-06
1192,93,8715,0.0
1192,87,8721,9.642829591915451e-06
1191,82,8727,0.0
1191,75,8734,0.0
1191,70,8739,0.0
1191,67,8742,1.2531799441081745e-05
1190,66,8744,0.0
1190,64,8746,0.0
1190,61,8749,0.0
1190,56,8754,0.0
1190,51,8759,0.0
1190,46,8764,0.0
1190,41,8769,0.0
1190,38,8772,0.0
1190,34,8776,0.0
1190,31,8779,0.0
1190,29,8781,0.0
1190,27,8783,3.112356053532524e-05
1189,28,8783,0.0
1189,26,8785,0.0
1189,22,8789,0.0
1189,21,8790,0.0
1189,15,8796,0.0
1189,13,8798,0.0
1189,10,8801,0.0
1189,10,8801,0.0
1189,10,8801,0.0
1189,9,8802,0.0
1189,8,8803,0.0
1189,8,8803,0.0
1189,8,8803,0.0
1189,8,8803,0.0
1189,8,8803,0.0
1189,8,8803,0.0
1189,8,8803,0.0
1189,6,8805,0.0
1189,6,8805,0.0
1189,6,8805,0.0
1189,5,8806,0.0
1189,4,8807,0.0
1189,4,8807,0.0
1189,4,8807,0.0
1189,4,8807,0.0
1189,4,8807,0.0
1189,3,8808,0.0
1189,3,8808,0.0
1189,2,8809,0.0
1189,2,8809,0.0
1189,2,8809,0.0
1189,2,8809,0.0
1189,2,8809,0.0
1189,2,8809,0.0
1189,2,8809,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,1,8810,0.0
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
1189,0,8811,
