S,I,R,Beta
9920,80,0,7.560483870967742e-06
9914,81,5,1.2452772858932499e-05
9904,86,10,1.174061689897434e-05
9894,87,19,1.5102616470216479e-05
9881,96,23,2.00300239516918e-05
9862,106,32,1.817534810574609e-05
9843,117,40,2.084000864860359e-05
9819,132,49,2.0831597366886094e-05
9792,153,55,1.8021914648212227e-05
9765,156,79,1.903711581130936e-05
9736,178,86,1.61568786756899e-05
9708,195,97,2.7468754291992858e-05
9656,230,114,1.8010878570656678e-05
9616,244,140,1.8326695943918607e-05
9573,268,159,1.9878669953273432e-05
9522,299,179,1.9669289004375713e-05
9466,331,203,1.9149469910757088e-05
9406,364,230,1.694032100155851e-05
9348,396,256,1.4047189913685421e-05
9296,411,293,1.7536255554020043e-05
9229,452,319,1.6301059472977157e-05
9161,494,345,1.6130693085059132e-05
9088,540,372,1.324497913406364e-05
9023,571,406,1.028700151956481e-05
8970,580,450,1.5761350094183678e-05
8888,617,495,1.2946999724283611e-05
8817,629,554,1.6769165939552025e-05
8724,671,605,1.0933061646751411e-05
8660,691,649,9.859526809557391e-06
8601,695,704,1.0539179399417334e-05
8538,708,754,1.0752858937048463e-05
8473,717,810,9.547103515786712e-06
8415,722,863,9.875519081971746e-06
8355,742,903,1.0484868721378324e-05
8290,748,962,9.675983563729253e-06
8230,745,1025,1.0764350428535315e-05
8164,749,1087,1.0139274381193543e-05
8102,752,1146,1.0011974978597351e-05
8041,737,1222,9.449535850610937e-06
7985,738,1277,8.654438454215475e-06
7934,736,1330,6.164991615611403e-06
7898,713,1389,1.1187521686922e-05
7835,720,1445,7.97702616464582e-06
7790,719,1491,8.034265248589094e-06
7745,706,1549,6.766679407531497e-06
7708,686,1606,1.002328427849752e-05
7655,688,1657,9.683593334649796e-06
7604,674,1722,7.414495260186346e-06
7566,655,1779,8.273251367608808e-06
7525,640,1835,9.759136212624585e-06
7478,641,1881,1.0222393383566314e-05
7429,649,1922,8.296309324574643e-06
7389,634,1977,1.0032817988031488e-05
7342,636,2022,9.636981337664406e-06
7297,635,2068,9.280051450331762e-06
7254,644,2102,1.3057691879571263e-05
7193,647,2160,8.59499543498305e-06
7153,650,2197,9.893643334157803e-06
7107,646,2247,9.365902278353744e-06
7064,633,2303,6.932777995452098e-06
7033,620,2347,8.026676084633272e-06
6998,606,2396,6.366741275442206e-06
6971,576,2453,9.961905672707567e-06
6931,575,2494,7.527616944665743e-06
6901,558,2541,7.530984808705195e-06
6872,544,2584,9.629870574539479e-06
6836,551,2613,8.761133276483313e-06
6803,543,2654,1.0286871055966264e-05
6765,541,2694,8.470257782732423e-06
6734,529,2737,8.421558516076474e-06
6704,515,2781,9.847765136594295e-06
6670,515,2815,6.695681285570807e-06
6647,498,2855,7.250304059626501e-06
6623,487,2890,8.371052157545683e-06
6596,485,2919,8.439979243902896e-06
6569,477,2954,5.744534793211109e-06
6551,451,2998,4.40006620407304e-06
6538,422,3040,9.061135845998386e-06
6513,407,3080,3.7724588622792214e-06
6503,381,3116,6.861359768134473e-06
6486,363,3151,8.069934905356653e-06
6467,344,3189,6.742639734465857e-06
6452,341,3207,5.908736384907815e-06
6439,328,3233,6.155326345933128e-06
6426,312,3262,5.985300102947161e-06
6414,293,3293,7.98168681776532e-06
6399,276,3325,6.2283282487526355e-06
6388,268,3344,5.841176085757811e-06
6378,255,3367,8.608021446270574e-06
6364,255,3381,4.929690292207392e-06
6356,252,3392,9.989311436762664e-06
6340,245,3415,3.862743835704629e-06
6334,235,3431,6.046396012065919e-06
6325,224,3451,3.529079616036138e-06
6320,209,3471,8.32778147901399e-06
6309,202,3489,6.2773752410904425e-06
6301,198,3501,8.01540239724655e-06
