S,I,R,Beta
9900,100,0,1.616161616161616e-05
9884,109,7,2.5061353907157895e-05
9857,125,18,2.3536572993811503e-05
9828,142,30,3.296130056693437e-05
9782,174,44,4.053892088917717e-05
9713,228,59,4.560717143419653e-05
9612,316,72,4.905524212877363e-05
9463,438,99,2.8710715176677057e-05
9344,525,131,3.6896607958251796e-05
9163,664,173,2.8269796418019563e-05
8991,781,228,2.677310971520674e-05
8803,917,280,2.725352254875934e-05
8583,1056,361,2.3721133036057887e-05
8368,1187,445,2.406165582851832e-05
8129,1326,545,2.551244292866517e-05
7854,1490,656,2.4268401686483015e-05
7570,1669,761,2.1291196288208398e-05
7301,1801,898,2.1294231445936875e-05
7021,1932,1047,2.02734004434493e-05
6746,2047,1207,1.861096720399981e-05
6489,2142,1369,1.726688517909861e-05
6249,2224,1527,1.8492167379874306e-05
5992,2302,1706,1.4716987260163857e-05
5789,2313,1898,1.4339105047163333e-05
5597,2311,2092,1.6853932149934744e-05
5379,2330,2291,1.4601370613903856e-05
5196,2334,2470,1.1956333162481456e-05
5051,2292,2657,1.2697708504147746e-05
4904,2266,2830,1.340836739718572e-05
4755,2238,3007,1.2404044846260322e-05
4623,2195,3182,1.1628497110367741e-05
4505,2158,3337,1.2240544179621242e-05
4386,2115,3499,1.2289263388020555e-05
4272,2076,3652,1.307974858017074e-05
4156,2011,3833,1.3281140445547563e-05
4045,1953,4002,1.1898907389158196e-05
3951,1896,4153,1.2281246963061212e-05
3859,1847,4294,1.2767319254394168e-05
3768,1792,4440,1.19959906733394e-05
3687,1716,4597,9.957495718276842e-06
3624,1645,4731,9.225896924924682e-06
3569,1569,4862,1.2321954454841913e-05
3500,1529,4971,1.065121928431281e-05
3443,1473,5084,9.858940254624878e-06
3393,1412,5195,9.810232531732972e-06
3346,1342,5312,1.113503411329051e-05
3296,1298,5406,9.115966311128397e-06
3257,1227,5516,8.758015773937096e-06
3222,1179,5599,1.079305811561629e-05
3181,1112,5707,9.611926931262283e-06
3147,1061,5792,1.1979753019421876e-05
3107,1005,5888,6.725304920521307e-06
3086,937,5977,1.0720774994449406e-05
3055,881,6064,7.059378663213764e-06
3036,828,6136,7.95605710539548e-06
3016,773,6211,9.007586961818126e-06
2995,732,6273,6.385870804710948e-06
2981,695,6324,8.688118274250107e-06
2963,658,6379,6.667849782576806e-06
2950,612,6438,8.308408109006315e-06
2935,579,6486,6.473006093452554e-06
2924,553,6523,6.802838886511331e-06
2913,528,6559,8.452184044357062e-06
2900,492,6608,8.410428931875526e-06
2888,466,6646,8.916576510170842e-06
2876,447,6677,6.222910891027496e-06
2868,410,6722,6.8034153144878726e-06
2860,383,6757,7.303401559276233e-06
2852,357,6791,9.821600449436437e-06
2842,340,6818,6.2093803038456764e-06
2836,322,6842,7.665419758385969e-06
2829,303,6868,8.16624610499226e-06
2822,284,6894,4.990966350904862e-06
2818,269,6913,6.595940594320631e-06
2813,252,6935,4.232051868027695e-06
2810,230,6960,7.736345350456445e-06
2805,213,6982,1.0042429263638874e-05
2799,207,6994,5.1778326628040036e-06
2796,192,7012,5.588340486409156e-06
2793,176,7031,2.0343065455847412e-06
2792,157,7051,6.8439399193327614e-06
2789,143,7068,7.522058436364639e-06
2786,136,7078,1.583547992061146e-05
2780,127,7093,2.8323797654789556e-06
2779,122,7099,5.899043765005693e-06
2777,116,7107,1.2417269939031204e-05
2773,107,7120,1.0110848603523294e-05
2770,105,7125,6.876396768093519e-06
2768,99,7133,7.2984177030419805e-06
2766,93,7141,3.887450532191978e-06
2765,86,7149,0.0
2765,80,7155,0.0
2765,71,7164,5.093854264829483e-06
2764,67,7169,5.399917921247597e-06
2763,64,7173,1.696525515743757e-05
2760,65,7175,0.0
2760,59,7181,6.140997297961189e-06
2759,55,7186,0.0
2759,52,7189,6.9701954442802576e-06
2758,47,7195,2.314350516100165e-05
2755,46,7199,7.890791446382072e-06
