S,I,R,Beta
9940,60,0,1.1737089201877934e-05
9933,64,3,3.146078727474076e-06
9931,58,11,5.2083514178868675e-06
9928,57,15,1.0602654904788158e-05
9922,61,17,6.608926677262979e-06
9918,62,20,1.300990704421417e-05
9910,68,22,2.225915593280703e-05
9895,78,27,1.166090099895052e-05
9886,77,37,2.4959867160959615e-05
9867,90,43,1.238696890870804e-05
9856,91,53,2.1184172969887256e-05
9837,97,66,1.991219768829865e-05
9818,110,72,2.777829219059612e-05
9788,135,77,1.740604519517474e-05
9765,146,89,1.8236783592506084e-05
9739,154,107,2.4003104401502594e-05
9703,181,116,1.9359507767433093e-05
9669,199,132,1.870974481467218e-05
9633,219,148,1.7538645457230118e-05
9596,237,167,1.9347020470906477e-05
9552,265,183,2.2123194589298696e-05
9496,303,201,2.0852969879970305e-05
9436,331,233,1.760948940164876e-05
9381,364,255,1.4642643360264084e-05
9331,383,286,1.6788979042597277e-05
9271,408,321,1.3747274338491733e-05
9219,419,362,1.553293097864455e-05
9159,442,399,1.8773414276391097e-05
9083,485,432,1.6798119518620374e-05
9009,523,468,1.6342272556421697e-05
8932,556,512,1.4498029878828689e-05
8860,586,554,1.4638017242043467e-05
8784,615,601,1.4623780117582597e-05
8705,652,643,1.3214322210985155e-05
8630,678,692,1.3672549280994814e-05
8550,715,735,1.1941275099169837e-05
8477,725,798,1.2528830547566844e-05
8400,739,861,1.3370706875443005e-05
8317,766,917,1.1772421204045568e-05
8242,778,980,1.107251153880463e-05
8171,779,1050,1.0840178225098343e-05
8102,780,1118,1.0285526207520776e-05
8037,767,1196,1.0382229905072353e-05
7973,770,1257,9.936131847582995e-06
7912,764,1324,1.0422236221472851e-05
7849,754,1397,9.12447918655606e-06
7795,745,1460,7.748901162765669e-06
7750,743,1507,9.030521425780401e-06
7698,739,1563,9.140732475018553e-06
7646,727,1627,7.5558022984750595e-06
7604,710,1686,1.2224848300746087e-05
7538,720,1742,6.633059166887769e-06
7502,700,1798,1.0092546749438244e-05
7449,701,1850,1.0149855919922615e-05
7396,690,1914,9.405789263291556e-06
7348,687,1965,9.50857316728195e-06
7300,675,2025,7.508878741755454e-06
7263,655,2082,9.249011774622604e-06
7219,648,2133,1.0260988235776987e-05
7171,644,2185,9.960754626770524e-06
7125,632,2243,5.7739284921163666e-06
7099,607,2294,6.729954540317417e-06
7070,585,2345,7.978819860007978e-06
7037,577,2386,7.8810959353494e-06
7005,547,2448,8.351308219383647e-06
6973,528,2499,7.061870678678366e-06
6947,519,2534,7.765928265565901e-06
6919,491,2590,6.181508517677201e-06
6898,476,2626,8.832178855885642e-06
6869,460,2671,7.2790799242975685e-06
6846,447,2707,1.0783742821458471e-05
6813,445,2742,8.575806002074685e-06
6787,437,2776,6.7432724899095354e-06
6767,428,2805,6.905419234907171e-06
6747,414,2839,7.160097635091352e-06
6727,404,2869,6.9911852193098005e-06
6708,389,2903,5.748421483460642e-06
6693,374,2933,8.389322070868199e-06
6672,370,2958,8.101626806662778e-06
6652,360,2988,5.846194962250284e-06
6638,347,3015,8.24872600597555e-06
6619,338,3043,4.916812010609586e-06
6608,316,3076,9.09905906151347e-06
6589,315,3096,6.745248815365677e-06
6575,299,3126,7.62999605783537e-06
6560,294,3146,7.259001161440186e-06
6546,283,3171,9.176698957850882e-06
6529,278,3193,7.713235140177029e-06
6515,261,3224,4.116642113836916e-06
6508,249,3243,4.936772288909788e-06
6500,228,3272,5.398110661268556e-06
6492,218,3290,7.065859462881627e-06
6482,210,3308,8.080986174167292e-06
6471,202,3327,6.885250416557651e-06
6462,192,3346,2.417982048901269e-06
6459,181,3360,7.698367689437582e-06
6450,175,3375,7.087486157253599e-06
6442,167,3391,7.436229682826214e-06
6434,162,3404,3.83763724350192e-06
6430,158,3412,3.937240388211902e-06
6426,149,3425,1.4621806962904475e-05
6412,155,3433,7.04324552753909e-06
6405,149,3446,7.334873656801262e-06
6398,147,3455,6.379544628104446e-06
6392,138,3470,4.534653824527036e-06
6388,129,3483,7.281093911549271e-06
6382,128,3490,1.1017314321529301e-05
6373,128,3499,1.3484622626706418e-05
6362,129,3509,4.8739000216888555e-06
6358,126,3516,1.2482711444649161e-05
6348,125,3527,1.1342155009451797e-05
6339,122,3539,7.758373224302328e-06
6333,116,3551,6.806165841759367e-06
6328,116,3556,5.449234927416191e-06
6324,107,3569,5.9113184013430515e-06
6320,107,3573,4.436294806577546e-06
