S,I,R,Beta
9950,50,0,2.0100502512562815e-05
9940,55,5,3.658313517468447e-06
9938,52,10,1.935074384259331e-05
9928,59,13,1.877927860254852e-05
9917,67,16,2.408046487337438e-05
9901,79,20,2.429111494939138e-05
9882,91,27,2.2240459398929343e-05
9862,107,31,1.9900799254004325e-05
9841,118,41,1.980644794607135e-05
9818,130,52,1.645329614366078e-05
9797,139,64,1.3952296364398733e-05
9778,153,69,1.8047718166833106e-05
9751,165,84,2.548301184338514e-05
9710,189,101,1.689198393626818e-05
9679,203,118,2.2393715102066992e-05
9635,230,135,1.6696374179282957e-05
9598,239,163,2.2668599891365096e-05
9546,277,177,1.8530830385418583e-05
9497,303,200,1.3553003189125905e-05
9458,315,227,1.3090455044356503e-05
9419,333,248,1.6578846603265332e-05
9367,356,277,1.1695373310318438e-05
9328,356,316,1.204540636382909e-05
9288,373,339,1.2700523954342771e-05
9244,388,368,1.4498119705398208e-05
9192,403,405,1.3767500923232416e-05
9141,434,425,1.613230913335723e-05
9077,466,457,1.6548925005472966e-05
9007,491,502,1.469777862296286e-05
8942,515,543,1.4548992102285929e-05
8875,535,590,1.3689614321442675e-05
8810,560,630,1.4593805740230257e-05
8738,589,673,1.0880796598662984e-05
8682,601,717,1.4373648158390703e-05
8607,635,758,1.3356643420618084e-05
8534,659,807,1.1202178699288359e-05
8471,661,868,1.0715565841705017e-05
8411,654,935,1.1634684011071856e-05
8347,668,985,1.1119488589611242e-05
8285,673,1042,9.32600763477202e-06
8233,658,1109,1.4029092646281903e-05
8157,700,1143,9.982661692849261e-06
8100,685,1215,8.831215643867713e-06
8051,682,1267,1.0016788136917474e-05
7996,689,1315,9.983220928316117e-06
7941,674,1385,9.528731367126325e-06
7890,674,1436,8.838141658486684e-06
7843,662,1495,1.0978288796791103e-05
7786,667,1547,8.665074090234616e-06
7741,655,1604,9.861242457382175e-06
7691,638,1671,1.2839173255064646e-05
7628,652,1720,8.444831923716626e-06
7586,648,1766,8.340575393919273e-06
7545,638,1817,9.971518849286724e-06
7497,618,1885,9.06511471902677e-06
7455,611,1934,1.1416013813376714e-05
7403,612,1985,8.828782537374444e-06
7363,606,2031,9.861097477396796e-06
7319,585,2096,1.0743609595911823e-05
7273,582,2145,1.01585537621377e-05
7230,584,2186,7.81560848064571e-06
7197,563,2240,9.625088014025974e-06
7158,558,2284,7.761323771382447e-06
7127,548,2325,1.1777971915169925e-05
7081,553,2366,9.704292336188354e-06
7043,548,2409,1.1141154804014133e-05
7000,544,2456,5.5147058823529415e-06
6979,528,2493,8.141307037997109e-06
6949,513,2538,1.178174485958264e-05
6907,516,2577,7.575732068242195e-06
6880,506,2614,1.1490026656861844e-05
6840,505,2655,6.658560592901396e-06
6817,498,2685,1.207705988984543e-05
6776,502,2722,1.0289420829080373e-05
6741,486,2773,6.1047713061097165e-06
6721,472,2807,6.9350051319037975e-06
6699,457,2844,7.5127970698784856e-06
6676,454,2870,9.56810245392134e-06
6647,447,2906,7.40439329579306e-06
6625,444,2931,7.139214686384497e-06
6604,433,2963,6.644443915997443e-06
6585,407,3008,5.223695428706818e-06
6571,393,3036,7.744724584040523e-06
6551,385,3064,5.947342231878943e-06
6536,368,3096,7.067878239582779e-06
6519,347,3134,8.3993010013293e-06
6500,343,3157,4.933841668535546e-06
6489,331,3180,8.846018290772346e-06
6470,314,3216,5.906732690812077e-06
6458,306,3236,7.084489623246842e-06
6444,306,3250,8.11414986023377e-06
6428,287,3285,5.962589628563189e-06
6417,272,3311,5.729266928837921e-06
6407,259,3334,9.641963754653e-06
6391,248,3361,6.309275644681785e-06
6381,232,3387,7.430464363492913e-06
6370,232,3398,9.473285335354301e-06
6356,224,3420,7.023734603973748e-06
6346,219,3435,1.0793121759365192e-05
6331,221,3448,6.432472263536959e-06
6322,213,3465,6.6835686692123635e-06
6313,205,3482,8.499688988652915e-06
6302,200,3498,8.727388130752142e-06
6291,195,3514,6.521322687274046e-06
6283,190,3527,7.539140705496034e-06
6274,179,3547,6.2330483346185285e-06
6267,173,3560,9.2234670828295e-06
6257,167,3576,3.82804791567576e-06
6253,159,3588,9.052258689413987e-06
6244,156,3600,9.239639284482333e-06
6235,155,3610,1.1382155883798535e-05
6224,154,3622,6.259807031015257e-06
6218,151,3631,5.325278671832897e-06
6213,147,3640,1.204409012921119e-05
6202,145,3653,6.671930078172781e-06
6196,143,3661,6.771795022279206e-06
6190,144,3666,4.487524681385748e-06
6186,139,3675,5.814940675975224e-06
6181,132,3687,2.4513048295607754e-06
6179,124,3697,6.5257453706362345e-06
6174,120,3706,1.3497462477054314e-06
6173,113,3714,4.300773135650686e-06
6170,107,3723,1.3632439146306366e-05
6161,110,3729,1.032890174263328e-05
6154,111,3735,4.391782097339458e-06
6151,106,3743,4.601184651674985e-06
