S,I,R,Beta
9910,90,0,1.121201928467317e-05
9900,93,7,1.4119691539046377e-05
9887,97,16,1.8768788339160347e-05
9869,109,22,1.2084917929463122e-05
9856,112,32,1.81180426716141e-05
9836,123,41,1.4051584192133097e-05
9819,131,50,1.3993744796076153e-05
9801,135,64,2.7208108016188826e-05
9765,159,76,2.3186389589311073e-05
9729,186,85,2.8735727461518994e-05
9677,221,102,1.683330862889428e-05
9641,240,119,1.5558552017425578e-05
9605,262,133,1.4305526304286491e-05
9569,284,147,1.9134558631967372e-05
9517,318,165,1.586039678747663e-05
9469,338,193,1.2810410301819516e-05
9428,347,225,2.0785470711437756e-05
9360,392,248,1.3627245770102913e-05
9310,420,270,1.8924863178354047e-05
9236,468,296,1.6888577953974228e-05
9163,507,330,1.4637377274739912e-05
9095,525,380,1.4031780936673735e-05
9028,550,422,1.4298948725178233e-05
8957,577,466,1.1222499796350326e-05
8899,600,501,1.5732104730868635e-05
8815,642,543,1.4312901225078324e-05
8734,671,595,1.5868915252143413e-05
8641,705,654,1.3132181148589809e-05
8561,738,701,1.3295308750307455e-05
8477,767,756,1.1996568981271356e-05
8399,782,819,1.1114464059020544e-05
8326,792,882,1.1828590978242672e-05
8248,805,947,1.1295793145411498e-05
8173,822,1005,1.2503337944683446e-05
8089,817,1094,1.1499969812579242e-05
8013,826,1161,1.1482551507553252e-05
7937,826,1237,9.914639529637298e-06
7872,824,1304,1.032910056042308e-05
7805,835,1360,8.74612082689202e-06
7748,829,1423,8.718542409169914e-06
7692,815,1493,1.1485121981566379e-05
7620,819,1561,8.652764558276369e-06
7566,817,1617,1.0191829646964728e-05
7503,814,1683,1.0970222885456792e-05
7436,802,1762,8.048732391721073e-06
7388,796,1816,1.0712740747592864e-05
7325,789,1886,8.997434865925244e-06
7273,780,1947,7.9323948428857e-06
7228,772,2000,9.498180650378064e-06
7175,788,2037,1.0612143829922708e-05
7115,781,2104,7.918204942939436e-06
7071,776,2153,7.654322067629215e-06
7029,765,2206,1.0228400175928482e-05
6974,753,2273,9.140381405265088e-06
6926,752,2322,9.023967658099914e-06
6879,732,2389,8.93667827243285e-06
6834,725,2441,1.029336078229542e-05
6783,721,2496,6.543240699447894e-06
6751,695,2554,7.459592983293709e-06
6716,673,2611,7.301098173663479e-06
6683,648,2669,6.927472137707062e-06
6653,638,2709,8.481336583255862e-06
6617,618,2765,7.336208148766564e-06
6587,606,2807,7.766071885767595e-06
6556,593,2851,1.0288838565036263e-05
6516,584,2900,7.883649940714953e-06
6486,578,2936,8.802563306434834e-06
6453,568,2979,6.820716644512979e-06
6428,554,3018,8.424334870680843e-06
6398,543,3059,8.347452041009593e-06
6369,521,3110,9.643640365747115e-06
6337,507,3156,9.337477928536547e-06
6307,499,3194,6.354869243799157e-06
6287,479,3234,6.309204830991346e-06
6268,461,3271,6.575422868905448e-06
6249,430,3321,7.070898785666172e-06
6230,419,3351,6.129399280561759e-06
6214,407,3379,6.326366159002142e-06
6198,386,3416,5.0158249276467255e-06
6186,374,3440,7.780204048818186e-06
6168,359,3473,8.128935759730336e-06
6150,345,3505,6.127017791917049e-06
6137,337,3526,8.703350644942458e-06
6119,331,3550,2.9623938907538257e-06
6113,308,3579,4.7801045674430265e-06
6104,301,3595,8.164136147311495e-06
6089,287,3624,6.294551836492722e-06
6078,273,3649,1.024532120287303e-05
6061,269,3670,1.0426831549629572e-05
6044,265,3691,8.740931283793064e-06
6030,255,3715,2.60137222384808e-06
6026,241,3733,5.508632716045132e-06
6018,234,3748,2.8404814047884835e-06
6014,226,3760,6.621717467502082e-06
6005,218,3777,9.93056245177948e-06
5992,210,3798,3.9735520376374845e-06
5987,195,3818,8.565567276106779e-06
5977,191,3832,5.255749132582403e-06
5971,182,3847,6.44138979426201e-06
5964,179,3857,6.557033073674824e-06
5957,170,3873,9.874690181595553e-06
5947,166,3887,3.0388917364429973e-06
5944,151,3905,6.684909040670986e-06
5938,146,3916,5.767358595901946e-06
5933,136,3931,8.67530561862365e-06
5926,136,3938,9.926346508903933e-06
5918,132,3950,5.120485012340369e-06
5914,125,3961,6.763611768684477e-06
5909,121,3970,9.790360411139192e-06
5902,115,3983,4.420019742754851e-06
5899,111,3990,3.054419057131381e-06
5897,107,3996,9.509032788729895e-06
5891,105,4004,1.1316697787585583e-05
5884,96,4020,8.851688193972355e-06
5879,99,4022,3.436302126555571e-06
5877,96,4027,7.089785037717656e-06
5873,94,4033,5.43417224876916e-06
5870,86,4044,0.0
5870,81,4049,4.206364229078596e-06
5868,82,4050,6.234724923936356e-06
5865,80,4055,2.131287297527707e-06
5864,75,4061,4.5475216007276035e-06
5862,69,4069,7.416967053832347e-06
5859,64,4077,5.3336746885133985e-06
5857,59,4084,2.8938283323156705e-06
5856,52,4092,3.283942833123161e-06
5855,47,4098,3.6339189999454913e-06
5854,45,4101,0.0
5854,40,4106,8.541168431841476e-06
5852,40,4108,0.0
5852,37,4111,9.2368513421145e-06
5850,37,4113,0.0
5850,33,4117,5.18000518000518e-06
5849,30,4121,0.0
5849,29,4122,1.1790992860553823e-05
5847,26,4127,1.3155990580310744e-05
5845,26,4129,6.580246101204185e-06
5844,27,4129,0.0
5844,23,4133,2.231943576466387e-05
5841,24,4135,0.0
5841,22,4137,0.0
5841,21,4138,8.152550525431881e-06
5840,18,4142,0.0
5840,15,4145,1.1415525114155251e-05
5839,15,4146,0.0
5839,15,4146,0.0
5839,14,4147,1.2233014459423091e-05
5838,14,4148,1.2235109871286643e-05
5837,15,4148,0.0
5837,14,4149,0.0
5837,13,4150,1.3178529539673963e-05
5836,13,4151,0.0
5836,11,4153,0.0
5836,8,4156,0.0
5836,8,4156,0.0
5836,7,4157,2.4478605698619405e-05
5835,8,4157,0.0
5835,8,4157,2.1422450728363323e-05
5834,9,4157,1.9045442425627548e-05
5833,10,4157,0.0
5833,9,4158,0.0
5833,9,4158,0.0
5833,8,4159,0.0
5833,6,4161,0.0
5833,6,4161,0.0
5833,6,4161,0.0
5833,6,4161,0.0
5833,5,4162,0.0
5833,5,4162,0.0
5833,5,4162,0.0
5833,5,4162,0.0
5833,5,4162,3.4287673581347504e-05
5832,6,4162,0.0
5832,6,4162,0.0
5832,6,4162,2.8577960676726108e-05
5831,7,4162,4.899919151334003e-05
5829,8,4163,0.0
5829,7,4164,2.450800186260814e-05
5828,8,4164,0.0
5828,7,4165,0.0
5828,5,4167,0.0
5828,5,4167,6.863417982155113e-05
5826,7,4167,0.0
5826,6,4168,0.0
5826,5,4169,0.0
5826,5,4169,0.0
5826,4,4170,0.0
5826,4,4170,0.0
5826,4,4170,0.0
5826,4,4170,0.0
5826,4,4170,0.0
5826,4,4170,0.0
5826,3,4171,0.0
5826,2,4172,0.0
5826,2,4172,8.582217645039479e-05
5825,3,4172,0.0
5825,3,4172,0.0
5825,3,4172,0.0
5825,3,4172,5.7224606580829754e-05
5824,4,4172,0.0
5824,4,4172,4.292582417582418e-05
5823,5,4172,0.0
5823,5,4172,6.869311351537008e-05
5821,6,4173,0.0
5821,5,4174,0.0
5821,4,4175,0.0
5821,3,4176,0.0
5821,3,4176,0.0
5821,3,4176,0.0
5821,2,4177,0.0
5821,2,4177,0.0
5821,2,4177,0.0
5821,2,4177,0.0
5821,2,4177,0.0
5821,2,4177,0.0
5821,1,4178,0.0
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
5821,0,4179,
