S,I,R,Beta
9900,100,0,7.0707070707070704e-06
9893,101,6,1.3010499473074771e-05
9880,104,16,7.785736530675802e-06
9872,102,26,5.958623319668224e-06
9866,101,33,1.605674453518735e-05
9850,106,44,1.2450914663346422e-05
9837,108,55,1.7884103479305267e-05
9818,120,62,1.1034154953486794e-05
9805,123,72,1.8241895830483037e-05
9783,138,79,1.925848891970247e-05
9757,156,87,1.9052724802442955e-05
9728,173,99,1.3072330392455126e-05
9706,177,117,1.571629640236513e-05
9679,186,135,1.4997550400101317e-05
9652,198,150,1.4128018686659383e-05
9625,198,177,1.3118194936376754e-05
9600,201,199,1.8656716417910448e-05
9564,222,214,1.883941658094732e-05
9524,237,239,1.7721164564050492e-05
9484,258,258,1.757345705047097e-05
9441,279,280,1.7463674607703228e-05
9395,303,302,1.5456574928381608e-05
9351,327,322,1.6351748345284825e-05
9301,348,351,1.3902843224124955e-05
9256,366,378,1.2692992523532218e-05
9213,376,411,1.3279108382927917e-05
9167,385,448,1.8983961386055855e-05
9100,408,492,1.3197586726998491e-05
9051,433,516,1.5309703826124632e-05
8991,452,557,1.5010093672827203e-05
8930,479,591,1.3559417132089763e-05
8872,510,618,1.392351349917785e-05
8809,530,661,1.1780404689029445e-05
8754,542,704,1.2435011258954263e-05
8695,552,753,1.4167729246360143e-05
8627,576,797,1.3080702703398889e-05
8562,603,835,1.2396167569843688e-05
8498,623,879,1.0766389372327055e-05
8441,622,937,9.142331241136225e-06
8393,622,985,1.3600370543053218e-05
8322,647,1031,1.0957715476045877e-05
8263,649,1088,1.1561368396104416e-05
8201,662,1137,1.0867438979330131e-05
8142,656,1202,9.548501896220142e-06
8091,660,1249,1.1235828810912237e-05
8031,664,1305,1.0689001804753569e-05
7974,668,1358,1.051320984817423e-05
7918,681,1401,1.0014543342387222e-05
7864,680,1456,9.163126084614924e-06
7815,675,1510,8.90974147532049e-06
7768,657,1575,9.209228979836883e-06
7721,663,1616,1.1330287048915389e-05
7663,671,1666,7.3903031055026056e-06
7625,646,1729,9.135664619601077e-06
7580,652,1768,8.700649108891659e-06
7537,635,1828,8.357718718887087e-06
7497,628,1875,7.646370650170896e-06
7461,621,1918,7.554042157166811e-06
7426,616,1958,9.181499889822001e-06
7384,610,2006,1.1100651830275474e-05
7334,618,2048,1.0590387634663397e-05
7286,603,2111,8.649223459061178e-06
7248,600,2152,7.358351729212656e-06
7216,580,2204,5.495450722532303e-06
7193,560,2247,9.185517665984786e-06
7156,552,2292,9.366823016663831e-06
7119,540,2341,1.014499539573286e-05
7080,541,2379,8.093403093246446e-06
7049,530,2421,8.565379272317498e-06
7017,515,2468,8.024893773927674e-06
6988,510,2502,7.014826537369384e-06
6963,501,2536,6.593161515544238e-06
6940,476,2584,7.870583391858184e-06
6914,467,2619,6.813596718076286e-06
6892,460,2648,7.885639304549698e-06
6867,455,2678,6.401054893846506e-06
6847,438,2715,6.002028685695765e-06
6829,431,2740,7.814360688465562e-06
6806,419,2775,8.766657525965086e-06
6781,402,2817,7.703702399373139e-06
6760,385,2855,4.995004995004995e-06
6747,371,2882,6.791478053338671e-06
6730,359,2911,6.622324684301365e-06
6714,340,2946,7.447125409591898e-06
6697,338,2965,9.277314844675661e-06
6676,324,3000,6.47242009335079e-06
6662,315,3023,6.671336602288269e-06
6648,306,3046,6.882014739309282e-06
6634,303,3063,7.959795075075792e-06
6618,290,3092,4.689405070810016e-06
6609,284,3107,6.92610801744953e-06
6596,276,3128,7.1409110484175745e-06
6583,262,3155,4.638364141734493e-06
6575,249,3176,6.108082520194848e-06
6565,240,3195,6.981467377506981e-06
6554,236,3210,8.404752176184295e-06
6541,240,3219,4.459053151913571e-06
6534,220,3246,9.739265937613046e-06
6520,219,3261,7.003389640586044e-06
6510,209,3281,7.34975268082229e-06
6500,205,3295,8.25515947467167e-06
6489,202,3309,8.391962635930722e-06
6478,198,3324,4.677837342239935e-06
6472,190,3338,7.318977294905992e-06
6463,182,3355,8.501478407094993e-06
6453,180,3367,6.887408096148217e-06
6445,175,3380,7.979607669289593e-06
6436,170,3394,6.397835703579132e-06
6429,161,3410,7.728953335478119e-06
6421,157,3422,5.9518082089322754e-06
6415,150,3435,5.196154845414393e-06
6410,145,3445,4.303620420678896e-06
6406,138,3456,4.524743560158728e-06
6402,132,3466,8.283396287145116e-06
6395,127,3478,1.2312768957046905e-05
6385,126,3489,4.971970516214839e-06
6381,121,3498,1.0361338736771485e-05
6373,122,3505,5.144654832245667e-06
6369,114,3517,9.640996823980189e-06
6362,113,3525,9.737017078727957e-06
6355,105,3540,2.9972649956914316e-06
6353,100,3547,1.1018416496143553e-05
6346,100,3554,9.454774661203909e-06
6340,100,3560,1.4195583596214511e-05
6331,103,3566,1.226818873994967e-05
6323,102,3575,9.303104445953614e-06
6317,99,3584,6.396080481880704e-06
6313,93,3594,6.813044937141144e-06
6309,89,3602,1.24665850995813e-05
6302,87,3611,3.647811130930885e-06
6300,80,3620,5.9523809523809525e-06
6297,75,3628,8.469641628288603e-06
6293,71,3636,6.714368524830854e-06
6290,70,3640,1.1355893708834885e-05
6285,64,3651,9.94431185361973e-06
6281,62,3657,7.703725007832121e-06
6278,59,3663,2.1598155517518804e-05
6270,63,3667,1.01263259157996e-05
6266,63,3671,2.533197553944442e-06
6265,58,3677,0.0
6265,54,3681,2.9558688776565873e-06
6264,52,3684,1.2280184693977798e-05
6260,51,3689,6.264486625321055e-06
6258,50,3692,2.237136465324385e-05
6251,56,3693,2.8566857874168706e-06
6250,54,3696,8.888888888888888e-06
6247,51,3702,1.2555046029937507e-05
6243,48,3709,1.6685354263441723e-05
6238,49,3713,3.271587570584502e-06
6237,40,3723,1.2025012025012024e-05
6234,41,3725,0.0
6234,39,3727,4.113093622237029e-06
6233,40,3727,4.010909674314134e-06
6232,37,3731,0.0
6232,36,3732,4.457281414919412e-06
6231,35,3734,4.585368090423459e-06
6230,34,3736,9.441979038806535e-06
6228,32,3740,1.5052986512524085e-05
6225,30,3745,1.07095046854083e-05
6223,32,3745,0.0
6223,31,3746,5.183683836755428e-06
6222,31,3747,5.184516958554972e-06
6221,30,3749,0.0
6221,29,3750,0.0
6221,26,3753,1.236506621492958e-05
6219,27,3754,5.955465032487062e-06
6218,28,3754,1.1487386849239535e-05
6216,28,3756,1.1491082919654349e-05
6214,29,3757,1.109840959790462e-05
6212,30,3758,2.1463833440652502e-05
6208,32,3760,1.5101481958762887e-05
6205,33,3762,4.8836471076600005e-06
6204,31,3765,5.199559077390237e-06
6203,29,3768,0.0
6203,25,3772,6.448492664839594e-06
6202,25,3773,0.0
6202,24,3774,2.0154788777813607e-05
6199,25,3776,0.0
6199,22,3779,0.0
6199,21,3780,1.536346108051222e-05
6197,23,3780,1.403203513621598e-05
6195,24,3781,1.3451708366962605e-05
6193,26,3781,1.242097156839608e-05
6191,26,3783,0.0
6191,24,3785,6.730199752328649e-06
6190,21,3789,0.0
6190,20,3790,8.077544426494346e-06
6189,17,3794,9.504528908024675e-06
6188,16,3796,1.0100193923723335e-05
6187,13,3800,0.0
6187,11,3802,0.0
6187,11,3802,1.4693565687585406e-05
6186,12,3802,0.0
6186,12,3802,0.0
6186,12,3802,0.0
6186,12,3802,1.3471279232675934e-05
6185,13,3802,1.2437037497668056e-05
6184,13,3803,0.0
6184,12,3804,0.0
6184,12,3804,1.3475636050021562e-05
6183,12,3805,0.0
6183,11,3806,0.0
6183,9,3808,1.7970420687548296e-05
6182,10,3808,0.0
6182,9,3809,0.0
6182,9,3809,1.7973327581868507e-05
6181,10,3809,0.0
6181,9,3810,0.0
6181,9,3810,0.0
6181,8,3811,0.0
6181,8,3811,0.0
6181,8,3811,0.0
6181,8,3811,0.0
6181,8,3811,0.0
6181,8,3811,2.0223264843876396e-05
6180,9,3811,0.0
6180,9,3811,0.0
6180,9,3811,1.7979144192736427e-05
6179,9,3812,0.0
6179,9,3812,0.0
6179,7,3814,0.0
6179,6,3815,0.0
6179,6,3815,5.394616173059287e-05
6177,6,3817,0.0
6177,6,3817,2.6981814257190653e-05
6176,7,3817,0.0
6176,6,3818,0.0
6176,6,3818,0.0
6176,6,3818,0.0
6176,6,3818,0.0
6176,6,3818,0.0
6176,5,3819,0.0
6176,5,3819,0.0
6176,5,3819,0.0
6176,4,3820,0.0
6176,4,3820,0.0
6176,2,3822,0.0
6176,2,3822,0.0
6176,2,3822,0.0
6176,2,3822,0.0
6176,2,3822,0.0
6176,1,3823,0.0
6176,1,3823,0.0
6176,1,3823,0.0
6176,1,3823,0.0
6176,0,3824,
6176,0,3824,
6176,0,3824,
6176,0,3824,
6176,0,3824,
6176,0,3824,
