S,I,R,Beta
9950,50,0,1.809045226130653e-05
9941,55,4,1.8289727574507777e-05
9931,64,5,3.6187191622193134e-05
9908,85,7,2.0185708518368996e-05
9891,89,20,2.2719553242705036e-05
9871,105,24,2.701516225981832e-05
9843,131,26,3.412352561164481e-05
9799,167,34,5.133115746260311e-05
9715,236,49,3.663738583528878e-05
9631,303,66,4.1121337759359986e-05
9511,395,94,3.327259974792679e-05
9386,490,124,3.3484521019147056e-05
9232,589,179,3.089571079260739e-05
9064,686,250,2.8627010002084304e-05
8886,803,311,2.78888895428997e-05
8687,940,373,2.6206926956151156e-05
8473,1084,443,2.504155809881007e-05
8243,1221,536,2.5336068038967468e-05
7988,1386,626,2.059366105435209e-05
7760,1510,730,2.2786236089301563e-05
7493,1650,857,1.957382445838338e-05
7251,1757,992,2.0722123622067084e-05
6987,1883,1130,1.7785856914605314e-05
6753,1958,1289,1.7924163996571267e-05
6516,2047,1437,1.7093694136233143e-05
6288,2113,1599,1.693442628873242e-05
6063,2154,1783,1.6079999375177166e-05
5853,2193,1954,1.7139791123598228e-05
5633,2258,2109,1.3994465424786273e-05
5455,2256,2289,1.7145438825724333e-05
5244,2297,2459,1.394715423261263e-05
5076,2292,2632,1.5299730312169507e-05
4898,2273,2829,1.6347568712334348e-05
4716,2283,3001,1.513937325595349e-05
4553,2285,3162,1.2399548041279922e-05
4424,2211,3365,1.3597146603003395e-05
4291,2158,3551,1.3822927009113844e-05
4163,2098,3739,1.3853945523538311e-05
4042,2054,3904,1.349028964133656e-05
3930,1975,4095,1.3527877089573872e-05
3825,1918,4257,1.2812911052498859e-05
3731,1857,4412,1.0680573350497304e-05
3657,1797,4546,1.1412695391051442e-05
3582,1709,4709,1.0291363193968673e-05
3519,1644,4837,1.1235496702295291e-05
3454,1569,4977,1.014886353026188e-05
3399,1499,5102,1.1776017786497265e-05
3339,1432,5229,7.3199583055174915e-06
3304,1337,5359,1.109237731830686e-05
3255,1306,5439,1.0820906933143262e-05
3209,1247,5544,1.349452459664491e-05
3155,1201,5644,8.97297682464824e-06
3121,1137,5742,8.735896107087432e-06
3090,1079,5831,7.798183023355557e-06
3064,1023,5913,1.0847121939516449e-05
3030,983,5987,9.400736614861894e-06
3002,934,6064,7.846303748963931e-06
2980,885,6135,1.0996094490577485e-05
2951,853,6196,8.73985928032026e-06
2929,786,6285,6.081155628066097e-06
2915,738,6347,7.902308868714759e-06
2898,696,6406,8.924109373884486e-06
2880,647,6473,5.366649493388288e-06
2870,611,6519,6.843182764303678e-06
2858,579,6563,1.208618416202255e-05
2838,544,6618,7.772665091406541e-06
2826,508,6666,8.358827757995218e-06
2814,479,6707,9.64458945950237e-06
2801,453,6746,8.669246949804272e-06
2790,432,6778,8.296827293243064e-06
2780,406,6814,8.859907148173087e-06
2770,380,6850,4.750142504275129e-06
2765,355,6880,1.1206479382624863e-05
2754,340,6906,6.407791874919903e-06
2748,319,6933,4.5630221808508215e-06
2744,294,6962,7.437377283274826e-06
2738,273,6989,1.2040552581093121e-05
2729,267,7004,2.744828400190491e-06
2727,251,7022,1.022678629084688e-05
2720,240,7040,1.2254901960784313e-05
2712,227,7061,1.6243681208010085e-05
2702,223,7075,4.978872982311724e-06
2699,213,7088,1.0436833673400163e-05
2693,200,7107,3.713330857779428e-06
2691,185,7124,6.026092982614721e-06
2688,174,7138,6.414203612479474e-06
2685,161,7154,4.626577373723354e-06
2683,150,7167,4.969561436203255e-06
2681,137,7182,8.167777030577434e-06
2678,130,7192,2.872407652093985e-06
2677,110,7213,1.0187795021564167e-05
2674,109,7217,3.4309319097253195e-06
2673,101,7226,1.1112222333344445e-05
2670,94,7236,1.1953143676786996e-05
2667,85,7248,4.411213304219326e-06
2666,79,7255,4.748022448650137e-06
2665,75,7260,5.003126954346467e-06
2664,72,7264,1.0427093760427094e-05
2662,67,7271,0.0
2662,57,7281,0.0
2662,55,7283,6.830134553650707e-06
2661,53,7286,7.090539093687293e-06
2660,49,7291,0.0
2660,45,7295,0.0
2660,42,7298,0.0
2660,35,7305,2.1482277121374864e-05
2658,35,7307,1.0749220681500592e-05
2657,34,7309,0.0
2657,32,7311,1.1761385020700038e-05
2656,31,7313,2.4290711232024873e-05
2654,32,7314,0.0
2654,30,7316,0.0
2654,30,7316,1.2559658377292137e-05
2653,28,7319,0.0
2653,28,7319,0.0
2653,27,7320,2.792087224804903e-05
2651,25,7324,0.0
2651,23,7326,0.0
2651,20,7329,0.0
2651,17,7332,0.0
2651,16,7333,0.0
2651,15,7334,0.0
2651,15,7334,0.0
2651,13,7336,0.0
2651,12,7337,0.0
2651,10,7339,0.0
2651,9,7340,0.0
2651,8,7341,4.715201810637495e-05
2650,9,7341,0.0
2650,6,7344,0.0
2650,6,7344,0.0
2650,5,7345,0.0
2650,4,7346,0.0
2650,4,7346,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,3,7347,0.0
2650,2,7348,0.0
2650,2,7348,0.0
2650,2,7348,0.0
2650,2,7348,0.0
2650,2,7348,0.0
2650,2,7348,0.0
2650,2,7348,0.0
2650,2,7348,0.0
2650,2,7348,0.0
2650,1,7349,0.0
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
2650,0,7350,
