S,I,R,Beta
9900,100,0,5.0505050505050505e-05
9850,135,15,8.197029516826471e-05
9741,231,28,9.021536585441728e-05
9538,406,56,8.934962767545323e-05
9192,714,94,7.709785393704915e-05
8686,1170,144,7.13398710175132e-05
7961,1792,247,5.572646562707485e-05
7166,2445,389,4.971214328968824e-05
6295,3136,569,4.6400609489228574e-05
5379,3792,829,3.877989336558879e-05
4588,4298,1114,3.6360457186347697e-05
3871,4651,1478,3.44367516567549e-05
3251,4923,1826,3.067853994892617e-05
2760,5017,2223,2.9681690946434297e-05
2349,5048,2603,2.968522195438056e-05
1997,5013,2990,2.5272299033029896e-05
1744,4852,3404,2.4935333580401916e-05
1533,4683,3784,2.5072993753063606e-05
1353,4503,4144,2.658981226115332e-05
1191,4308,4501,2.5726841749518792e-05
1059,4076,4865,2.2703663444599818e-05
961,3851,5188,2.1616883434468823e-05
881,3629,5490,2.1268949304520995e-05
813,3416,5771,2.1604431500989482e-05
753,3211,6036,1.406188802353133e-05
719,2976,6305,1.8226479429314907e-05
680,2789,6531,1.5818446417649168e-05
650,2592,6758,1.4838556505223173e-05
625,2410,6965,1.1286307053941909e-05
608,2232,7160,2.13697887191096e-05
579,2082,7339,1.576138262166543e-05
560,1914,7526,1.7726526347216e-05
541,1784,7675,1.4505607453395555e-05
527,1657,7816,1.4887104217745658e-05
514,1543,7943,6.3043593383953135e-06
509,1423,8068,1.6567560440531432e-05
497,1299,8204,9.293637111351713e-06
491,1195,8314,8.521589446863629e-06
486,1077,8437,5.731513004803008e-06
483,994,8523,1.041445359527767e-05
478,938,8584,1.3381984280629132e-05
472,881,8647,7.2144519902268225e-06
469,814,8717,5.238811208960463e-06
467,755,8778,1.4180977636598268e-05
462,704,8834,1.2298307752853207e-05
458,659,8883,6.626422195863787e-06
456,606,8938,7.2375658618493425e-06
454,574,8972,7.674714884342046e-06
452,516,9032,0.0
452,469,9079,9.434496292242957e-06
450,430,9120,5.16795865633075e-06
449,394,9157,5.65271952336269e-06
448,369,9183,1.2098335269066976e-05
446,347,9207,0.0
446,319,9235,0.0
446,294,9260,0.0
446,273,9281,0.0
446,254,9300,0.0
446,229,9325,9.791058805099184e-06
445,212,9343,0.0
445,197,9358,2.2814121941481776e-05
443,183,9374,1.2335171273853137e-05
442,168,9390,0.0
442,152,9406,0.0
442,143,9415,0.0
442,131,9427,0.0
442,116,9442,0.0
442,108,9450,0.0
442,101,9457,2.2400430088257694e-05
441,94,9465,0.0
441,88,9471,2.5767882910740052e-05
440,85,9475,0.0
440,77,9483,0.0
440,66,9494,0.0
440,61,9499,0.0
440,53,9507,0.0
440,48,9512,0.0
