S,I,R,Beta
9920,80,0,3.90625e-05
9889,105,6,4.622740996489606e-05
9841,144,15,5.857015434294166e-05
9758,213,29,4.8593810591911106e-05
9657,300,43,5.1775913844879365e-05
9507,430,63,5.52836221046426e-05
9281,629,90,4.042654112055863e-05
9045,816,139,4.335620373080133e-05
8725,1073,202,4.144446788454298e-05
8337,1388,275,3.862853658511293e-05
7890,1732,378,3.5929949039477573e-05
7399,2093,508,3.2416152103301365e-05
6897,2435,668,2.7985860590519522e-05
6427,2702,871,2.8331623262658216e-05
5935,2976,1089,2.3439410821534364e-05
5521,3146,1333,2.6080849712932175e-05
5068,3363,1569,2.282370407712323e-05
4679,3506,1815,2.340810556860544e-05
4295,3616,2089,1.976727415084426e-05
3988,3595,2417,1.9320827573122706e-05
3711,3596,2693,1.656081235205799e-05
3490,3523,2987,1.8462384315269204e-05
3263,3474,3263,1.7466999280677213e-05
3065,3397,3538,1.7672247991582632e-05
2881,3281,3838,1.7244004032346366e-05
2718,3153,4129,2.0420417897434425e-05
2543,3081,4376,1.5571188858993057e-05
2421,2934,4645,1.6471417023336198e-05
2304,2826,4870,1.7201383974207752e-05
2192,2687,5121,1.680842336309726e-05
2093,2554,5353,1.5152870009701578e-05
2012,2445,5543,1.4636109722035884e-05
1940,2333,5727,1.5024237630412593e-05
1872,2199,5929,1.5790005558081955e-05
1807,2084,6109,1.5932920281226664e-05
1747,1983,6270,1.3278291926711912e-05
1701,1874,6425,1.59991266359107e-05
1650,1774,6576,1.0590687028116565e-05
1619,1658,6723,9.685944428011452e-06
1593,1532,6875,1.2292683886258254e-05
1563,1436,7001,1.336619635477093e-05
1533,1339,7128,1.3640657343277373e-05
1505,1259,7236,1.3721801039162549e-05
1479,1184,7337,1.0850099592493101e-05
1460,1129,7411,8.49339335331303e-06
1446,1047,7507,1.585244543786436e-05
1422,990,7588,7.81372089388967e-06
1411,916,7673,1.005821384691089e-05
1398,857,7745,1.2519969351115029e-05
1383,810,7807,8.034064433196754e-06
1374,771,7855,6.607800603009003e-06
1367,722,7911,8.10558332843621e-06
