S,I,R,Beta
9920,80,0,7.560483870967742e-06
9914,76,10,1.327203423123069e-05
9904,81,15,2.1191088773210473e-05
9887,92,21,2.308696971429325e-05
9866,104,30,2.1441157666578303e-05
9844,122,34,2.1649202976265812e-05
9818,139,43,1.831901763168809e-05
9793,153,54,1.735266420125353e-05
9767,170,63,1.6261239829196754e-05
9740,177,83,1.5081381454541236e-05
9714,187,99,1.2661586617914053e-05
9691,198,111,1.8240395910399006e-05
9656,220,124,1.741733825412367e-05
9619,235,146,1.4598766183064105e-05
9586,250,164,1.7942833298560402e-05
9543,274,183,1.5680083463936956e-05
9502,288,210,1.936726770972193e-05
9449,323,228,1.6382554938078857e-05
9399,339,262,1.4436984289736465e-05
9353,356,291,1.80198145881211e-05
9293,378,329,1.7080615380410924e-05
9233,408,359,1.5131147227655277e-05
9176,422,402,1.4461794006206176e-05
9120,449,431,1.6117688430430194e-05
9054,477,469,1.8755392175250383e-05
8973,523,504,1.2785328579748168e-05
8913,540,547,1.4751652808423817e-05
8842,572,586,1.522454021888539e-05
8765,602,633,1.3645331306748943e-05
8693,620,687,1.2802291795771904e-05
8624,643,733,1.4967813790297682e-05
8541,672,787,1.4635288607891347e-05
8457,704,839,1.3268997172863793e-05
8378,732,890,1.2229531677422132e-05
8303,743,954,1.3616184715865075e-05
8219,770,1011,1.1376869875470679e-05
8147,794,1059,1.2830981347463284e-05
8064,823,1113,1.2656946132037263e-05
7980,851,1169,1.207484045012649e-05
7898,866,1236,1.1988886010256639e-05
7816,871,1313,1.2192012146181933e-05
7733,889,1378,1.3673449230846662e-05
7639,903,1458,1.029281313745675e-05
7568,914,1518,9.252362822155707e-06
7504,904,1592,9.581910296809253e-06
7439,908,1653,9.623054588479693e-06
7374,900,1726,1.0246210408944338e-05
7306,899,1795,9.287321405570626e-06
7245,894,1861,1.0035463785099034e-05
7180,888,1932,1.0508419282792542e-05
7113,893,1994,1.1335174984402326e-05
7041,886,2073,9.457665405751479e-06
6982,872,2146,9.526462541949285e-06
6924,874,2202,8.427556722414128e-06
6873,857,2270,1.0695802712353703e-05
6810,848,2342,7.965533482946832e-06
6764,806,2430,9.721588382811938e-06
6711,789,2500,9.631766244965278e-06
6660,770,2570,8.19000819000819e-06
6618,756,2626,8.194742253370238e-06
6577,746,2677,1.1617379763176656e-05
6520,739,2741,8.924346447279942e-06
6477,722,2801,1.1547358926557514e-05
6423,722,2855,7.547322792095408e-06
6388,699,2913,8.062327163861425e-06
6352,684,2964,7.82550414659655e-06
6318,666,3016,6.891982200624176e-06
6289,644,3067,5.925756200563144e-06
6265,612,3123,6.520298994830707e-06
6240,593,3167,7.837160029402862e-06
6211,571,3218,8.459089446693779e-06
6181,559,3260,6.367253331882371e-06
6159,545,3296,4.76665013234902e-06
6143,525,3332,7.441687402618543e-06
6119,509,3372,9.953216670931567e-06
6088,493,3419,6.996772155778801e-06
6067,473,3460,6.9693914780371826e-06
6047,453,3500,8.761391177498118e-06
6023,447,3530,8.914374093937446e-06
5999,442,3559,7.542735252255466e-06
5979,430,3591,8.55708156843526e-06
5957,411,3632,5.718190421459225e-06
5943,389,3668,5.190699823126903e-06
5931,365,3704,5.5431988414714425e-06
5919,343,3738,9.851163693339185e-06
5899,333,3768,5.599768271407532e-06
5888,317,3795,4.821869428061994e-06
5879,293,3828,6.385892518462486e-06
5868,278,3854,6.743071800228529e-06
5857,267,3876,5.7551417395491425e-06
5848,251,3901,8.175233402913654e-06
5836,245,3919,6.294498608216419e-06
5827,235,3938,2.921104615710431e-06
5823,220,3957,3.12241425069864e-06
5819,212,3969,6.484937112322353e-06
5811,203,3986,8.47721282805754e-06
5801,189,4010,5.472510213072185e-06
5795,176,4029,8.824221507569222e-06
5786,175,4039,8.888449953088737e-06
5777,174,4049,5.9689732769066395e-06
5771,166,4063,4.1754263632245144e-06
5767,153,4080,7.933350786705064e-06
5760,148,4092,4.692192192192192e-06
5756,141,4103,4.9285605153302875e-06
5752,135,4113,1.0302374697367743e-05
5744,131,4125,6.644836164919518e-06
5739,126,4135,1.3829078125993964e-06
5738,115,4147,4.546350038643975e-06
5735,110,4155,9.510977252912737e-06
5729,113,4158,6.17877990722562e-06
5725,101,4174,5.188291754939686e-06
5722,99,4179,1.7652936212880288e-06
5721,90,4189,7.768649614480763e-06
5717,86,4197,4.067835220130903e-06
5715,81,4204,4.320447598371191e-06
5713,78,4209,8.976378659557376e-06
5709,75,4216,1.4012961989840603e-05
5703,75,4222,4.675901572271903e-06
5701,75,4224,7.016312927556569e-06
5698,73,4229,1.6828783952071623e-05
5691,74,4235,1.187270559964287e-05
5686,71,4243,9.908200522162167e-06
5682,65,4253,0.0
5682,59,4259,8.948866178655165e-06
5679,57,4264,1.235700626809143e-05
5675,59,4266,5.9732696184574035e-06
5673,53,4274,6.651833078900718e-06
5671,46,4283,3.833385722938214e-06
5670,42,4288,8.398421096833796e-06
5668,37,4295,0.0
5668,35,4297,5.0408307289041236e-06
5667,34,4299,1.0380012248414453e-05
5665,33,4302,0.0
5665,32,4303,0.0
5665,30,4305,5.8840835539864665e-06
5664,27,4309,0.0
5664,26,4310,6.790525858322469e-06
5663,26,4311,2.037517488691778e-05
5660,27,4313,1.3087292239235702e-05
5658,27,4315,1.3091918358797114e-05
5656,27,4317,1.3096547750013096e-05
5654,29,4317,1.2197650732468927e-05
5652,27,4321,1.9658724541951718e-05
5649,28,4323,1.264446298965683e-05
5647,28,4325,0.0
5647,26,4327,0.0
5647,22,4331,0.0
5647,21,4332,0.0
5647,18,4335,0.0
5647,16,4337,1.1067823623162741e-05
5646,17,4337,1.0418620157946281e-05
5645,17,4338,1.0420465794821029e-05
5644,16,4340,1.1073706591070163e-05
5643,13,4344,1.3631592578961e-05
5642,14,4344,1.2660150908998835e-05
5641,14,4345,0.0
5641,13,4346,0.0
5641,12,4347,1.4772794421792826e-05
5640,11,4349,0.0
5640,10,4350,0.0
5640,6,4354,0.0
5640,6,4354,0.0
5640,6,4354,0.0
5640,6,4354,0.0
5640,4,4356,0.0
5640,3,4357,0.0
5640,3,4357,0.0
5640,2,4358,0.0
5640,2,4358,0.0
5640,1,4359,0.0
5640,1,4359,0.0
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
5640,0,4360,
