S,E,I,R,Beta
9930,0,70,0,3.7404689972665803e-05
9904,26,64,6,1.577645395799677e-05
9894,35,60,11,3.369045212586753e-05
9874,54,55,17,4.051043143609479e-05
9852,71,59,18,1.720376831341137e-05
9842,76,60,22,1.8627650206597575e-05
9831,78,65,26,4.3817437775326085e-05
9803,97,71,29,3.1608605011688e-05
9781,114,70,35,3.359282574086786e-05
9758,122,80,40,4.227300676368108e-05
9725,143,78,54,3.5594225825588296e-05
9698,161,79,62,3.5241508754251824e-05
9671,177,78,74,3.446730775859098e-05
9645,182,95,78,4.14722654224987e-05
9607,197,109,87,3.9153407826670725e-05
9566,217,117,100,5.0034756286063e-05
9510,254,126,110,4.506534474988734e-05
9456,277,145,122,4.521850749752028e-05
9394,312,160,134,4.6572280178837556e-05
9324,350,176,150,4.6312546312546315e-05
9248,388,201,163,5.164488973816041e-05
9152,456,207,185,4.961825613999527e-05
9058,511,226,205,5.129187126424204e-05
8953,561,268,218,4.251055678826909e-05
8851,597,311,241,4.686374384640898e-05
8722,659,351,268,4.246392689410346e-05
8592,723,381,304,3.6657428994560034e-05
8472,766,425,337,4.1937454868633e-05
8321,829,478,372,3.62042098456343e-05
8177,890,524,409,3.6174822883399444e-05
8022,955,570,453,3.6522370498672514e-05
7855,1030,612,503,4.118770359830756e-05
7657,1119,670,554,3.469657069231354e-05
7479,1181,726,614,3.278233231192426e-05
7301,1238,791,670,2.8570978362072563e-05
7136,1273,873,718,2.9696320609824376e-05
6951,1328,946,775,3.391301782364805e-05
6728,1407,1014,851,3.1221636682169014e-05
6515,1479,1059,947,2.8118448238502417e-05
6321,1556,1099,1024,2.778266013644597e-05
6128,1603,1175,1094,2.8748402866507417e-05
5921,1648,1234,1197,2.805715557377978e-05
5716,1700,1288,1296,2.512833106589762e-05
5531,1711,1372,1386,2.530133627953338e-05
5339,1737,1418,1506,2.496465981622312e-05
5150,1771,1458,1621,2.303994033587705e-05
4977,1770,1502,1751,2.220600916011255e-05
4811,1760,1564,1865,2.2593151563897953e-05
4641,1751,1619,1989,2.235892218815592e-05
4473,1734,1694,2099,2.4415151541546275e-05
4288,1749,1711,2252,1.9899770580179175e-05
4142,1727,1742,2389,2.175912400261442e-05
3985,1701,1792,2522,1.9604767879548305e-05
3845,1669,1835,2651,1.6440899572324012e-05
3729,1617,1850,2804,2.1743384575242984e-05
3579,1602,1876,2943,1.7872557938364696e-05
3459,1578,1855,3108,1.7610997990320185e-05
3346,1513,1878,3263,1.7505364598551063e-05
3236,1479,1887,3398,1.8832909838508616e-05
3121,1446,1876,3557,1.6567048038973894e-05
3024,1390,1897,3689,1.6909182697269148e-05
2927,1347,1873,3853,1.7328585179390073e-05
2832,1310,1832,4026,1.4841302148866356e-05
2755,1235,1836,4174,1.4629768019327109e-05
2681,1185,1795,4339,1.994848718777241e-05
2585,1147,1782,4486,1.7801049393570347e-05
2503,1106,1754,4637,1.4805494524017017e-05
2438,1071,1713,4778,1.3409017660155153e-05
2382,1016,1689,4913,1.5907743044215074e-05
2318,981,1654,5047,1.564956655917153e-05
2258,955,1607,5180,1.818880308305724e-05
2192,932,1571,5305,1.451955377345779e-05
2142,892,1535,5431,1.2165561121299769e-05
2102,852,1492,5554,1.8174954020554917e-05
2045,813,1456,5686,1.2426448856766706e-05
2008,773,1404,5815,1.4188261200213392e-05
1968,730,1375,5927,1.3303769401330377e-05
1932,700,1338,6030,1.1605344028818391e-05
1902,657,1303,6138,1.1298039870782703e-05
1874,617,1257,6252,1.7405198975385654e-05
1833,588,1232,6347,1.0627670202138287e-05
1809,551,1192,6448,1.0666280825551585e-05
1786,524,1164,6526,1.154454462543725e-05
1762,495,1114,6629,8.151337736414267e-06
1746,455,1093,6706,1.0480104046472973e-05
1726,430,1050,6794,1.4346410638415274e-05
1700,406,1017,6877,9.832841691248771e-06
1683,380,983,6954,1.4506866281146695e-05
1659,371,939,7031,1.2838610323141402e-05
1639,354,897,7110,1.0202811486733284e-05
1624,341,850,7185,1.4488554042306578e-05
1604,321,831,7244,1.2753915452043777e-05
1587,300,818,7295,7.703175094710538e-06
1577,290,774,7359,6.554164434154406e-06
1569,265,747,7419,1.1091743221025167e-05
1556,254,702,7488,7.323914778927633e-06
1548,242,659,7551,1.4703979485007823e-05
1533,235,631,7601,1.2405370284796288e-05
1521,216,609,7654,1.1875343440330178e-05
1510,199,578,7713,1.4894933431105203e-05
1497,194,550,7759,1.5789154065707173e-05
1484,185,520,7811,9.071117561683599e-06
1477,177,507,7839,1.2018604800230756e-05
1468,164,494,7874,1.654734194530552e-05
1456,158,474,7912,1.3040756711642788e-05
1447,151,442,7960,4.6906221953988125e-06
1444,140,426,7990,4.8769068705864e-06
1441,134,402,8023,1.2083924582500406e-05
1434,130,384,8052,7.264063226406322e-06
1430,122,360,8088,9.712509712509713e-06
1425,113,348,8114,1.0082677959265981e-05
1420,104,332,8144,8.484642796538266e-06
1416,98,321,8165,1.1000228804759139e-05
1411,94,304,8191,1.1656533253758067e-05
1406,87,295,8212,4.821949514188586e-06
1404,83,270,8243,1.318982800464282e-05
1399,81,247,8273,8.681736231489815e-06
1396,75,235,8294,6.096445772114857e-06
1394,68,219,8319,1.3102467849819513e-05
1390,68,211,8331,3.409594599202155e-06
1389,58,197,8356,3.6545299726275703e-06
1388,51,194,8367,1.485486794022401e-05
1384,49,193,8374,7.487495881877265e-06
1382,48,183,8387,1.5816153037096788e-05
1378,50,169,8403,1.2882060442627597e-05
1375,47,169,8409,1.2910166756320602e-05
1372,46,164,8418,4.444286425371543e-06
1371,43,159,8427,4.587387436980765e-06
1370,40,146,8444,4.999500049995e-06
1369,36,145,8450,5.037656482204478e-06
1368,34,136,8462,1.0749914000687994e-05
1366,32,124,8478,2.3614981344164738e-05
1362,32,120,8486,1.2236906510034263e-05
1360,32,111,8497,6.624271330153683e-06
1359,33,105,8503,7.007954027821578e-06
1358,31,99,8512,7.438151768048675e-06
1357,31,93,8519,7.923867481240245e-06
1356,28,93,8523,2.3789133123988963e-05
1353,29,87,8531,0.0
1353,24,85,8538,8.695274118516586e-06
1352,23,83,8542,8.911385185713268e-06
1351,23,78,8548,0.0
1351,22,74,8553,1.0002600676175805e-05
1350,22,69,8559,0.0
1350,19,66,8565,1.122334455667789e-05
1349,19,60,8572,1.2354830738818879e-05
1348,16,63,8573,1.177523432716311e-05
1347,16,63,8574,1.1783976149232274e-05
1346,16,58,8580,0.0
1346,15,55,8584,0.0
1346,14,52,8588,0.0
1346,14,51,8589,1.4567491186667833e-05
1345,14,49,8592,1.5173355587588195e-05
1344,13,45,8598,0.0
1344,10,43,8603,1.730343300110742e-05
1343,10,41,8606,1.8161015563990337e-05
1342,9,43,8606,0.0
1342,8,40,8610,0.0
1342,8,37,8613,0.0
1342,7,37,8614,0.0
1342,5,37,8616,0.0
1342,4,36,8618,0.0
1342,4,35,8619,4.258037044922291e-05
1340,5,33,8622,2.261420171867933e-05
1339,5,30,8626,0.0
1339,4,28,8629,2.667235676944415e-05
1338,5,23,8634,3.249496328069149e-05
1337,6,22,8635,3.3997416196369076e-05
1336,5,23,8636,0.0
1336,5,21,8638,0.0
1336,5,19,8640,0.0
1336,5,17,8642,0.0
1336,5,16,8643,0.0
1336,5,15,8644,0.0
1336,5,13,8646,0.0
1336,4,12,8648,6.2375249500998e-05
1335,5,11,8649,0.0
1335,5,9,8651,0.0
1335,4,9,8652,8.322929671244278e-05
1334,4,10,8652,0.0
1334,4,10,8652,0.0
1334,3,7,8656,0.0
1334,2,7,8657,0.0
1334,2,7,8657,0.0
1334,2,7,8657,0.0
1334,2,7,8657,0.0
1334,2,7,8657,0.0
1334,2,7,8657,0.0
1334,2,5,8659,0.0
1334,2,4,8660,0.0
1334,1,4,8661,0.0
1334,1,4,8661,0.0
1334,1,4,8661,0.0
1334,1,4,8661,0.0
1334,1,3,8662,0.0002498750624687656
1333,2,3,8662,0.0
1333,2,3,8662,0.0
1333,1,4,8662,0.0
1333,1,4,8662,0.0
1333,1,3,8663,0.0
1333,1,1,8665,0.0
1333,1,1,8665,0.0
1333,0,2,8665,0.0
1333,0,2,8665,0.0
1333,0,2,8665,0.0
1333,0,2,8665,0.0
1333,0,1,8666,0.0
1333,0,1,8666,0.0
1333,0,1,8666,0.0
1333,0,1,8666,0.0
1333,0,1,8666,0.0
1333,0,1,8666,0.0
1333,0,1,8666,0.0
1333,0,1,8666,0.0
1333,0,1,8666,0.0
1333,0,1,8666,0.0
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
1333,0,0,8667,
