S,I,R,Beta
9930,70,0,8.631851532153647e-06
9924,73,3,1.2423183316493019e-05
9915,76,9,1.592483477983916e-05
9903,87,10,2.321367842787684e-05
9883,100,17,1.0118385105737124e-05
9873,102,25,1.290904288384046e-05
9860,107,33,1.8009137267539952e-05
9841,123,36,1.2392157251518658e-05
9826,134,40,1.3670706107160108e-05
9808,146,46,1.4665132181724731e-05
9787,157,56,1.692092526222553e-05
9761,173,66,1.5989075316243184e-05
9734,185,81,1.499341955475097e-05
9707,198,95,1.4047969131929161e-05
9680,208,112,1.589319771137953e-05
9648,226,126,2.063796063928147e-05
9603,252,145,1.694245680499976e-05
9562,273,165,1.6472407185647095e-05
9519,293,188,1.434171355510642e-05
9479,317,204,1.7970988833692807e-05
9425,344,231,1.6346924927518353e-05
9372,371,257,1.8119005628971082e-05
9309,401,290,1.79484686071908e-05
9242,439,319,1.7006643435756047e-05
9173,476,351,1.80929234225032e-05
9094,518,388,1.4435246456359278e-05
9026,539,435,1.8293883635278337e-05
8937,585,478,1.4154159840631811e-05
8863,611,526,1.3665003906529157e-05
8789,628,583,1.1051741718259579e-05
8728,641,631,1.3226926877258408e-05
8654,662,684,1.3265960871001098e-05
8578,683,739,1.2801313039212641e-05
8503,691,806,1.1573339315161261e-05
8435,698,867,1.4267200894077922e-05
8351,714,935,1.4590915997580926e-05
8264,745,991,1.3968567474677911e-05
8178,762,1060,1.0912062257808384e-05
8110,765,1125,9.348581191621736e-06
8052,757,1191,1.099196044731701e-05
7985,766,1249,1.160792674253782e-05
7914,771,1315,1.1144446116111362e-05
7846,778,1376,9.993139136605885e-06
7785,769,1446,1.2694881039777573e-05
7709,784,1507,1.1747467179893102e-05
7638,803,1559,1.288047538410719e-05
7559,822,1619,8.851696741513395e-06
7504,805,1691,1.0098133997271848e-05
7443,809,1748,9.79840691189588e-06
7384,788,1828,9.452458601668583e-06
7329,785,1886,1.0255046482301788e-05
7270,785,1945,7.00899780092694e-06
7230,764,2006,1.0319132758358498e-05
7173,763,2064,8.039467940703076e-06
7129,740,2131,9.288289552001152e-06
7080,732,2188,8.104102991571733e-06
7038,716,2246,9.326862475214359e-06
6991,687,2322,8.120234437414543e-06
6952,683,2365,9.056032834226582e-06
6909,670,2421,8.20906323787057e-06
6871,654,2475,7.121185214461169e-06
6839,627,2534,9.561448983956122e-06
6798,627,2575,7.272990038818998e-06
6767,613,2620,9.883874121872025e-06
6726,605,2669,8.35538910309813e-06
6692,574,2734,7.289373551237007e-06
6664,554,2782,8.396860549273861e-06
6633,538,2829,8.406766438170754e-06
6603,529,2868,6.870910198062575e-06
6579,502,2919,9.386379092234195e-06
6548,488,2964,9.701372963337573e-06
6517,475,3008,6.783876985697326e-06
6496,463,3041,8.312142910340572e-06
6471,453,3076,6.8227647002435385e-06
6451,435,3114,5.7016910859405205e-06
6435,420,3145,1.036001036001036e-05
6407,416,3177,6.378240145994165e-06
6390,404,3206,7.747253598599296e-06
6370,393,3237,6.391282290955137e-06
6354,381,3265,6.1961093390238405e-06
6339,373,3288,7.612773726795314e-06
6321,358,3321,5.744794994781074e-06
6308,346,3346,6.414462229813687e-06
6294,330,3376,5.296049147336087e-06
6283,311,3406,9.723579116413247e-06
6264,309,3427,6.716346968550963e-06
6251,299,3450,5.3503145182389545e-06
6241,292,3467,8.77976615092857e-06
6225,283,3492,6.244057502093178e-06
6214,273,3513,5.894759676542747e-06
6204,256,3540,8.185243391360413e-06
6191,253,3556,5.745941290525645e-06
6182,243,3575,2.6627151973138527e-06
6178,230,3592,7.74135431474939e-06
6167,228,3605,1.2801583982658121e-05
6149,221,3630,4.415241708727976e-06
6143,210,3647,7.751757711060983e-06
6133,195,3672,1.0033990141604686e-05
6121,186,3693,1.6688537434146153e-05
6102,196,3702,9.197385935691877e-06
6091,190,3719,7.77678887746373e-06
6082,182,3736,9.937448280098724e-06
6071,173,3756,1.332974065085315e-05
6057,177,3766,4.663791905336218e-06
6052,164,3784,9.067754259829446e-06
6043,159,3798,1.248911105629779e-05
6031,155,3814,5.348709089061355e-06
6026,149,3825,7.79619412077864e-06
6019,145,3836,1.031217237369021e-05
6010,138,3852,1.2057199353734115e-06
6009,129,3862,6.450272911046867e-06
6004,127,3869,1.1803154852145814e-05
5995,126,3879,1.0590836278909673e-05
5987,124,3889,1.0776036250585948e-05
5979,119,3902,8.432876411979744e-06
5973,117,3910,5.723762629839978e-06
5969,115,3916,5.827208694195372e-06
5965,114,3921,7.352833046572844e-06
5960,110,3930,4.575960951799878e-06
5957,101,3942,1.6620765652190534e-05
5947,103,3950,9.79526268445704e-06
5941,98,3961,1.7175697075665816e-06
5940,94,3966,5.372877713303245e-06
5937,90,3973,5.614507888383583e-06
5934,90,3976,7.489795154102535e-06
5930,87,3983,9.691612878215193e-06
5925,82,3993,2.058248430585572e-06
5924,75,4001,2.2507314877335135e-06
5923,72,4005,4.6898155964507475e-06
5921,69,4010,2.4476868135768292e-06
5920,64,4016,5.2787162162162165e-06
5918,62,4020,8.176258326156396e-06
5915,62,4023,1.3634008671229515e-05
5910,61,4029,5.547696319103492e-06
5908,60,4032,1.1284134506883322e-05
5904,60,4036,1.4114724480578139e-05
5899,61,4040,8.337061852661885e-06
5896,60,4044,5.653550429669833e-06
5894,55,4051,9.254403553690964e-06
5891,57,4052,5.956156730308202e-06
5889,58,4053,2.9277261522066273e-06
5888,55,4057,6.175889328063241e-06
5886,55,4059,1.2355975658727951e-05
5882,55,4063,3.091094556582486e-06
5881,54,4065,9.446617166392714e-06
5878,45,4077,0.0
5878,40,4082,0.0
5878,39,4083,1.3086607166226084e-05
5875,41,4084,4.151530877010898e-06
5874,39,4087,1.3095518713496241e-05
5871,41,4088,8.308718754024535e-06
5869,40,4091,1.703867779860283e-05
5865,44,4091,1.1625203441060218e-05
5862,41,4097,4.160737615564487e-06
5861,41,4098,8.322895035809256e-06
5859,43,4098,1.5876985119295696e-05
5855,44,4101,7.763372408974459e-06
5853,42,4105,8.135835916461236e-06
5851,37,4112,9.238430021202197e-06
5849,34,4117,5.028511661118542e-06
5848,30,4122,0.0
5848,28,4124,6.107094000390854e-06
5847,27,4126,6.334365834964433e-06
5846,26,4128,6.579120503171136e-06
5845,23,4132,0.0
5845,17,4138,0.0
5845,14,4141,0.0
5845,14,4141,0.0
5845,12,4143,1.42571998859424e-05
5844,13,4143,0.0
5844,13,4143,0.0
5844,11,4145,0.0
5844,10,4146,1.7111567419575633e-05
5843,10,4147,0.0
5843,8,4149,2.1393119972616805e-05
5842,8,4150,0.0
5842,8,4150,0.0
5842,8,4150,2.139678192399863e-05
5841,9,4150,0.0
5841,7,4152,0.0
5841,7,4152,0.0
5841,7,4152,0.0
5841,6,4153,0.0
5841,5,4154,0.0
5841,5,4154,0.0
5841,5,4154,3.42407122068139e-05
5840,6,4154,0.0
5840,6,4154,0.0
5840,5,4155,0.0
5840,5,4155,0.0
5840,4,4156,0.0
5840,4,4156,0.0
5840,4,4156,0.0
5840,4,4156,0.0
5840,4,4156,4.280821917808219e-05
5839,3,4158,0.0
5839,3,4158,0.0
5839,3,4158,0.0
5839,3,4158,0.0
5839,2,4159,0.0
