S,E,I,R,Beta
9940,0,60,0,8.383635144198524e-06
9935,5,55,5,3.6601546415336047e-06
9933,7,54,6,9.321714748071338e-06
9928,10,48,14,1.0492210582863283e-05
9923,14,42,21,1.9195423810963468e-05
9915,20,41,24,1.4759602966680195e-05
9909,24,41,26,7.384270027986384e-06
9906,25,38,31,1.0626202089111331e-05
9902,26,36,36,1.402634709037456e-05
9897,27,38,38,1.0635865201044443e-05
9893,31,33,43,1.2252311858093723e-05
9889,34,33,44,1.225726779372244e-05
9885,33,37,45,1.6404872247057376e-05
9879,37,34,50,2.97720059782188e-06
9878,36,33,53,1.227091731242369e-05
9874,33,36,57,1.4066122026421803e-05
9869,33,36,62,1.4073248443498722e-05
9864,36,35,65,8.689607229753214e-06
9861,36,37,66,2.7407998202035317e-06
9860,35,38,67,8.006832497064162e-06
9857,32,42,69,1.2077469721783408e-05
9852,35,41,72,1.4853985324262499e-05
9846,38,41,75,2.2294555669505506e-05
9837,47,35,81,1.1617943914375753e-05
9833,46,36,85,5.649909036464513e-06
9831,45,37,87,1.099665426793898e-05
9827,40,43,90,1.41991333795594e-05
9821,42,46,91,1.1067676629051322e-05
9816,44,47,93,2.1675423537775928e-05
9806,51,43,100,9.486360984494543e-06
9802,49,45,104,4.534222040853341e-06
9800,44,50,106,2.857142857142857e-05
9786,55,51,108,1.6029301563257633e-05
9778,54,55,113,2.417300433254616e-05
9765,57,59,119,2.0828451664974354e-05
9753,63,57,127,1.2591717168446596e-05
9746,63,58,133,1.4152578953699837e-05
9738,66,61,135,1.3467605358760173e-05
9730,64,64,142,1.2846865364850977e-05
9722,62,65,151,6.329815011156299e-06
9718,64,62,156,6.638827848555059e-06
9714,60,66,160,1.091832469225922e-05
9707,60,66,167,1.092619821372268e-05
9700,65,61,174,1.1830319418624302e-05
9693,66,65,176,1.587188216714679e-05
9683,74,64,179,1.9363833522668595e-05
9671,82,61,186,2.881692943751049e-05
9654,95,60,191,2.934880187832332e-05
9637,98,69,196,1.804638824097342e-05
9625,103,71,201,1.316992866288641e-05
9616,95,74,215,2.3890362908665738e-05
9599,105,76,220,2.0561352333850567e-05
9584,110,78,228,1.203929626300244e-05
9575,103,89,233,1.6428550473787663e-05
9561,104,99,236,2.0073129580503285e-05
9542,111,101,246,1.5564331532713113e-05
9527,116,102,255,1.9552273517783308e-05
9508,118,114,260,2.490977127294467e-05
9481,131,121,267,1.5690362891943086e-05
9463,140,125,272,2.1134946634259747e-05
9438,149,135,278,1.6481834663652847e-05
9417,155,137,291,1.6277442023239537e-05
9396,156,144,304,1.773804455796793e-05
9372,157,158,313,1.6207718115366538e-05
9348,160,162,330,1.782912565967765e-05
9321,170,165,344,2.0806715367384823e-05
9289,182,169,360,2.0384229995267037e-05
9257,194,172,377,2.0097927150038564e-05
9225,210,179,386,2.2406927979894325e-05
9188,227,185,400,1.4119474284907458e-05
9164,230,186,420,2.5813961128867986e-05
9120,250,191,439,2.181500872600349e-05
9082,262,201,455,1.972081893987451e-05
9046,267,212,475,2.137919814449418e-05
9005,283,220,492,1.918126293473323e-05
8967,286,247,500,2.0768910205616727e-05
8921,301,260,518,1.767652815741595e-05
8880,310,274,536,1.643979746169527e-05
8840,316,294,550,1.4621233108628067e-05
8802,323,295,580,1.1938735033255154e-05
8771,328,304,597,1.4251510660129974e-05
8733,335,315,617,1.2359613871121944e-05
8699,330,337,634,1.3644598461639747e-05
8659,344,334,663,1.383075170827072e-05
8619,354,339,688,1.4374498817697473e-05
8577,368,345,710,1.4869561837945431e-05
8533,385,346,736,1.0161162816376272e-05
8503,373,358,766,1.5111327779810872e-05
8457,386,353,804,1.1724032356989416e-05
8422,387,359,832,8.93005386476194e-06
8395,380,367,858,1.0710929854769528e-05
8362,367,387,884,1.3905652926027489e-05
8317,377,396,910,1.2448641762096133e-05
8276,370,415,939,1.0772912820930896e-05
