S,I,R,Beta
9910,90,0,7.84841349927122e-06
9903,88,9,1.8359909302048047e-05
9887,98,15,1.6513128969601392e-05
9871,107,22,1.0414723768387905e-05
9860,108,32,1.6903313049357674e-05
9842,117,41,1.65000165000165e-05
9823,126,51,2.9894206825897756e-05
9786,153,61,2.0036626954072045e-05
9756,173,71,1.3627303903096834e-05
9733,184,83,1.675161597255415e-05
9703,206,91,2.2013009688726036e-05
9659,233,108,2.221682106616747e-05
9609,256,135,1.626079716932043e-05
9569,272,159,2.382079386253404e-05
9507,309,184,2.1786025149923594e-05
9443,346,211,2.02003012905544e-05
9377,386,237,1.768189280241977e-05
9313,423,264,1.8530745425888567e-05
9240,467,293,1.714916061811137e-05
9166,492,342,1.7074412507162383e-05
9089,539,372,1.4084590417048804e-05
9020,568,412,1.385809312638581e-05
8949,591,460,1.4747982504354909e-05
8871,612,517,1.2709401199325408e-05
8802,626,572,1.1615135392551648e-05
8738,627,635,1.314174134643711e-05
8666,647,687,1.0701096612710548e-05
8606,658,736,1.0595562437177145e-05
8546,663,791,1.217790758132989e-05
8477,684,839,1.224503593141952e-05
8406,705,889,1.012448048759498e-05
8346,714,940,1.208247497417371e-05
8274,723,1003,1.0197084569938794e-05
8213,747,1040,9.290785447891652e-06
8156,747,1097,1.296669430706314e-05
8077,768,1155,9.511318146176386e-06
8018,777,1205,8.988784244458976e-06
7962,777,1261,1.1476650512068748e-05
7891,769,1340,1.0217233209501566e-05
7829,764,1407,1.1535845717927506e-05
7760,775,1465,1.1306950448952445e-05
7692,775,1533,1.1071410598359418e-05
7626,769,1605,9.208112551782844e-06
7572,758,1670,9.059902682706877e-06
7520,745,1735,8.389261744966442e-06
7473,727,1800,1.0491690305181183e-05
7416,726,1858,1.0029687876113295e-05
7362,730,1908,8.559317934003937e-06
7316,718,1966,1.1041545146212902e-05
7258,710,2032,9.896801586593133e-06
7207,706,2087,8.844092794580026e-06
7162,703,2135,8.143183380914683e-06
7121,686,2193,8.393029609380214e-06
7080,669,2251,6.122638561644414e-06
7051,642,2307,1.0382743262151897e-05
7004,643,2353,7.771608847377148e-06
6969,609,2422,9.42480197901992e-06
6929,588,2483,9.572309223877169e-06
6890,565,2545,6.678911337451995e-06
6864,557,2579,7.062058229024118e-06
6837,543,2620,7.272744903624009e-06
6810,525,2665,6.71281728550451e-06
6786,498,2716,6.214069363217681e-06
6765,483,2752,7.345076274026433e-06
6741,462,2797,1.027504365288077e-05
6709,452,2839,9.233403287355382e-06
6681,441,2878,6.448720285399996e-06
6662,429,2909,8.397486632250968e-06
6638,422,2940,7.853676020156816e-06
6616,407,2977,5.941964829510174e-06
6600,397,3003,6.869704602702084e-06
6582,384,3034,1.0286893548060367e-05
6556,372,3072,9.840776240429845e-06
6532,369,3099,1.1201887891505982e-05
6505,372,3123,8.67818799434678e-06
6484,363,3153,7.64755966371131e-06
6466,357,3177,1.1263398028558779e-05
6440,361,3199,1.0323291065191583e-05
6416,355,3229,9.658951213515508e-06
