S,I,R,Beta
9910,90,0,3.699966363942146e-05
9877,117,6,8.134239176053492e-05
9783,203,14,9.063676861792524e-05
9603,364,33,8.410833153101194e-05
9309,629,62,7.924361965043658e-05
8845,1048,107,7.066139061616732e-05
8190,1623,187,6.11629077433144e-05
7377,2298,325,5.314898598695425e-05
6476,3010,514,4.4221546871761616e-05
5614,3632,754,3.9823349116196294e-05
4802,4162,1036,3.867722102815962e-05
4029,4578,1393,3.437290218220219e-05
3395,4824,1781,3.1628797592792054e-05
2877,4919,2204,3.0243154253583053e-05
2449,4969,2582,3.0487100874749703e-05
2078,4924,2998,2.6094421540427003e-05
1811,4788,3401,2.629433882885015e-05
1583,4617,3800,2.7227783394363247e-05
1384,4435,4181,2.5741116056591356e-05
1226,4247,4527,2.2470520405729252e-05
1109,4015,4876,2.2009439354449668e-05
1011,3826,5163,2.533552770026313e-05
913,3634,5453,1.6577040136329577e-05
858,3405,5737,2.0537465471386177e-05
798,3164,6038,2.1783282479270235e-05
743,2947,6310,1.8268001631332546e-05
703,2744,6553,2.125418344537571e-05
662,2558,6780,1.5353762498553203e-05
636,2386,6978,2.5041252168045254e-05
598,2227,7175,1.6519666663162495e-05
576,2065,7359,1.9336830777508743e-05
553,1914,7533,2.3619622048255833e-05
528,1779,7693,1.383991687533003e-05
515,1645,7840,1.4164723935432466e-05
503,1523,7974,1.5664385322993098e-05
491,1413,8096,1.8737847424915285e-05
478,1315,8207,1.9090952479437453e-05
466,1236,8298,5.208550356264845e-06
463,1136,8401,1.7111307151765887e-05
454,1055,8491,2.087813432991628e-05
444,982,8574,6.880607695271646e-06
441,914,8645,2.480934022040618e-06
440,846,8714,1.6118633139909736e-05
434,792,8774,1.163710841130196e-05
430,749,8821,9.314745241717639e-06
427,698,8875,6.710373566496447e-06
425,642,8933,7.330034817665384e-06
423,595,8982,3.973220493871307e-06
422,547,9031,8.664234904736737e-06
420,493,9087,4.829518014102192e-06
419,449,9132,1.594633526638353e-05
416,402,9182,1.1959433601224646e-05
414,375,9211,0.0
414,342,9244,7.062745430403707e-06
413,319,9268,0.0
413,291,9296,8.320644350698518e-06
412,271,9317,0.0
412,249,9339,0.0
412,228,9360,1.0645545903593936e-05
411,210,9379,1.1586142973004288e-05
410,202,9388,0.0
410,187,9403,0.0
410,176,9414,0.0
410,163,9427,0.0
410,151,9439,0.0
410,137,9453,0.0
410,124,9466,0.0
410,113,9477,0.0
410,106,9484,0.0
410,96,9494,0.0
410,91,9499,0.0
410,84,9506,0.0
410,72,9518,0.0
410,64,9526,0.0
410,59,9531,0.0
410,54,9536,0.0
410,52,9538,0.0
410,49,9541,4.977600796416127e-05
409,47,9544,0.0
409,45,9546,0.0
409,41,9550,0.0
409,41,9550,0.0
409,39,9552,0.0
409,35,9556,0.0
409,33,9558,7.40905386382159e-05
408,32,9560,0.0
408,31,9561,7.906388361796332e-05
407,28,9565,0.0
407,25,9568,0.0
407,23,9570,0.0
407,21,9572,0.0
407,18,9575,0.0
407,16,9577,0.0
407,16,9577,0.0
407,16,9577,0.0
407,14,9579,0.0
407,13,9580,0.0
407,12,9581,0.0
407,12,9581,0.0
407,10,9583,0.0
407,6,9587,0.0
407,5,9588,0.0
407,5,9588,0.0
407,5,9588,0.0
