S,I,R,Beta
9930,70,0,3.308876420658898e-05
9907,82,11,5.662416571677577e-05
9861,122,17,7.564158192315813e-05
9770,203,27,5.848808305307794e-05
9654,311,35,5.828682045061374e-05
9479,461,60,5.652408028799362e-05
9232,668,100,4.751113025249328e-05
8939,914,147,4.4796692780119475e-05
8573,1219,208,4.018951461305105e-05
8153,1544,303,3.741589764154331e-05
7682,1906,412,3.230456828939867e-05
7209,2240,551,3.034401442641143e-05
6719,2550,731,2.9766334275933918e-05
6209,2854,937,2.686156576066819e-05
5733,3137,1130,2.36871679104932e-05
5307,3300,1393,2.2897145565319673e-05
4906,3483,1611,2.1009389382872888e-05
4547,3562,1891,2.1609721756927183e-05
4197,3634,2169,1.9735248688392748e-05
3896,3653,2451,1.9533324976630273e-05
3618,3653,2729,1.8915671967140603e-05
3368,3578,3054,1.8422160232298462e-05
3146,3513,3341,1.538197330449485e-05
2976,3417,3607,1.9962647231898698e-05
2773,3332,3895,1.666732325818896e-05
2619,3225,4156,1.6456958836883714e-05
2480,3085,4435,2.1174256286924243e-05
2318,2985,4697,1.6764871235672176e-05
2202,2859,4939,1.6202002758152703e-05
2100,2719,5181,1.4185887668785794e-05
2019,2588,5393,1.665016960207243e-05
1932,2485,5583,1.291392245814431e-05
1870,2334,5796,1.4663495685724629e-05
1806,2191,6003,1.440504874213598e-05
1749,2062,6189,9.427584780328956e-06
1715,1930,6355,1.2991132796567925e-05
1672,1798,6530,8.648631387346919e-06
1646,1678,6676,1.2309973830443868e-05
1612,1579,6809,1.4536322734651608e-05
1575,1491,6934,1.0645885897394951e-05
1550,1389,7061,8.825100443577417e-06
1531,1306,7163,9.002313594593811e-06
1513,1226,7261,1.1321133105257426e-05
1492,1162,7346,1.0382395149344985e-05
1474,1103,7423,1.4761763587895847e-05
1450,1052,7498,8.522354792185655e-06
1437,984,7579,1.1315353237039677e-05
1421,926,7653,1.0639542925235932e-05
1407,871,7722,1.3055927513490445e-05
1391,816,7793,3.5240552008006655e-06
1387,762,7851,6.6231807541721305e-06
1380,710,7910,1.0206164523372116e-05
1370,656,7974,1.2239629695567029e-05
1359,609,8032,9.666143486650452e-06
1351,564,8085,7.874387766351167e-06
1345,522,8133,1.2818869375721061e-05
1336,492,8172,1.2170780390438635e-05
1328,471,8201,6.395006778707186e-06
1324,442,8234,6.835176552610354e-06
1320,415,8265,1.4603870025556772e-05
1312,400,8288,9.527439024390244e-06
1307,361,8332,1.2716525336617023e-05
1301,341,8358,1.3524448822358618e-05
1295,319,8386,7.262076227593469e-06
1292,294,8414,1.3163160000842442e-05
1287,278,8435,5.589933647487604e-06
1285,255,8460,6.103608758678568e-06
1283,232,8485,1.67979143709517e-05
1278,216,8506,1.0867675186924013e-05
1275,202,8523,7.765482430596e-06
1273,185,8542,4.246194348315323e-06
1272,171,8557,0.0
1272,157,8571,5.0074109682329846e-06
1271,146,8583,0.0
1271,133,8596,0.0
1271,126,8603,6.244302074357149e-06
1270,117,8613,6.72992798977051e-06
1269,111,8620,2.129789363831917e-05
1266,103,8631,1.5337658553045293e-05
1264,92,8644,0.0
1264,81,8655,0.0
1264,72,8664,0.0
1264,67,8669,0.0
1264,63,8673,1.2557765722322685e-05
1263,61,8676,0.0
1263,59,8678,0.0
1263,57,8680,0.0
1263,50,8687,0.0
1263,48,8689,0.0
1263,42,8695,0.0
1263,38,8699,0.0
1263,36,8701,0.0
1263,32,8705,2.4742676167854314e-05
1262,29,8709,0.0
1262,27,8711,0.0
1262,26,8712,0.0
1262,22,8716,0.0
1262,20,8718,0.0
1262,19,8719,0.0
1262,18,8720,0.0
