S,E,I,R,Beta
9940,0,60,0,2.347417840375587e-05
9926,14,57,3,1.7674652074473912e-05
9916,23,56,5,3.601682706160318e-05
9896,42,55,7,2.3884765194385242e-05
9883,51,55,11,2.391618297719684e-05
9870,59,54,17,1.8762430109947842e-05
9860,64,54,22,2.8172188415596124e-05
9845,71,59,25,1.893760060600322e-05
9834,79,61,26,2.8339284583095785e-05
9817,86,66,31,3.086791311299817e-05
9797,94,71,38,2.443978970279778e-05
9780,104,73,43,2.381152477799255e-05
9763,113,72,52,2.7029487748529026e-05
9744,120,80,56,3.0788177339901475e-05
9720,130,89,61,5.201831044527674e-05
9675,159,97,69,4.688457337702123e-05
9631,185,109,75,5.239197964523962e-05
9576,216,126,82,4.8069910225298695e-05
9518,256,134,92,5.6452346379052415e-05
9446,305,140,109,6.503130576812559e-05
9360,358,158,124,5.4771178188899706e-05
9279,405,182,134,4.381866651507777e-05
9205,441,211,143,5.3031141636911734e-05
9102,501,237,160,4.403909930306966e-05
9007,551,263,179,5.107983186714516e-05
8886,613,306,195,4.3028690206670106e-05
8769,663,345,223,5.0573413259158995e-05
8616,752,389,243,4.7738051762369526e-05
8456,824,449,271,4.8462577408432067e-05
8272,926,498,304,4.1267584846154446e-05
8102,996,565,337,3.6918667520092276e-05
7933,1049,632,386,3.80959523349827e-05
7742,1133,685,440,3.469557461717016e-05
7558,1208,726,508,3.316865642156123e-05
7376,1278,782,564,2.9299421362433496e-05
7207,1297,867,629,3.408835028228515e-05
6994,1367,948,691,2.9108735757834625e-05
6801,1420,1017,762,2.6168862610145973e-05
6620,1438,1118,824,2.769836079749661e-05
6415,1484,1199,902,2.7562589505284023e-05
6203,1556,1243,998,2.6198622652807683e-05
6001,1610,1290,1099,2.609384224076349e-05
5799,1665,1341,1195,2.8547697608898856e-05
5577,1706,1409,1308,2.6851640107085868e-05
5366,1729,1482,1423,2.779031066297873e-05
5145,1763,1548,1544,2.3102633449097616e-05
4961,1758,1607,1674,2.4835910518973947e-05
4763,1787,1657,1793,2.407412499108307e-05
4573,1806,1694,1927,2.0008617905363627e-05
4418,1780,1725,2077,2.283149959651229e-05
4244,1790,1742,2224,2.083038010844783e-05
4090,1759,1796,2355,2.1645493108837353e-05
3931,1738,1841,2490,2.183233841893245e-05
3773,1715,1874,2638,2.0366016924725786e-05
3629,1691,1882,2798,2.254831709024803e-05
3475,1685,1906,2934,1.9325567877282645e-05
3347,1660,1920,3073,1.7895378946320087e-05
3232,1600,1953,3215,2.0436951529254307e-05
3103,1581,1945,3371,2.0379978907550285e-05
2980,1547,1950,3523,1.686456720013767e-05
2882,1491,1965,3662,1.783466033801096e-05
2781,1460,1955,3804,1.8209056522566814e-05
2682,1417,1958,3943,1.4662879454373309e-05
2605,1359,1939,4097,1.623410369434746e-05
2523,1321,1914,4242,1.5945257652584727e-05
2446,1260,1905,4389,1.9529447617085476e-05
2355,1217,1873,4555,1.609643350642667e-05
2284,1173,1828,4715,1.2933660858335218e-05
2230,1116,1787,4867,1.329984115472734e-05
2177,1059,1726,5038,1.570192111674192e-05
2118,1007,1673,5202,1.3546257930910698e-05
2070,969,1636,5325,1.2992688659745107e-05
2026,905,1615,5454,1.5281220297128048e-05
1976,865,1577,5582,1.3157252919626514e-05
1935,821,1529,5715,1.2505851555542036e-05
1898,784,1496,5822,1.1622140953325482e-05
1865,734,1467,5934,1.4254620415905963e-05
1826,698,1404,6072,1.6772607134052917e-05
1783,676,1361,6180,1.4423098716220588e-05
1748,640,1329,6283,1.72184312975982e-05
1708,624,1279,6389,1.419068248943023e-05
1677,594,1212,6517,1.0823980430243383e-05
1655,554,1171,6620,1.7027819845666034e-05
1622,535,1119,6724,1.2672050635310504e-05
1599,509,1072,6820,1.5751449133320266e-05
1572,476,1045,6907,1.2783520216224113e-05
1551,455,1001,6993,1.1593822038696313e-05
1533,432,956,7079,1.6376126882231085e-05
1509,415,917,7159,1.5176118859362907e-05
1488,394,867,7251,1.5502722278032022e-05
1468,371,830,7331,1.1490102097764354e-05
1454,348,796,7402,1.2960262108340879e-05
1439,329,766,7466,1.6329878052099568e-05
1421,320,736,7523,8.60539118196004e-06
1412,295,715,7578,1.8819707204976326e-05
1393,286,693,7628,7.251263532670568e-06
1386,264,670,7680,1.9383601473153714e-05
1368,255,647,7730,1.4687672297694261e-05
1355,236,621,7788,9.507341450226096e-06
1347,219,606,7828,1.592586875614065e-05
1334,208,584,7874,1.0268838183647901e-05
1326,193,560,7921,9.42684766214178e-06
1319,188,525,7968,8.664572728257337e-06
1313,179,502,8006,4.5514818107615235e-06
1310,161,482,8047,6.334927623451902e-06
1306,149,455,8090,1.009710044932097e-05
1300,148,436,8116,1.2350035285815103e-05
1293,140,414,8153,1.4944834878255638e-05
1285,130,395,8190,1.1820913165542038e-05
1279,126,379,8216,1.856661598668155e-05
1270,116,370,8244,6.384337092998511e-06
1267,105,352,8276,6.7266987156489916e-06
1264,97,334,8305,9.47472144318957e-06
1260,95,321,8324,0.0
1260,84,310,8346,5.120327700972862e-06
1258,73,296,8373,0.0
1258,63,279,8400,2.849148959205885e-06
1257,58,257,8428,1.5477528176840044e-05
1252,60,228,8460,1.0509500588532032e-05
1249,57,221,8473,7.245615496922425e-06
1247,51,208,8494,1.5421627290111653e-05
1243,53,190,8514,4.234238048863107e-06
1242,47,182,8529,1.3271752402187185e-05
1239,45,174,8542,1.3915560379616487e-05
1236,47,159,8558,1.0176874071360242e-05
1234,46,149,8571,5.438743432717305e-06
1233,45,135,8587,1.802288906911778e-05
1230,43,127,8600,1.9204916458613406e-05
1227,40,122,8611,6.680294467380122e-06
1226,34,115,8625,1.418540322008653e-05
1224,34,105,8637,7.78089013383131e-06
1223,33,93,8651,0.0
1223,30,88,8659,1.8583215639634284e-05
1221,28,83,8668,9.86747974699782e-06
1220,27,79,8674,0.0
1220,25,74,8681,1.1076650420912716e-05
1219,26,70,8685,0.0
1219,22,70,8689,1.1719207781553967e-05
1218,21,65,8696,0.0
1218,16,62,8704,1.3242226812860851e-05
1217,16,59,8708,2.7853989387630044e-05
1215,16,58,8711,0.0
1215,15,54,8716,0.0
1215,12,54,8719,0.0
1215,10,51,8724,0.0
1215,10,50,8725,1.646090534979424e-05
1214,9,49,8728,3.3621356285512556e-05
1212,10,45,8733,1.8335166850018336e-05
1211,9,43,8737,0.0
1211,9,42,8738,0.0
1211,7,43,8739,1.9203810035911125e-05
1210,7,40,8743,0.0
1210,6,36,8748,2.295684113865932e-05
1209,6,32,8753,0.0
1209,6,31,8754,2.6681608367352383e-05
1208,5,32,8755,0.0
1208,4,30,8758,5.518763796909492e-05
1206,6,28,8760,2.961383558398484e-05
1205,4,29,8762,0.0
1205,3,28,8764,0.0
1205,3,25,8767,0.0
1205,3,23,8769,0.0
1205,2,21,8772,0.0
1205,2,20,8773,0.0
1205,1,20,8774,0.0
1205,1,20,8774,4.149377593360996e-05
1204,2,19,8775,0.0
1204,2,19,8775,0.0
1204,2,19,8775,0.0
1204,2,17,8777,0.0
1204,2,16,8778,0.0
1204,2,15,8779,0.0
1204,2,15,8779,0.0
1204,1,16,8779,0.0
