S,I,R,Beta
9910,90,0,2.0181634712411707e-05
9892,103,5,2.453684255984045e-05
9867,120,13,3.547177460220939e-05
9825,155,20,3.808585734219814e-05
9767,198,35,3.464562694623102e-05
9700,255,45,4.1237113402061855e-05
9598,339,63,4.5486369148931595e-05
9450,468,82,4.0247818025595805e-05
9272,607,121,3.980025955454981e-05
9048,782,170,3.0386390515149664e-05
8833,947,220,2.9408772493377348e-05
8587,1111,302,3.113156313884562e-05
8290,1317,393,2.3172890831870145e-05
8037,1456,507,2.384233907190234e-05
7758,1609,633,2.02681776312701e-05
7505,1716,779,2.2285065589529282e-05
7218,1872,910,2.0722173673129618e-05
6938,1999,1063,1.8674658747649986e-05
6679,2090,1231,1.8697467102129004e-05
6418,2184,1398,1.8477678963811717e-05
6159,2257,1584,1.632992138689519e-05
5932,2291,1777,1.6114538904911857e-05
5713,2330,1957,1.682782059439769e-05
5489,2360,2151,1.6905922785478508e-05
5270,2374,2356,1.4707081299786268e-05
5086,2353,2561,1.5291595688873015e-05
4903,2353,2744,1.2568521193863892e-05
4758,2326,2916,1.4186181249880275e-05
4601,2302,3097,1.4445543228901813e-05
4448,2274,3278,1.146839784109388e-05
4332,2209,3459,1.253998688317372e-05
4212,2148,3640,1.160557492028628e-05
4107,2085,3808,1.3312943509326944e-05
3993,2020,3987,1.2645892688442398e-05
3891,1980,4129,1.0513773042685919e-05
3810,1896,4294,8.582787911004795e-06
3748,1795,4457,1.1891207344009656e-05
3668,1730,4602,1.2764669915091306e-05
3587,1658,4755,8.575397755532561e-06
3536,1567,4897,1.1369969420196531e-05
3473,1506,5021,1.1471533962049871e-05
3413,1445,5142,9.12448535368026e-06
3368,1370,5262,7.368621807652964e-06
3334,1303,5363,1.0358634336064483e-05
3289,1247,5464,9.265167383782496e-06
3251,1176,5573,7.585316501254454e-06
3222,1115,5663,1.3361057527703317e-05
3174,1076,5750,1.024822969152243e-05
3139,1024,5837,1.0266506052883085e-05
3106,962,5932,1.0374929885554483e-05
3075,928,5997,9.812167087188114e-06
3047,892,6061,8.830268984710389e-06
3023,841,6136,1.0620124821867072e-05
2996,802,6202,1.1653110215116415e-05
2968,786,6246,8.573211799482863e-06
2948,751,6301,6.775226879764114e-06
2933,706,6361,1.014150783938556e-05
2912,669,6419,9.239639284482333e-06
2894,632,6474,7.107678041867504e-06
2881,592,6527,1.0553767929679072e-05
2863,565,6572,9.89122740859115e-06
2847,538,6615,1.2404631236428354e-05
2828,518,6654,1.092221742858235e-05
2812,483,6705,7.362707591540543e-06
2802,457,6741,7.028427647022992e-06
2793,429,6778,4.172936503763572e-06
2788,402,6810,7.137911589827048e-06
2780,379,6841,6.64376150794404e-06
2773,350,6877,3.091030858791407e-06
2770,329,6901,6.5837841396640075e-06
2764,308,6928,3.5239724096453474e-06
2761,294,6945,6.159653285435869e-06
2756,278,6966,7.831180628791597e-06
2750,252,6998,2.886002886002886e-06
2748,229,7023,1.112361193213961e-05
2741,214,7045,8.524073688912226e-06
2736,194,7070,5.652016639536987e-06
2733,186,7081,7.868780221034036e-06
2729,177,7094,1.0351259644786174e-05
2724,165,7111,6.6746762782005075e-06
2721,158,7121,2.3260249628999017e-06
2720,147,7133,1.0004001600640255e-05
2716,137,7147,5.375014781290649e-06
2714,125,7161,1.1790714812085483e-05
2710,120,7170,1.2300123001230013e-05
