S,I,R,Beta
9930,70,0,4.747518342684506e-05
9897,97,6,5.729112956232702e-05
9842,141,17,5.332480136511492e-05
9768,199,33,6.019038682355265e-05
9651,299,50,6.168456385374659e-05
9473,455,72,5.637769809626666e-05
9230,665,105,4.545491572919297e-05
8951,894,155,4.311317621142402e-05
8606,1152,242,3.853093449014899e-05
8224,1434,342,3.671602385642729e-05
7791,1753,456,2.9653769180771792e-05
7386,2011,603,2.908455161922182e-05
6954,2277,769,2.5514299438596995e-05
6550,2474,976,2.635037982807457e-05
6123,2707,1170,2.4736106468063483e-05
5713,2925,1362,2.6031498112716386e-05
5278,3131,1591,2.1845135778108607e-05
4917,3254,1829,2.287511723497583e-05
4551,3339,2110,2.0137157734948808e-05
4245,3382,2373,2.1801834558206372e-05
3932,3425,2643,1.99003497412212e-05
3664,3422,2914,1.8024904356348213e-05
3438,3375,3187,1.973584986964859e-05
3209,3295,3496,1.6077694988156887e-05
3039,3234,3727,1.780603952370981e-05
2864,3129,4007,1.696152946574753e-05
2712,3013,4275,1.5542286277654256e-05
2585,2919,4496,1.7891185807916252e-05
2450,2850,4700,1.6469745793054064e-05
2335,2707,4958,1.4238602591900291e-05
2245,2572,5183,1.558673672616182e-05
2155,2448,5397,1.5164611861759398e-05
2075,2339,5586,1.4628844578828353e-05
2004,2213,5783,1.8038933430022017e-05
1924,2126,5950,1.2957091978728856e-05
1871,2000,6129,1.3896312132549439e-05
1819,1895,6286,1.7696522053202708e-05
1758,1805,6437,1.8278136512468525e-05
1700,1705,6595,1.2420217353803692e-05
1664,1604,6732,1.2363921925954345e-05
1631,1517,6852,1.5358332117465373e-05
1593,1432,6975,8.767407687964453e-06
1573,1334,7093,1.667951783802949e-05
1538,1265,7197,1.079375195957997e-05
1517,1189,7294,8.870590831246434e-06
1501,1116,7383,5.969735827250172e-06
1491,1044,7465,8.993938085730218e-06
1477,968,7555,1.119087719690908e-05
1461,911,7628,1.202129873603557e-05
1445,856,7699,1.2935355560585971e-05
1429,797,7774,1.3170452879192704e-05
1414,755,7831,1.1240480717892035e-05
1402,712,7886,9.016012438090047e-06
1393,664,7943,6.486823100009514e-06
1387,623,7990,8.100904871074099e-06
1380,581,8039,3.7416747736286763e-06
1377,546,8077,6.650333447719069e-06
1372,508,8120,7.173848166938316e-06
1367,478,8155,7.651975893215146e-06
1362,451,8187,4.8839094718540295e-06
1359,422,8219,6.97474097555702e-06
1355,389,8256,1.5177529667327522e-05
1347,360,8293,2.0621958261156478e-06
1346,330,8324,0.0
1346,303,8351,7.355861886337222e-06
1343,278,8379,8.035269476153999e-06
1340,256,8404,5.830223880597015e-06
1338,238,8424,3.1402695607390938e-06
1337,221,8442,6.768716346788413e-06
1335,207,8458,3.6186650744540337e-06
1334,194,8472,3.864047357764417e-06
1333,178,8489,1.6858147121049925e-05
1329,160,8511,0.0
1329,151,8520,4.983082435132725e-06
1328,140,8532,5.378657487091222e-06
1327,125,8548,1.2057272042200453e-05
1325,118,8557,0.0
1325,107,8568,0.0
1325,97,8578,1.5561174868702586e-05
1323,89,8588,2.5478356136462076e-05
1320,89,8591,8.512087163772557e-06
1319,81,8600,9.359877947191568e-06
1318,77,8605,0.0
1318,73,8609,0.0
1318,67,8615,1.1324258827259755e-05
1317,63,8620,0.0
1317,53,8630,0.0
1317,50,8633,0.0
1317,46,8637,0.0
1317,42,8641,0.0
1317,40,8643,0.0
1317,39,8644,0.0
1317,37,8646,0.0
1317,34,8649,0.0
1317,31,8652,0.0
1317,27,8656,0.0
1317,23,8660,0.0
1317,22,8661,0.0
1317,19,8664,3.996323382488111e-05
1316,18,8666,0.0
1316,18,8666,0.0
1316,18,8666,0.0
1316,17,8667,0.0
1316,17,8667,0.0
1316,16,8668,0.0
1316,15,8669,0.0
1316,14,8670,0.0
1316,14,8670,0.0
1316,13,8671,0.0
1316,10,8674,0.0
1316,10,8674,0.0
1316,9,8675,0.0
1316,7,8677,0.0
1316,6,8678,0.0
1316,5,8679,0.0
1316,5,8679,0.0
1316,5,8679,0.0
1316,3,8681,0.0
1316,3,8681,0.0
1316,3,8681,0.0
1316,3,8681,0.0
1316,2,8682,0.0
1316,2,8682,0.0
1316,1,8683,0.0
1316,1,8683,0.0
1316,1,8683,0.0
1316,1,8683,0.0
1316,1,8683,0.0
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
1316,0,8684,
