S,E,I,R,Beta
9930,0,70,0,2.3018270752409725e-05
9914,16,64,6,2.83689731692556e-05
9896,32,61,11,2.9818307115310706e-05
9878,47,56,19,1.8077690683481328e-05
9868,51,58,23,3.669122066449548e-05
9847,66,63,24,1.9343575756696505e-05
9835,74,63,28,1.7753246019641546e-05
9824,78,63,35,5.008789617910139e-05
9793,101,67,39,3.200580371907439e-05
9772,115,67,46,2.7492500656765293e-05
9754,124,69,53,3.863149417704517e-05
9728,138,69,65,3.128575514874142e-05
9707,150,75,68,1.9230108856151917e-05
9693,154,76,77,2.986419934081567e-05
9671,155,88,86,3.4075633806788806e-05
9642,162,105,91,3.852194269120218e-05
9603,191,105,101,4.462891060829205e-05
9558,218,114,110,5.4147714966428416e-05
9499,252,132,117,4.5459330647245165e-05
9442,283,152,123,3.971616183012074e-05
9385,304,174,137,4.654039522593525e-05
9309,352,188,151,4.456908551093314e-05
9231,408,202,159,4.397579829481161e-05
9149,454,230,167,4.799764288803243e-05
9048,507,261,184,5.46256491559702e-05
8919,582,290,209,5.992630996980487e-05
8764,683,317,236,5.29121859283821e-05
8617,762,362,259,5.033093390490467e-05
8460,847,402,291,4.4399750655704926e-05
8309,909,455,327,4.3908432402836065e-05
8143,977,515,365,4.3160544109003025e-05
7962,1053,584,401,3.9356463750761324e-05
7779,1122,647,452,3.874418762677545e-05
7584,1201,712,503,3.3704902100222824e-05
7402,1271,771,556,3.364323660552359e-05
7210,1355,826,609,3.2239323242872926e-05
7018,1403,915,664,3.0834061359782106e-05
6820,1449,1000,731,2.8445747800586512e-05
6626,1501,1060,813,3.075363490879269e-05
6410,1551,1124,915,2.7620321894726324e-05
6211,1609,1163,1017,2.8103136573075838e-05
6008,1659,1233,1100,2.4433493919434806e-05
5827,1679,1306,1188,2.7332234612543235e-05
5619,1711,1370,1300,2.701989989646702e-05
5411,1774,1407,1408,2.456235337292995e-05
5224,1762,1485,1529,2.217169139068067e-05
5052,1786,1519,1643,1.9546551284677537e-05
4902,1769,1576,1753,2.31698654024981e-05
4723,1763,1621,1893,1.9984370393716915e-05
