S,I,R,Beta
9940,60,0,2.347417840375587e-05
9926,69,5,3.9422158757413557e-05
9899,91,10,3.774385025016402e-05
9865,115,20,2.203662487053483e-05
9840,128,32,3.4933943089430896e-05
9796,153,51,2.86898480639023e-05
9753,182,65,2.873164977132987e-05
9702,222,76,3.9000039000039e-05
9618,293,89,3.79691945633791e-05
9511,370,119,3.09740925869619e-05
9402,450,148,3.4035311635822164e-05
9258,564,178,3.179155769439963e-05
9092,684,224,3.232068292155819e-05
8891,818,291,2.818707085184628e-05
8686,962,352,3.0995943959333324e-05
8427,1146,427,2.619768462171061e-05
8174,1317,509,2.5731159728449876e-05
7897,1489,614,2.1090887010420344e-05
7649,1629,722,2.198997915045006e-05
7375,1757,868,2.091392300049198e-05
7104,1891,1005,1.9354362294605552e-05
6844,1981,1175,1.8291832018435805e-05
6596,2071,1333,2.0936558129401986e-05
6310,2182,1508,1.7140674093323707e-05
6074,2254,1672,1.628831515713184e-05
5851,2271,1878,1.6857795688182255e-05
5627,2293,2080,1.5965636989001768e-05
5421,2309,2270,1.661728218118446e-05
5213,2336,2451,1.4370685509618997e-05
5038,2316,2646,1.5083980058978362e-05
4862,2308,2830,1.3188972308148574e-05
4714,2252,3034,1.3847117275098324e-05
4567,2235,3198,1.224620355443609e-05
4442,2181,3377,1.2386454916091057e-05
4322,2129,3549,1.3149975580169314e-05
4201,2089,3710,1.2078548395495886e-05
4095,2018,3887,1.1617058197831241e-05
3999,1961,4040,1.4026964160724015e-05
3889,1912,4199,1.3448509958890595e-05
3789,1861,4350,1.0069023867699266e-05
3718,1769,4513,1.155517092378422e-05
3642,1701,4657,1.0330841986220594e-05
3578,1635,4787,9.401661188062284e-06
3523,1576,4901,1.2247291547495716e-05
3455,1533,5012,1.1139400152741945e-05
3396,1489,5115,1.1865577248467561e-05
3336,1437,5227,9.387062375152071e-06
3291,1372,5337,1.1959465385320687e-05
3237,1319,5444,9.602766346191906e-06
3196,1247,5557,1.129117892955609e-05
3151,1175,5674,8.913077239917081e-06
3118,1121,5761,8.010807724020807e-06
3090,1069,5841,9.687546356422995e-06
3058,1019,5923,7.381016410887705e-06
3035,969,5996,1.054093708930724e-05
3004,905,6091,9.563675688400733e-06
2978,860,6162,7.809205491433302e-06
2958,820,6222,8.657794488695394e-06
2937,772,6291,7.938734142378551e-06
2919,726,6355,9.437550313940111e-06
2899,690,6411,1.1998140288255321e-05
2875,657,6468,1.1647144464297532e-05
2853,617,6530,6.24893129072812e-06
2842,586,6572,8.406328283932143e-06
2828,540,6632,6.548273875006548e-06
2818,508,6674,9.779650503232873e-06
2804,484,6712,8.105304111010245e-06
2793,465,6742,7.69974090371859e-06
2783,435,6782,9.086365907955114e-06
2772,408,6820,1.3262880909939733e-05
2757,396,6847,7.327537251367502e-06
2749,368,6883,5.931010486026539e-06
2743,341,6916,2.138207305612901e-06
2741,312,6947,4.677312229300555e-06
2737,291,6972,6.277723998608857e-06
2732,271,6997,4.0520170941094475e-06
2729,261,7010,2.807927903643146e-06
2727,242,7031,7.576515227280304e-06
