S,E,I,R,Beta
9950,0,50,0,2.0100502512562815e-05
9940,10,45,5,2.23563603845294e-05
9930,20,41,9,2.7018397072188245e-05
9919,31,35,15,3.456569642677113e-05
9907,43,33,17,1.8352496398322583e-05
9901,45,32,22,3.156246843753156e-05
9891,49,33,27,4.595545996819882e-05
9876,59,33,32,5.5230310394344414e-05
9858,70,39,33,5.462178316712705e-05
9837,84,42,37,4.598769466107069e-05
9818,90,51,41,6.191109566662273e-05
9787,115,55,43,3.901279062206823e-05
9766,125,62,47,8.422902367000721e-05
9715,163,69,53,5.967165670895895e-05
9675,186,82,57,7.941009642654566e-05
9612,229,96,63,4.5516021639617143e-05
9570,244,115,71,6.269592476489028e-05
9501,284,130,85,5.181640798944241e-05
9437,332,135,96,5.573020302277482e-05
9366,361,165,108,4.529600942156996e-05
9296,390,188,126,6.46583293660966e-05
9183,463,217,137,5.6706667449519775e-05
9070,530,251,149,3.4701326996314634e-05
8991,552,297,160,4.4563830572061025e-05
8872,628,311,189,4.747766737508662e-05
8741,697,344,218,3.4919638272455656e-05
8636,727,390,247,3.711357347299913e-05
8511,779,434,276,3.005056616891017e-05
8400,804,483,313,3.450655624568668e-05
8260,838,558,344,2.9940899268400635e-05
8122,901,599,378,2.939315669759046e-05
7979,945,652,424,3.5753361777118925e-05
7793,1032,706,469,3.471554518491753e-05
7602,1126,745,527,3.460763592767004e-05
7406,1206,804,584,2.9557854798381843e-05
7230,1254,851,665,3.0555542011432326e-05
7042,1310,910,738,2.8401022436807727e-05
6860,1364,974,802,2.5442855346890882e-05
6690,1378,1044,888,3.0353532750316422e-05
6478,1448,1124,950,2.6369019039530455e-05
6286,1479,1191,1044,2.324144414319615e-05
6112,1500,1245,1143,2.470615446077504e-05
5924,1530,1323,1223,2.7815162376752036e-05
5706,1608,1348,1338,2.665214709697013e-05
5501,1666,1396,1437,2.552284059840123e-05
5305,1706,1435,1554,2.128029897506461e-05
5143,1685,1482,1690,2.4272080311459334e-05
4958,1727,1506,1809,2.357117181402131e-05
4782,1740,1543,1935,2.4530312283072757e-05
4601,1754,1567,2078,2.1776015785253533e-05
4444,1722,1625,2209,2.007893097002008e-05
4299,1698,1669,2334,2.257829966170181e-05
4137,1698,1705,2460,1.8713888044164777e-05
4005,1681,1725,2589,2.0988257431833398e-05
3860,1683,1732,2725,1.929543251684237e-05
3731,1657,1736,2876,2.0842931374571252e-05
3596,1626,1770,3008,2.0581562690497287e-05
3465,1583,1809,3143,2.2015942413952366e-05
3327,1572,1807,3294,1.9461437162262975e-05
3210,1542,1815,3433,1.6305793705963628e-05
3115,1477,1823,3585,2.0603506646391875e-05
2998,1451,1822,3729,1.6842549258964448e-05
2906,1402,1823,3869,1.8498810224481174e-05
2808,1361,1833,3998,1.7485696700099318e-05
2718,1315,1822,4145,2.0193061825501253e-05
2618,1266,1822,4294,1.949687169548989e-05
2525,1241,1811,4423,2.0993816664935405e-05
2429,1220,1785,4566,1.4069028187643934e-05
2368,1157,1756,4719,1.3707827987440744e-05
2311,1093,1718,4878,1.3349123919665476e-05
2258,1036,1687,5019,1.680122522934985e-05
2194,996,1652,5158,1.5174557068474222e-05
2139,962,1596,5303,1.7282570615411836e-05
2080,915,1585,5420,1.3649599611744722e-05
2035,861,1546,5558,1.7799759067546906e-05
1979,823,1541,5657,1.3444214216830254e-05
1938,790,1501,5771,1.684463539614801e-05
1889,768,1463,5880,1.4473837995055014e-05
1849,741,1394,6016,1.1639158162968389e-05
1819,690,1366,6125,1.730553608123782e-05
1776,664,1321,6239,1.2787200523763733e-05
1746,622,1280,6352,9.84392898052692e-06
1724,584,1232,6460,1.600777412842378e-05
1690,565,1184,6561,1.2494002878618264e-05
1665,540,1145,6650,9.966298175905163e-06
1646,513,1101,6740,1.6554043987405682e-05
1616,485,1076,6823,9.201663660789871e-06
1600,453,1047,6900,1.1341929321872015e-05
1581,432,1000,6987,1.2017710309930424e-05
1562,404,956,7078,1.1384396144841663e-05
1545,375,920,7160,1.125650766849585e-05
1529,346,894,7231,1.2436664457329804e-05
1512,336,858,7294,1.2333345666679e-05
1496,331,819,7354,1.0610304727951787e-05
1483,311,779,7427,6.059257810166915e-06
1476,275,762,7487,1.1558514535276587e-05
1463,258,720,7559,1.3290802764486975e-05
1449,252,689,7610,1.0016416907311083e-05
1439,233,662,7666,9.447648480293255e-06
1430,218,630,7722,7.77000777000777e-06
1423,197,607,7773,9.261821267688631e-06
1415,181,584,7820,1.0891137034706424e-05
1406,167,559,7868,1.3995730030001755e-05
1395,158,540,7907,1.1947431302270013e-05
1386,156,500,7958,1.0101010101010101e-05
1379,144,479,7998,1.2111284537977203e-05
