S,I,R,Beta
9900,100,0,5.151515151515152e-05
9849,146,5,5.563460305406153e-05
9769,215,16,6.998883511439842e-05
9622,340,38,6.174575421521758e-05
9420,510,70,6.32779651138587e-05
9116,780,104,6.286495426469099e-05
8669,1163,168,5.1775200016425235e-05
8147,1590,263,4.894343173742235e-05
7513,2083,404,4.319605019406592e-05
6837,2597,566,3.6382705283923364e-05
6191,3030,779,3.8488746306386415e-05
5469,3515,1016,3.334454355039279e-05
4828,3871,1301,2.9428779891346805e-05
4278,4096,1626,2.6365817847124824e-05
3816,4222,1962,2.7744757171926626e-05
3369,4367,2264,2.664414964142888e-05
2977,4397,2626,2.5745101039590237e-05
2640,4392,2968,2.0526301264006183e-05
2402,4301,3297,2.5941336571225135e-05
2134,4183,3683,2.195703993111763e-05
1938,4050,4012,2.433462013785371e-05
1747,3899,4354,1.776393724015654e-05
1626,3723,4651,1.717986559398229e-05
1522,3523,4955,1.9955218252273497e-05
1415,3370,5215,2.013190592528127e-05
1319,3206,5475,1.631701741948025e-05
1250,3032,5718,1.6094986807387864e-05
1189,2846,5965,1.7140016797216462e-05
1131,2673,6196,1.75313074419077e-05
1078,2509,6413,1.774687192895927e-05
1030,2347,6623,1.323730769708076e-05
998,2213,6789,1.4488987011528705e-05
966,2056,6978,1.812601203567199e-05
930,1940,7130,1.3302294645826405e-05
906,1823,7271,1.876924604544095e-05
875,1721,7404,1.7265709305221215e-05
849,1597,7554,1.622594779817576e-05
827,1486,7687,1.3019540703152845e-05
811,1399,7790,1.322064641909978e-05
796,1303,7901,4.820726811339892e-06
791,1185,8024,1.1735398763515713e-05
780,1119,8101,1.0311404413281089e-05
771,1037,8192,7.504436998375289e-06
765,962,8273,6.794124441183265e-06
760,883,8357,4.470405912856887e-06
757,822,8421,1.767766860478197e-05
746,771,8483,1.043177100176297e-05
740,718,8542,7.528419784687194e-06
736,659,8605,1.4432275516263113e-05
729,621,8650,8.835697987007106e-06
725,585,8690,9.431181844974949e-06
721,542,8737,5.1179429963509065e-06
719,504,8777,2.7595646510806456e-06
718,464,8818,9.004898664873691e-06
715,434,8851,6.445167735490316e-06
713,412,8875,6.8083715736870056e-06
711,387,8902,3.6342887878556606e-06
710,350,8940,0.0
710,318,8972,0.0
710,287,9003,1.4722481228836433e-05
707,259,9034,0.0
707,228,9065,6.203627881585151e-06
706,212,9082,1.336255278208349e-05
704,197,9099,7.2104291647438855e-06
703,186,9111,0.0
703,171,9126,0.0
703,154,9143,0.0
703,140,9157,0.0
703,127,9170,1.1200591391225456e-05
702,117,9181,1.2175225850439526e-05
701,109,9190,0.0
701,103,9196,1.3849840034347603e-05
700,100,9200,0.0
700,91,9209,0.0
700,85,9215,0.0
700,81,9219,0.0
700,74,9226,0.0
700,69,9231,2.0703933747412007e-05
699,65,9236,0.0
699,61,9240,0.0
699,55,9246,0.0
699,51,9250,0.0
699,50,9251,0.0
699,47,9254,0.0
