S,I,R,Beta
9900,100,0,2.8282828282828282e-05
9872,125,3,4.294975688816856e-05
9819,171,10,3.5734514001675946e-05
9759,220,21,3.959049455514257e-05
9674,288,38,5.599200606436496e-05
9518,419,63,5.3158918587116184e-05
9306,600,94,4.996776273372018e-05
9027,835,138,4.218880285291829e-05
8709,1080,211,4.0507265791454564e-05
8328,1380,292,3.454384719263807e-05
7931,1673,396,3.195523132384419e-05
7507,1975,518,3.1767818390599154e-05
7036,2278,686,2.8574979498388073e-05
6578,2561,861,2.5821758161367348e-05
6143,2784,1073,2.7832819712559478e-05
5667,3040,1293,2.4321324751794785e-05
5248,3260,1492,2.314641628011372e-05
4852,3382,1766,2.2852665998109384e-05
4477,3491,2032,1.8107124692890688e-05
4194,3488,2318,2.0917824939953536e-05
3888,3516,2596,2.296965781354607e-05
3574,3523,2903,2.1125862328314642e-05
3308,3504,3188,1.7772053911094178e-05
3102,3433,3465,1.530636295837627e-05
2939,3328,3733,1.7994084853560865e-05
2763,3248,3989,1.6825967348263205e-05
2612,3132,4256,1.6013135171396775e-05
2481,3025,4494,1.4923334699084946e-05
2369,2883,4748,1.5373742263164205e-05
2264,2733,5003,1.567673727339842e-05
2167,2594,5239,1.387604564009309e-05
2089,2474,5437,1.7414233930435166e-05
1999,2365,5636,1.332590185156003e-05
1936,2221,5843,1.2093428245038903e-05
1884,2099,6017,1.2138021441814878e-05
1836,1967,6197,1.1906700204795244e-05
1793,1847,6360,1.6004005228780274e-05
1740,1752,6508,1.1481131580328558e-05
1705,1670,6625,1.229213127996207e-05
1670,1574,6756,1.1413006261936103e-05
1640,1480,6880,9.88793671720501e-06
1616,1379,7005,8.077312444805032e-06
1598,1283,7119,1.1705980878280235e-05
1574,1207,7219,9.474591776685978e-06
1556,1135,7309,9.62594702331744e-06
1539,1058,7403,1.044058020146635e-05
1522,986,7492,9.329029541038401e-06
1508,923,7569,1.14952108077972e-05
1492,872,7636,1.1529379934574611e-05
1477,810,7713,1.2537927229870357e-05
1462,756,7782,1.0857056000694851e-05
1450,707,7843,7.803736038628493e-06
