S,I,R,Beta
9950,50,0,3.015075376884422e-05
9935,61,4,9.405397378039222e-05
9878,115,7,7.48259196985836e-05
9793,195,12,8.169100377820892e-05
9637,336,27,8.12221744565835e-05
9374,579,47,7.056596111760269e-05
8991,915,94,5.7859924283725135e-05
8515,1327,158,5.265763993767813e-05
7920,1818,262,4.514340322921181e-05
7270,2312,418,4.0932304631537864e-05
6582,2826,592,3.919200599202225e-05
5853,3327,820,3.404726283886078e-05
5190,3723,1087,3.2087161150521394e-05
4570,4059,1371,2.8571998471128536e-05
4040,4282,1678,2.7689013646810734e-05
3561,4404,2035,2.544213845573489e-05
3162,4469,2369,2.3636014435801965e-05
2828,4472,2700,2.38004569687738e-05
2527,4419,3054,2.6238462128809715e-05
2234,4365,3401,2.2868487736645263e-05
2011,4253,3736,2.1981149293744503e-05
1823,4089,4088,2.2939942827223193e-05
1652,3921,4427,2.16133034205214e-05
1512,3757,4731,2.0244397407027165e-05
1397,3606,4997,2.104184110551451e-05
1291,3428,5281,1.9432621677586596e-05
1205,3259,5536,2.18991391855812e-05
1119,3100,5781,2.190896249531552e-05
1043,2932,6025,1.5042137605474815e-05
997,2718,6285,1.69751343803301e-05
951,2511,6538,1.9682063484286386e-05
904,2351,6745,1.97618787712252e-05
862,2212,6926,1.6782536092941685e-05
830,2064,7106,1.2258335668254413e-05
809,1911,7280,1.3583449924611853e-05
788,1778,7434,1.498860865742036e-05
767,1644,7589,1.4274974067130445e-05
749,1529,7722,1.7463878151029363e-05
729,1440,7831,7.620789513793629e-06
721,1337,7942,1.3485798935036831e-05
708,1232,8060,5.732262088194291e-06
703,1129,8168,1.1339482692799555e-05
694,1038,8268,6.9408583343050536e-06
689,965,8346,1.203215593674094e-05
681,899,8420,1.3067219410047712e-05
673,837,8490,1.4201998576249643e-05
665,786,8549,7.6527195852226e-06
661,734,8605,6.1833486542972216e-06
658,676,8666,6.744483012895451e-06
655,626,8719,1.4633075628612541e-05
649,585,8766,1.3169504694928425e-05
644,552,8804,1.1252137906202178e-05
640,517,8843,3.0222437137330754e-06
639,473,8888,3.308552276780249e-06
638,444,8918,1.412070377587619e-05
634,421,8945,7.493050195943263e-06
632,384,8984,1.2361550632911392e-05
629,348,9023,3.197924090419019e-05
622,325,9053,1.4840465001236706e-05
619,296,9085,1.091560057634371e-05
617,267,9116,6.070208026029052e-06
616,246,9138,0.0
616,224,9160,7.24721706864564e-06
615,204,9181,7.970667941973538e-06
614,192,9194,1.696525515743757e-05
612,179,9209,0.0
612,168,9220,1.9452225334578277e-05
610,155,9235,0.0
610,140,9250,0.0
610,124,9266,0.0
610,108,9282,1.5179113539769278e-05
609,102,9289,0.0
609,96,9295,0.0
609,88,9303,1.8659501418122106e-05
608,80,9312,0.0
608,76,9316,0.0
608,68,9324,2.418730650154799e-05
607,65,9328,2.534533012292485e-05
606,62,9332,2.661556478228468e-05
605,58,9337,2.8498147620404674e-05
604,54,9342,0.0
604,52,9344,0.0
604,44,9352,0.0
604,43,9353,0.0
604,40,9356,0.0
604,38,9358,0.0
604,36,9360,0.0
604,36,9360,0.0
604,32,9364,0.0
604,28,9368,0.0
604,28,9368,0.0
604,25,9371,0.0
604,21,9375,0.0
604,20,9376,0.0
604,20,9376,0.0
604,18,9378,0.0
604,18,9378,0.0
604,17,9379,0.0
604,17,9379,0.0
604,16,9380,0.0
604,15,9381,0.0
604,13,9383,0.0
604,12,9384,0.0
604,10,9386,0.0
604,9,9387,0.0
604,9,9387,0.0
604,9,9387,0.0
604,9,9387,0.0
604,9,9387,0.0
604,8,9388,0.0
604,8,9388,0.0
604,8,9388,0.0
604,8,9388,0.0
604,8,9388,0.0
604,7,9389,0.0
604,6,9390,0.0
604,6,9390,0.0
604,4,9392,0.0
604,4,9392,0.0
604,3,9393,0.0
604,3,9393,0.0
604,3,9393,0.0
604,3,9393,0.0
604,3,9393,0.0
604,3,9393,0.0
604,3,9393,0.0
604,3,9393,0.0
604,3,9393,0.0
604,3,9393,0.0
604,3,9393,0.0
604,3,9393,0.0
604,3,9393,0.0
604,2,9394,0.0
604,2,9394,0.0
604,2,9394,0.0
604,2,9394,0.0
604,2,9394,0.0
604,2,9394,0.0
604,2,9394,0.0
604,2,9394,0.0
604,2,9394,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,1,9395,0.0
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
604,0,9396,
