S,I,R,Beta
9930,70,0,7.3370738023306e-05
9879,116,5,6.021131553870802e-05
9810,175,15,8.213193534294451e-05
9669,305,26,9.833691923995735e-05
9379,571,50,7.487756770771383e-05
8978,923,99,7.3732661058801e-05
8367,1468,165,6.171253422277541e-05
7609,2114,277,5.054264649254549e-05
6796,2765,439,4.672464496188056e-05
5918,3416,666,4.18482730019082e-05
5072,3992,936,3.881975307081039e-05
4286,4442,1272,3.466675687026838e-05
3626,4763,1611,3.1556448580533044e-05
3081,4940,1979,3.298261382615403e-05
2579,5035,2386,3.080414608404218e-05
2179,5006,2815,3.0069469642395167e-05
1851,4952,3197,2.9128908183063078e-05
1584,4828,3588,2.7067485124651652e-05
1377,4659,3964,3.008365907077656e-05
1184,4503,4313,2.438314397008601e-05
1054,4249,4697,2.433879966399059e-05
945,4029,5026,2.495137764435357e-05
850,3803,5347,2.1964084082226108e-05
779,3554,5667,2.239426475655628e-05
717,3338,5945,1.8802128902381855e-05
672,3123,6205,1.6200844731104098e-05
638,2926,6436,1.60703839964688e-05
608,2721,6671,1.4507050426507283e-05
584,2537,6879,1.8898386077828952e-05
556,2389,7055,1.2798467797549319e-05
539,2227,7234,1.9994118396838264e-05
515,2081,7404,1.4929342222512515e-05
499,1928,7573,1.3512502182788814e-05
486,1792,7722,2.1816211052322163e-05
467,1658,7875,1.2915124385562957e-05
457,1553,7990,2.67710832848401e-05
438,1453,8109,9.427825283541846e-06
432,1349,8219,1.0295692282349065e-05
426,1236,8338,1.8992053724721578e-05
416,1138,8446,8.449371366770313e-06
412,1054,8534,4.6056631233765036e-06
410,968,8622,1.2598266478532554e-05
405,888,8707,1.668335001668335e-05
399,821,8780,6.1053974766392225e-06
397,757,8846,1.3309863607172685e-05
393,695,8912,7.322386365716587e-06
391,638,8971,1.2026072525234709e-05
388,590,9022,4.368338284116722e-06
387,552,9061,4.681121971314084e-06
386,511,9103,1.0139622603246708e-05
384,464,9152,5.61242816091954e-06
383,439,9178,1.1895061765108216e-05
381,409,9210,1.2834581496383857e-05
379,373,9248,0.0
379,335,9286,0.0
379,313,9308,0.0
379,283,9338,0.0
379,260,9361,0.0
379,239,9382,0.0
379,218,9403,1.2103313887342355e-05
378,197,9425,0.0
378,182,9440,1.4535728821443106e-05
377,174,9449,0.0
