S,I,R,Beta
9900,100,0,1.919191919191919e-05
9881,109,10,3.156832360131436e-05
9847,135,18,2.5576505722743156e-05
9813,156,31,3.462178637965859e-05
9760,194,46,3.591346966368092e-05
9692,245,63,4.1271151465125874e-05
9594,323,83,3.936929104942395e-05
9472,422,106,3.1522191622902524e-05
9346,515,139,3.3449749542403274e-05
9185,638,177,2.9863328344735436e-05
9010,768,222,3.266046984831668e-05
8784,934,282,3.0471989172449032e-05
8534,1114,352,2.4613763764248108e-05
8300,1250,450,2.5927710843373494e-05
8031,1423,546,2.546352140550238e-05
7740,1608,652,2.105107537249155e-05
7478,1712,810,2.2105340775308507e-05
7195,1863,942,2.1336460691487834e-05
6909,1983,1108,2.014518106466844e-05
6633,2107,1260,1.831746761582632e-05
6377,2189,1434,1.8625638492260296e-05
6117,2251,1632,1.801099498618927e-05
5869,2312,1819,1.5550004392323516e-05
5658,2341,2001,1.57035910941915e-05
5450,2370,2180,1.50969689931483e-05
5255,2371,2374,1.4286167177851947e-05
5077,2350,2573,1.634404636680231e-05
4882,2375,2743,1.3713102912956295e-05
4723,2332,2945,1.4799297914043498e-05
4560,2300,3140,1.4111365369946606e-05
4412,2278,3310,1.4128599708513058e-05
4270,2244,3486,1.2732365673542144e-05
4148,2210,3642,1.396300675896796e-05
4020,2160,3820,1.1746821448313986e-05
3918,2095,3987,1.1939265686428587e-05
3820,2033,4147,1.2876542287852527e-05
3720,1962,4318,1.2879111724924095e-05
3626,1909,4465,1.2713026257888938e-05
3538,1826,4636,1.3002315031233419e-05
3454,1761,4785,1.150843716409749e-05
3384,1703,4913,1.4055296660461513e-05
3303,1644,5053,1.0312824807942054e-05
3247,1592,5161,1.1607158056992693e-05
3187,1512,5301,8.300918247576548e-06
3147,1416,5437,1.301571400616496e-05
3089,1375,5536,1.1065658200653345e-05
3042,1316,5642,8.992644017193935e-06
3006,1258,5736,9.519910893634036e-06
2970,1193,5837,7.33797883839795e-06
2944,1120,5936,1.0008249223602484e-05
2911,1071,6018,1.0584790425960835e-05
2878,1023,6099,1.18878035890298e-05
2843,968,6189,1.126443664735482e-05
2812,927,6261,9.206958619324486e-06
2788,887,6325,1.0513733362016955e-05
2762,830,6408,1.0469103059595369e-05
2738,791,6471,6.002517363435804e-06
2725,732,6543,9.52524189101118e-06
2706,694,6600,5.324915706584365e-06
2696,641,6663,7.522556095122143e-06
2683,605,6712,7.3927360207982305e-06
2671,568,6761,6.591401648377724e-06
2661,543,6796,4.844548809867377e-06
2654,507,6839,4.4590503114646646e-06
2648,477,6875,7.125349142107964e-06
2639,440,6921,1.2056908608632746e-05
2625,414,6961,7.361398665746492e-06
2617,387,6996,1.086120466557857e-05
2606,358,7036,8.574968808550959e-06
2598,336,7066,1.4892408079475053e-05
2585,321,7094,3.6153943491386325e-06
2582,307,7111,1.2615526685623597e-06
2581,279,7140,1.3886979429217371e-06
2580,256,7164,9.084302325581395e-06
2574,243,7183,9.592602185194778e-06
2568,235,7197,9.942334460131239e-06
2562,226,7212,5.18123976705146e-06
2559,214,7227,1.0956382640707344e-05
2553,203,7244,3.85907432384194e-06
2551,187,7262,8.385093818718465e-06
2547,187,7266,0.0
2547,171,7282,4.592032364644106e-06
2545,150,7305,5.239030779305828e-06
2543,142,7315,8.307809895155438e-06
2540,135,7325,5.832604257801108e-06
2538,126,7336,0.0
2538,114,7348,1.382494850206683e-05
2534,113,7353,3.4923273567971166e-06
2533,106,7361,0.0
2533,97,7370,8.139975010276719e-06
2531,88,7381,1.3469343773571351e-05
2528,86,7386,9.199293494259642e-06
2526,80,7394,9.897070467141727e-06
2524,79,7397,1.0030291480270417e-05
2522,72,7406,5.507093135959115e-06
2521,70,7409,0.0
