S,I,R,Beta
9900,100,0,1.616161616161616e-05
9884,105,11,1.7344048100826733e-05
9866,118,16,1.717935591158816e-05
9846,126,28,2.3375861279578526e-05
9817,149,34,2.1876856541829575e-05
9785,170,45,3.9075415552015386e-05
9720,223,57,3.183302884349222e-05
9651,273,76,2.9984176704723797e-05
9572,327,101,3.833811920854787e-05
9452,427,121,2.4776982381583366e-05
9352,508,140,3.68357772643689e-05
9177,656,167,3.222531408053538e-05
8983,802,215,3.2480304304362105e-05
8749,971,280,2.6720723357055137e-05
8522,1115,363,2.7467814772211833e-05
8261,1279,460,2.3661204114891614e-05
8011,1406,583,2.1662958808594085e-05
7767,1534,699,2.115056026323383e-05
7515,1678,807,2.0063171234011912e-05
7262,1803,935,1.8177116293676822e-05
7024,1897,1079,1.921268805919429e-05
6768,2004,1228,1.7695106241417874e-05
6528,2062,1410,1.805250470702345e-05
6285,2159,1556,1.6434138348177487e-05
6062,2210,1728,1.6048345079726685e-05
5847,2259,1894,1.5066200810652455e-05
5648,2278,2074,1.585556636083041e-05
5444,2296,2260,1.6880777866244078e-05
5233,2303,2464,1.60144724363962e-05
5040,2293,2667,1.462352639849369e-05
4871,2275,2854,1.209219850156003e-05
4737,2235,3028,1.4640327301046216e-05
4582,2219,3199,1.2884243042852993e-05
4451,2180,3369,1.442825960149147e-05
4311,2143,3546,1.428807552936508e-05
4179,2110,3711,1.2021289022408363e-05
4073,2045,3882,1.2005832433396144e-05
3973,1965,4062,1.2168652398601502e-05
3878,1897,4225,1.19621029703261e-05
3790,1839,4371,1.0904170988879181e-05
3714,1762,4524,1.1155140808439032e-05
3641,1683,4676,1.1096962483944082e-05
3573,1636,4791,1.1119801663796047e-05
3508,1567,4925,1.4735213667874833e-05
3427,1524,5049,1.263702556585154e-05
3361,1469,5170,1.215236883087528e-05
3301,1428,5271,1.2092083122252234e-05
3244,1379,5377,8.27097317611629e-06
3207,1301,5492,1.0066373351721241e-05
3165,1232,5603,6.924355265587493e-06
3138,1168,5694,9.003640744912125e-06
3105,1094,5801,1.0009214364988946e-05
3071,1030,5899,9.168134095026128e-06
3042,969,5989,1.1534424489890077e-05
3008,925,6067,6.469235192639448e-06
2990,862,6148,1.3579681692261133e-05
2955,820,6225,6.603111716396351e-06
2939,769,6292,1.1503961566149328e-05
2913,733,6354,9.366676829511026e-06
2893,688,6419,1.0550727899741959e-05
2872,644,6484,1.4057336632121663e-05
2846,622,6532,8.47356135875251e-06
2831,597,6572,8.875177725433952e-06
2816,558,6626,1.0182469859889215e-05
2800,528,6672,9.46969696969697e-06
2786,494,6720,6.5393479834104005e-06
2777,470,6753,9.960235674499497e-06
2764,445,6791,5.6911494495845465e-06
2757,402,6841,6.315899645768257e-06
2750,376,6874,1.0638297872340426e-05
2739,364,6897,6.018078307234934e-06
2733,342,6925,7.489146087563096e-06
2726,318,6956,1.1535781687638718e-05
2716,307,6977,4.797244462780579e-06
2712,286,7002,6.446356003878128e-06
2707,269,7024,1.510609283655345e-05
2696,247,7057,1.2013599394514591e-05
2688,233,7079,3.193337420805232e-06
2686,216,7098,8.618074515319489e-06
2681,200,7119,1.1189854531891085e-05
2675,188,7137,7.953867568104991e-06
2671,185,7144,6.071215356127374e-06
2668,174,7158,4.308190732220097e-06
2666,156,7178,1.2022236328312847e-05
2661,150,7189,1.2526619065514217e-05
2656,147,7197,1.2806327350217195e-05
2651,144,7205,5.239113122930551e-06
2649,136,7215,5.551484466946461e-06
2647,125,7228,6.044578768417076e-06
2645,123,7232,6.147509490217776e-06
2643,117,7240,0.0
2643,107,7250,1.4144221555086438e-05
2639,100,7261,7.57862826828344e-06
2637,93,7270,8.155243209740622e-06
2635,88,7277,8.625150940141453e-06
2633,82,7285,0.0
2633,81,7286,9.377652117239406e-06
2631,75,7294,1.0135563157227923e-05
2629,71,7300,5.3573628916901945e-06
2628,65,7307,5.854115443156539e-06
2627,60,7313,0.0
2627,58,7315,0.0
2627,51,7322,1.4927935391895625e-05
2625,49,7326,7.774538386783284e-06
2624,45,7331,0.0
2624,42,7334,9.073751451800232e-06
2623,40,7337,9.531071292413268e-06
2622,37,7341,0.0
2622,34,7344,0.0
2622,33,7345,1.1557219795206064e-05
2621,31,7348,0.0
2621,30,7349,1.2717792191275595e-05
2620,31,7349,2.462447672986949e-05
2618,28,7354,1.364182036450944e-05
2617,25,7358,0.0
2617,25,7358,0.0
2617,25,7358,0.0
2617,24,7359,1.592153865749586e-05
2616,25,7359,0.0
2616,25,7359,0.0
2616,25,7359,0.0
2616,22,7362,0.0
2616,22,7362,1.7375590770086183e-05
2615,20,7365,0.0
2615,18,7367,0.0
2615,17,7368,0.0
2615,14,7371,0.0
2615,11,7374,0.0
2615,9,7376,0.0
2615,9,7376,0.0
2615,9,7376,0.0
2615,7,7378,0.0
2615,6,7379,0.0
2615,6,7379,0.0
2615,6,7379,0.0
2615,6,7379,0.0
2615,6,7379,0.0
2615,5,7380,0.0
2615,5,7380,0.0
2615,5,7380,0.0
2615,5,7380,0.0
2615,4,7381,0.0
2615,3,7382,0.0
2615,3,7382,0.0
2615,3,7382,0.0
2615,3,7382,0.0
2615,3,7382,0.0
2615,2,7383,0.0
2615,2,7383,0.0
2615,2,7383,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,1,7384,0.0
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
2615,0,7385,
