S,I,R,Beta
9930,70,0,1.0070493454179255e-05
9923,75,2,8.062078000604656e-06
9917,75,8,1.3444926220967362e-05
9907,82,11,1.2309601242777342e-05
9897,89,14,2.2705779642679145e-05
9877,102,21,2.1837225322446483e-05
9855,119,26,2.8139109525088573e-05
9822,139,39,1.7579094940297e-05
9798,151,51,2.095305299500236e-05
9767,174,59,2.2360070092935514e-05
9729,198,73,1.8169151687498898e-05
9694,219,87,2.1196559939632196e-05
9649,244,107,1.911350704821191e-05
9604,275,121,1.8174245579493392e-05
9556,306,138,2.6332564559240748e-05
9479,352,169,2.127909541666267e-05
9408,392,200,1.952311536859642e-05
9336,437,227,1.4706487914208232e-05
9276,458,266,1.6476760235834222e-05
9206,496,298,1.6425122465713104e-05
9131,530,339,1.7564051964797506e-05
9046,574,380,1.9258902042291008e-05
8946,631,423,1.3994869020426486e-05
8867,662,471,1.1925136040248357e-05
8797,682,521,1.516779413936436e-05
8706,722,572,1.5909046074506518e-05
8606,770,624,1.4336117055150288e-05
8511,807,682,1.3831506336941027e-05
8416,831,753,1.2725746157682576e-05
8327,839,834,9.446989008428289e-06
8261,824,915,1.1017966042334844e-05
8186,845,969,1.2866533567918672e-05
8097,849,1054,1.0037308238317119e-05
8028,836,1136,1.1175002324400484e-05
7953,845,1202,9.52340562937435e-06
7889,823,1288,9.549263959676231e-06
7827,813,1360,9.586144155807216e-06
7766,800,1434,9.335565284573783e-06
7708,787,1505,1.1704204743796607e-05
7637,798,1565,9.188875029002387e-06
7581,783,1636,9.26561884310157e-06
7526,778,1696,1.1271977794886894e-05
7460,784,1756,9.574875526618154e-06
7404,776,1820,8.876505873114004e-06
7353,791,1856,7.736979823504017e-06
7308,767,1925,9.45544487332915e-06
7255,738,2007,8.40463263350759e-06
7210,716,2074,7.16726458441488e-06
7173,693,2134,8.851535409460964e-06
7129,680,2191,9.282714348188426e-06
7084,676,2240,7.099923487883354e-06
7050,659,2291,8.609649264413092e-06
7010,658,2332,8.888734721132208e-06
6969,646,2385,7.996492205419222e-06
6933,622,2445,5.797335359154201e-06
6908,593,2499,6.835196575371224e-06
6880,561,2559,8.549931600547196e-06
6847,550,2603,5.0453416891272884e-06
6828,532,2640,6.056441631319071e-06
6806,503,2691,8.763171777445816e-06
6776,499,2725,9.46402841101329e-06
6744,489,2767,1.0006622564751945e-05
6711,483,2806,7.095670931164896e-06
6688,462,2850,6.149153876426603e-06
6669,439,2892,7.856020324549278e-06
6646,418,2936,7.91928663066031e-06
6624,405,2971,6.709608158883521e-06
6606,382,3012,6.736696609301713e-06
6589,363,3048,9.616160501244457e-06
6566,362,3072,6.731479596043909e-06
6550,348,3102,6.580679126085812e-06
6535,331,3134,7.859145618410742e-06
6518,322,3160,5.7175637841886495e-06
6506,307,3187,5.507319227253019e-06
6495,297,3208,5.183992866825816e-06
6485,284,3231,5.972612855234724e-06
6474,269,3257,9.18745040212322e-06
6458,263,3279,5.8877072914544635e-06
6448,256,3296,9.692928039702233e-06
6432,254,3314,6.120969953382693e-06
6422,246,3332,5.696880388299367e-06
6413,240,3347,5.84749727116794e-06
6404,229,3367,6.136994073027502e-06
6395,215,3390,9.455061185155555e-06
6382,214,3404,5.125396486028169e-06
6375,209,3416,7.505394502298527e-06
6365,197,3438,5.582560082302886e-06
6358,186,3456,5.919221233430408e-06
6351,178,3471,4.422907831908272e-06
6346,168,3486,3.7518947068269478e-06
6342,159,3499,1.0908607684816607e-05
6331,159,3510,9.934146542569309e-06
6321,161,3518,7.861009491186335e-06
6313,156,3531,7.107840150767443e-06
6306,148,3546,3.2144418443181526e-06
6303,141,3556,3.375629976944447e-06
6300,137,3563,2.3172285946008574e-06
6298,130,3572,3.6641668905879768e-06
6295,121,3584,7.877168683003039e-06
6289,113,3598,4.221445788896753e-06
6286,105,3609,6.060330591033741e-06
6282,97,3621,3.282164390485662e-06
6280,87,3633,5.490885130683066e-06
6277,83,3640,1.919418953494398e-06
6276,80,3644,5.9751434034416826e-06
6273,72,3655,1.1070372141629913e-05
6268,67,3665,4.7624036803855645e-06
6266,59,3675,2.1639518087932182e-05
6258,65,3677,7.3751751604100595e-06
6255,64,3681,9.992006394884094e-06
6251,59,3690,2.711430577887199e-06
6250,57,3693,2.8070175438596493e-06
6249,55,3696,1.1638225752484034e-05
6245,56,3699,5.718860802928057e-06
6243,53,3704,1.2089011390870983e-05
6239,55,3706,8.74265980853575e-06
6236,53,3711,3.0256453701574545e-06
6235,50,3715,3.207698476343224e-06
6234,46,3720,6.974376142054093e-06
6232,44,3724,7.293733224413584e-06
6230,41,3729,0.0
6230,37,3733,8.676413170795193e-06
6228,38,3734,0.0
6228,35,3737,4.587576841912102e-06
6227,33,3740,0.0
6227,31,3742,0.0
6227,26,3747,0.0
6227,25,3748,1.2847277982977356e-05
6225,25,3750,0.0
6225,24,3751,6.693440428380187e-06
6224,21,3755,0.0
6224,16,3760,1.0041773778920308e-05
6223,16,3761,0.0
6223,13,3764,1.2361092226109098e-05
6222,14,3764,1.1480001836800294e-05
6221,15,3764,0.0
6221,14,3765,0.0
6221,14,3765,0.0
6221,14,3765,0.0
6221,12,3767,0.0
6221,12,3767,1.3395488399507046e-05
6220,11,3769,0.0
6220,11,3769,0.0
6220,10,3770,0.0
6220,10,3770,3.215434083601286e-05
6218,11,3771,0.0
6218,9,3773,1.7869268432150386e-05
6217,9,3774,1.7872142691187246e-05
6216,10,3774,0.0
6216,10,3774,0.0
6216,9,3775,0.0
6216,7,3777,0.0
6216,7,3777,2.2982165839308697e-05
6215,8,3777,2.0112630732099758e-05
6214,8,3778,0.0
6214,7,3779,2.2989562738516714e-05
6213,8,3779,0.0
6213,7,3780,2.2993262973948632e-05
6212,8,3780,4.024468770122344e-05
6210,10,3780,1.610305958132045e-05
6209,11,3780,2.9283005607695573e-05
6207,12,3781,0.0
6207,12,3781,0.0
6207,12,3781,0.0
6207,12,3781,0.0
6207,10,3783,1.6110842597067826e-05
6206,10,3784,0.0
6206,10,3784,1.6113438607798904e-05
6205,11,3784,0.0
6205,10,3785,0.0
6205,10,3785,1.6116035455278002e-05
6204,10,3786,0.0
6204,10,3786,1.6118633139909736e-05
6203,10,3787,0.0
6203,9,3788,1.791247962455443e-05
6202,9,3789,0.0
6202,9,3789,0.0
6202,7,3791,0.0
6202,7,3791,0.0
6202,7,3791,2.3034044317501268e-05
6201,7,3792,0.0
6201,7,3792,0.0
6201,6,3793,0.0
6201,5,3794,0.0
6201,5,3794,0.0
6201,5,3794,0.0
6201,5,3794,0.0
6201,5,3794,0.0
6201,4,3795,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,3,3796,0.0
6201,1,3798,0.0
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
6201,0,3799,
