S,I,R,Beta
9900,100,0,2.0202020202020203e-05
9880,111,9,2.370791844476055e-05
9854,129,17,2.281370017763219e-05
9825,150,25,2.714164546225615e-05
9785,180,35,2.8955884857775508e-05
9734,225,41,3.104810172819213e-05
9666,276,58,3.336062157210242e-05
9577,340,83,4.023119115036638e-05
9446,444,110,3.552673995189346e-05
9297,560,143,3.649410716206457e-05
9107,711,182,3.413086825067872e-05
8886,869,245,2.9396780651064877e-05
8659,1044,297,2.654868431357713e-05
8419,1195,386,2.5843119344022115e-05
8159,1342,499,2.3654311687841994e-05
7900,1478,622,2.106849831280725e-05
7654,1609,737,2.3710370997474195e-05
7362,1781,857,2.104986667655095e-05
7086,1907,1007,1.7686669475813e-05
6847,1994,1159,1.8018126234992402e-05
6601,2095,1304,1.8005516629974703e-05
6352,2163,1485,1.6740207124399245e-05
6122,2218,1660,1.7306649376710228e-05
5887,2277,1836,1.6635957286321758e-05
5664,2320,2016,1.5372345606857587e-05
5462,2321,2217,1.3252031070964469e-05
5294,2310,2396,1.2347556737432068e-05
5143,2285,2572,1.4806299144255476e-05
4969,2269,2762,1.3038086023162914e-05
4822,2225,2953,1.5099334044804012e-05
4660,2243,3097,1.6742598336455428e-05
4485,2228,3287,1.5311361029884173e-05
4332,2214,3454,1.146902820213182e-05
4222,2163,3615,1.3578348053795664e-05
4098,2111,3791,1.3177853161262938e-05
3984,2055,3961,1.4290739600738721e-05
3867,1995,4138,1.0888353544839602e-05
3783,1933,4284,1.1623869629960264e-05
3698,1876,4426,1.1675763191306082e-05
3617,1790,4593,1.2356300091282166e-05
3537,1740,4723,1.2998872347823826e-05
3457,1688,4855,1.1995717186229739e-05
3387,1612,5001,1.153879121821063e-05
3324,1553,5123,1.1623014498548285e-05
3264,1487,5249,9.889631710115115e-06
3216,1423,5361,1.0925694786782882e-05
3166,1365,5469,7.867474702597886e-06
3132,1286,5582,8.689710786562828e-06
3097,1220,5683,8.733994293790394e-06
3064,1154,5782,7.918874524301895e-06
3036,1104,5860,9.547268526474575e-06
3004,1046,5950,1.0502249390869535e-05
2971,989,6040,9.188927410536432e-06
