S,I,R,Beta
9900,100,0,3.6363636363636364e-05
9864,129,7,4.4009380285055045e-05
9808,178,14,6.930824642117419e-05
9687,284,29,9.487086657448562e-05
9426,524,50,8.078192039883188e-05
9027,877,96,7.225251901712827e-05
8455,1383,162,6.499467856069285e-05
7695,2048,257,5.603019411955815e-05
6812,2769,419,4.6706606381744706e-05
5931,3419,650,4.211442212330758e-05
5077,4014,909,3.7636638909768146e-05
4310,4483,1207,3.3382103983442475e-05
3665,4749,1586,3.343850374761169e-05
3083,4951,1966,3.059499802573819e-05
2616,4995,2389,2.670866585239674e-05
2267,4983,2750,2.95667820213782e-05
1933,4940,3127,2.7751538901374174e-05
1668,4809,3523,2.4933266113247893e-05
1468,4607,3925,2.5875799710072756e-05
1293,4404,4303,2.4058842660788582e-05
1156,4209,4635,3.165074675209902e-05
1002,4045,4953,2.393235778134707e-05
905,3843,5252,2.3577344472190953e-05
823,3587,5590,2.7776827418845086e-05
741,3384,5875,2.1933812527317566e-05
686,3153,6161,2.126717208563458e-05
640,2921,6439,1.8722184183498803e-05
605,2723,6672,2.063839409013515e-05
571,2548,6881,2.1994517866421793e-05
539,2363,7098,1.8058237029278684e-05
516,2205,7279,2.197261333473958e-05
491,2054,7455,1.784804177235021e-05
473,1917,7610,1.5439910624974497e-05
459,1772,7769,1.4753832307941988e-05
447,1658,7895,8.09578937994349e-06
441,1534,8025,1.7738516527862774e-05
429,1437,8134,1.622131058456737e-05
419,1343,8238,1.2439645505644934e-05
412,1235,8353,1.768798396289454e-05
403,1148,8449,1.2968935077511002e-05
397,1059,8544,9.514227337705121e-06
393,973,8634,1.0460551951023696e-05
389,897,8714,1.1463518784408468e-05
385,833,8782,9.354391107092188e-06
382,771,8847,2.71626567794596e-05
374,727,8899,1.1033549345710523e-05
371,680,8949,1.1891549072459173e-05
368,622,9010,1.3106388927722633e-05
365,576,9059,9.512937595129377e-06
363,534,9103,0.0
363,491,9146,5.610633272177431e-06
362,448,9190,3.083070244672455e-05
357,417,9226,1.3434630446902983e-05
355,384,9261,7.335680751173709e-06
