S,I,R,Beta
9930,70,0,1.1509135376204863e-05
9922,72,6,5.599229546014468e-06
9918,71,11,7.1004774361028035e-06
9913,70,17,2.161663616319119e-05
9898,81,21,6.236451309530046e-06
9893,78,29,1.814284640525417e-05
9879,88,33,2.185535893401062e-05
9860,97,43,2.9275841157650403e-05
9832,115,53,1.4150776523861747e-05
9816,123,61,1.408021415177477e-05
9799,135,66,2.041024594346362e-05
9772,154,74,1.8606035798012874e-05
9744,171,85,2.5806854300502213e-05
9701,193,106,2.2966490821682292e-05
9658,227,115,2.4174795631751268e-05
9605,262,133,1.748453214968349e-05
9561,290,149,1.6229726366813455e-05
9516,316,168,1.7625212167648357e-05
9463,345,192,1.8378214464573693e-05
9403,377,220,1.6925576266505612e-05
9343,406,251,2.161730101142606e-05
9261,453,286,1.4063581212295002e-05
9202,488,310,1.9819283762261235e-05
9113,536,351,1.4535574077380027e-05
9042,569,389,1.6521221606336996e-05
8957,597,446,1.6643823486454638e-05
8868,653,479,1.5196508118734462e-05
8780,689,531,1.4216238912160174e-05
8694,721,585,1.356013537162907e-05
8609,743,648,1.2975872537535056e-05
8526,773,701,1.3504085668705631e-05
8437,801,762,1.1837757029149144e-05
8357,818,825,1.27266923794614e-05
8270,841,889,1.1789960417364598e-05
8188,859,953,1.407551185101227e-05
8089,901,1010,1.2485955015711035e-05
7998,922,1080,1.0713090420110451e-05
7919,930,1151,1.2084723415984695e-05
7830,962,1208,1.2081046563805185e-05
7739,981,1280,1.0142309778016451e-05
7662,964,1374,9.74795049340876e-06
7590,959,1451,7.556180199785404e-06
7535,921,1544,7.637179229466255e-06
7482,902,1616,7.4087640344217105e-06
7432,887,1681,1.0770330439805684e-05
7361,888,1751,1.0097041750349726e-05
7295,878,1827,9.055411310833238e-06
7237,866,1897,8.616230233330707e-06
7183,855,1962,8.955517942380198e-06
7128,832,2040,6.913418371751705e-06
7087,816,2097,9.16480603812006e-06
7034,813,2153,5.945467472872056e-06
7000,777,2223,8.82515168229454e-06
6952,763,2285,1.1122891740706164e-05
6893,774,2333,6.372791031308773e-06
6859,748,2393,8.381197115620758e-06
6816,738,2446,7.156761708462155e-06
6780,714,2506,7.436602959767978e-06
6744,701,2555,5.711210725907575e-06
6717,669,2614,6.676053197462299e-06
6687,647,2666,9.014237641653543e-06
6648,636,2716,7.3318499345336756e-06
6617,619,2764,7.812646868605685e-06
6585,599,2816,7.352167558433887e-06
6556,580,2864,9.467505417516989e-06
6520,567,2913,6.7625323249045134e-06
6495,550,2955,8.118132829449226e-06
6466,545,2989,6.526729796224145e-06
6443,523,3034,7.122319003326419e-06
6419,509,3072,7.345579843239205e-06
6395,494,3111,5.064685530509982e-06
6379,475,3146,9.240847847790035e-06
6351,471,3178,8.023211149856535e-06
6327,457,3216,8.300365319828638e-06
6303,446,3251,5.6916451629197854e-06
6287,418,3295,6.468881256454612e-06
6270,407,3323,9.404794093789309e-06
6246,399,3355,4.413852434480373e-06
6235,389,3376,5.772208055116341e-06
6221,370,3409,9.12341372074534e-06
6200,355,3445,7.723761926397092e-06
6183,351,3466,9.215600352588869e-06
6163,345,3492,7.525038389453658e-06
6147,333,3520,7.327972188879949e-06
6132,327,3541,8.976821845993644e-06
6114,321,3565,8.152475754027578e-06
6098,305,3597,8.602659297055203e-06
6082,300,3618,7.124849282034418e-06
6069,293,3638,1.012249911006362e-05
6051,291,3658,5.111194026036422e-06
6042,272,3686,7.301828377825807e-06
6030,265,3705,1.0012828937075628e-05
6014,261,3725,6.370830769073949e-06
6004,251,3745,1.9907047360192807e-06
6001,236,3763,5.6487760514490525e-06
5993,226,3781,5.90659604346664e-06
5985,215,3800,6.994229760447631e-06
5976,209,3815,7.205856920504986e-06
5967,200,3833,6.703536115300821e-06
5959,190,3851,5.299370258167654e-06
5953,188,3859,6.254668663395177e-06
5946,181,3873,1.858345737791133e-06
5944,164,3892,8.206676952368447e-06
5936,162,3902,6.239393031845862e-06
5930,156,3914,6.485925541574782e-06
5924,152,3924,9.995024698816589e-06
5915,152,3933,1.1122480758108289e-05
5905,145,3950,5.839586557271745e-06
5900,139,3961,1.341299841482746e-05
5889,137,3974,6.197376526568773e-06
5884,130,3986,5.2293050253621294e-06
5880,116,4004,2.9322073657049025e-06
5878,109,4013,4.682364031952452e-06
5875,107,4018,4.772320540862995e-06
5872,100,4028,1.3623978201634877e-05
5864,98,4038,6.960492246011638e-06
5860,94,4046,3.630818386464309e-06
5858,88,4054,0.0
5858,79,4063,1.0804223154746728e-05
5853,80,4067,0.0
5853,73,4074,4.680891897142081e-06
5851,67,4082,0.0
5851,60,4089,1.1394063692816042e-05
5847,56,4097,9.162207725573555e-06
5844,57,4099,1.8012176231132246e-05
5838,57,4105,0.0
5838,53,4109,6.4638316301136985e-06
5836,49,4115,6.993887342462688e-06
5834,46,4120,3.7262822137097373e-06
5833,46,4121,3.7269210414508158e-06
5832,38,4130,0.0
5832,34,4134,5.0431695311869605e-06
5831,32,4137,1.0718573143543132e-05
5829,31,4140,5.534064936717967e-06
5828,31,4141,0.0
5828,30,4142,0.0
5828,26,4146,1.319888073491368e-05
5826,24,4150,0.0
5826,23,4151,0.0
5826,21,4153,0.0
5826,18,4156,9.535797383377198e-06
5825,17,4158,2.019691996970462e-05
5823,19,4158,9.038567567811853e-06
5822,18,4160,9.542348944616206e-06
5821,19,4160,9.041673071185092e-06
5820,20,4160,1.718213058419244e-05
5818,18,4164,0.0
5818,17,4165,0.0
5818,16,4166,0.0
5818,15,4167,0.0
5818,14,4168,0.0
5818,13,4169,0.0
5818,11,4171,0.0
5818,8,4174,0.0
5818,8,4174,0.0
5818,6,4176,0.0
5818,4,4178,0.0
5818,4,4178,0.0
5818,2,4180,0.0
5818,2,4180,0.0
5818,2,4180,0.0
5818,2,4180,0.0
5818,1,4181,0.0
5818,1,4181,0.0
5818,1,4181,0.0
5818,1,4181,0.0
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
5818,0,4182,
