S,E,I,R,Beta
9910,0,90,0,5.3817692566431216e-05
9862,48,83,7,4.398042382468426e-05
9826,79,81,14,5.1513620955238434e-05
9785,117,79,19,4.139635065296275e-05
9753,139,84,24,5.614877961848125e-05
9707,176,86,31,7.786277464596396e-05
9642,228,91,39,5.2426312538322495e-05
9596,246,111,47,6.759573245609094e-05
9524,292,124,60,8.636924035712834e-05
9422,367,142,69,8.969119322173755e-05
9302,447,170,81,7.209075847066412e-05
9188,522,194,96,7.629853372170783e-05
9052,611,228,109,7.316401919513765e-05
8901,703,271,125,5.969726026886154e-05
8757,784,303,156,7.311453995690764e-05
8563,898,359,180,7.189056239564076e-05
8342,1023,425,210,6.628400581042775e-05
8107,1148,506,239,6.801324771302407e-05
7828,1321,570,281,6.387327542156362e-05
7543,1473,661,323,5.4152460838243995e-05
7273,1596,759,372,5.126619345977424e-05
6990,1718,865,427,5.2759102599088704e-05
6671,1841,1005,483,4.892342365522112e-05
6343,1997,1099,561,4.8486886377293676e-05
6005,2123,1237,635,4.80601923619296e-05
5648,2292,1338,722,4.049213023539425e-05
5342,2382,1437,839,4.103457143102792e-05
5027,2447,1578,948,3.9709522948700594e-05
4712,2516,1706,1066,3.955877289184084e-05
4394,2582,1832,1192,3.6771063359523605e-05
4098,2639,1911,1352,3.524328979254727e-05
3822,2636,2026,1516,3.512681555270753e-05
3550,2652,2108,1690,3.460993665980704e-05
3291,2641,2211,1857,3.600681160920076e-05
3029,2646,2271,2054,2.7766232742959262e-05
2838,2625,2301,2236,3.077988888000713e-05
2637,2557,2391,2415,3.01344934161683e-05
2447,2490,2442,2621,3.2967544205795124e-05
2250,2449,2452,2849,3.063259017582019e-05
2081,2350,2548,3021,2.7346169310884078e-05
1936,2247,2579,3238,2.8039569440394283e-05
1796,2174,2600,3430,3.0195305807777967e-05
1655,2106,2615,3624,2.63411759948704e-05
1541,2015,2639,3805,2.5573567160982408e-05
1437,1918,2618,4027,2.9239253112518492e-05
1327,1852,2568,4253,2.817119636028143e-05
1231,1761,2550,4458,2.325544352590752e-05
