S,I,R,Beta
9920,80,0,1.6381048387096773e-05
9907,89,4,1.4743859466068142e-05
9894,97,9,1.7713536684734473e-05
9877,106,17,1.6237456564803688e-05
9860,110,30,1.8439977872026555e-05
9840,121,39,1.4278035342336894e-05
9823,126,51,1.6966982252536564e-05
9802,131,67,1.635435049086415e-05
9781,145,74,2.115290376486432e-05
9751,159,90,1.9349732876937635e-05
9721,171,108,1.4437905276512957e-05
9697,184,119,1.9616107177925938e-05
9662,209,129,2.476034462438062e-05
9612,242,146,2.0635362821266806e-05
9564,268,168,1.4045206839079383e-05
9528,286,186,1.3944913189245683e-05
9490,297,213,1.5256179639741284e-05
9447,320,233,1.951677781306235e-05
9388,359,253,1.780261176182954e-05
9328,391,281,2.0015090830127264e-05
9255,437,308,1.5824212776321044e-05
9191,475,334,1.4201535827382623e-05
9129,501,370,1.5086488213189132e-05
9060,523,417,1.308464074219459e-05
8998,542,460,1.6403809292593927e-05
8918,573,509,1.2524427526030261e-05
8854,599,547,1.1878844833249301e-05
8791,613,596,1.3731973768961025e-05
8717,643,640,1.3916069331284698e-05
8639,675,686,1.2690083300107608e-05
8565,707,728,1.2550667125756859e-05
8489,725,786,1.2511119867089662e-05
8412,752,836,1.1381916411205875e-05
8340,768,892,1.1241007194244605e-05
8268,777,955,1.214152157548384e-05
8190,806,1004,9.846784040332427e-06
8125,808,1067,1.2185833968012186e-05
8045,819,1136,9.106286297088037e-06
7985,803,1212,1.2164776577502493e-05
7907,809,1284,1.1255692918433902e-05
7835,817,1348,1.0935458144924502e-05
7765,818,1417,9.761058728511895e-06
7703,821,1476,1.249177163839705e-05
7624,831,1545,1.089093533246711e-05
7555,829,1616,8.78160079002474e-06
7500,818,1682,9.779951100244498e-06
7440,806,1754,9.171802876277383e-06
7385,803,1812,1.1635446291032865e-05
7316,803,1881,8.340783298279347e-06
7267,787,1946,9.26714539923824e-06
7214,777,2009,8.920164173837586e-06
7164,763,2073,8.781346663417569e-06
7116,757,2127,9.096289233780573e-06
7067,752,2181,8.467585330679907e-06
7022,733,2245,8.937026216183556e-06
6976,726,2298,9.872494755730786e-06
6926,721,2353,1.0813742103465084e-05
6872,711,2417,7.982002426528738e-06
6833,691,2476,7.836321689900655e-06
6796,674,2530,8.514346892831007e-06
6757,662,2581,9.165833171999765e-06
6716,662,2622,9.446710655349808e-06
6674,651,2675,1.0357270596813551e-05
6629,641,2730,9.178222008952767e-06
6590,633,2777,9.34922221662867e-06
6551,628,2821,9.236689687090122e-06
6513,611,2876,8.292617836214767e-06
6480,596,2924,8.026762780677769e-06
6449,574,2977,9.184904555334458e-06
6415,563,3022,5.814524960232803e-06
