S,I,R,Beta
9900,100,0,9.090909090909091e-06
9891,99,10,1.0212324437377517e-05
9881,105,14,7.710806212982107e-06
9873,102,25,9.930032987569585e-06
9863,102,35,9.940100951665265e-06
9853,100,47,1.826854765046179e-05
9835,107,58,1.5204139326931757e-05
9819,112,69,1.7276999403488862e-05
9800,123,77,2.1569603451136554e-05
9774,140,86,1.8270045894355288e-05
9749,153,98,1.407886982878083e-05
9728,164,108,1.2536103979460848e-05
9708,169,123,1.4628330688043534e-05
9684,184,132,1.1785464145250795e-05
9663,190,147,1.9608163532083856e-05
9627,207,166,1.655970602005531e-05
9594,219,187,1.665805207402267e-05
9559,238,203,1.0988808118707259e-05
9534,248,218,1.5225644044743093e-05
9498,257,245,1.9664184882666268e-05
9450,283,267,1.8322209134929984e-05
9401,309,290,1.8244977725636158e-05
9348,339,313,1.6093547055638233e-05
9297,359,344,1.5579950162136346e-05
9245,390,365,1.8305112950867414e-05
9179,420,401,1.9454344544223617e-05
9104,454,442,1.524236817045129e-05
9041,473,486,1.1458254655266717e-05
8992,494,514,1.125606927255176e-05
8942,492,566,1.7956732911100078e-05
8863,528,609,1.666786333377781e-05
8785,566,649,1.7899125356222763e-05
8696,615,689,1.608065758670466e-05
8610,659,731,1.5509368187113478e-05
8522,695,783,9.117324774304002e-06
8468,693,839,1.2269261206436454e-05
8396,718,886,1.078242590648684e-05
8331,730,939,1.183893133913112e-05
8259,746,995,1.1361397283067916e-05
8189,759,1052,1.1584034690322552e-05
8117,765,1118,1.0145736254339114e-05
8054,767,1179,9.87467579496806e-06
7993,763,1244,1.2133814991131656e-05
7919,774,1307,1.1746843769914572e-05
7847,781,1372,1.10956877425448e-05
7779,790,1431,8.949769014597887e-06
7724,793,1483,9.632445472195538e-06
7665,796,1539,1.0653397450396143e-05
7600,791,1609,9.315323707498835e-06
7544,790,1666,1.1913231405291489e-05
7473,809,1718,9.759071677404127e-06
7414,813,1773,8.95881632137066e-06
7360,802,1838,8.470671148216416e-06
7310,785,1905,8.539039967935034e-06
7261,774,1965,8.540903990630629e-06
7213,760,2027,8.93853933322145e-06
7164,747,2089,1.0090613711125911e-05
7110,750,2140,7.12611345522738e-06
7072,722,2206,7.833945425602586e-06
7032,702,2266,7.697817709194274e-06
6994,665,2341,1.1610381401029024e-05
6940,671,2389,9.44867009968347e-06
6896,658,2446,9.256059633706867e-06
6854,652,2494,6.713199582528495e-06
6824,612,2564,8.859542253790926e-06
6787,596,2617,1.0135840033700432e-05
6746,583,2671,5.593811007501301e-06
6724,558,2718,8.795327921807936e-06
6691,544,2765,5.219917887944298e-06
6672,517,2811,7.82739379096336e-06
6645,496,2859,8.798757251389597e-06
6616,482,2902,8.780424169748178e-06
6588,481,2931,9.15164849591079e-06
6559,477,2964,8.629939561656604e-06
6532,472,2996,9.081756567407391e-06
6504,460,3036,8.35606182148778e-06
6479,451,3070,1.060906650823794e-05
6448,439,3113,8.125279085672943e-06
6425,421,3154,8.87270441879165e-06
6401,413,3186,7.565403862063018e-06
6381,410,3209,7.262413949950501e-06
6362,393,3245,4.799489334334827e-06
6350,382,3268,1.030630333511976e-05
6325,380,3295,9.153318077803204e-06
6303,370,3327,9.004721046605863e-06
6282,362,3356,7.91527489749719e-06
6264,356,3380,7.623373082497453e-06
6247,342,3411,8.425096677984379e-06
6229,346,3425,6.4958143756084025e-06
6215,331,3454,9.722117574428886e-06
6195,324,3481,1.0462439840970914e-05
6174,321,3505,6.054936438304739e-06
6162,317,3521,9.21491956911036e-06
6144,304,3552,6.960149396929824e-06
6131,291,3578,6.726001207317217e-06
6119,278,3603,5.290750240141275e-06
6110,258,3632,7.612377726182773e-06
6098,245,3657,4.6853769385747085e-06
6091,233,3676,1.1273933327367544e-05
6075,232,3693,6.385696040868455e-06
6066,218,3716,1.0586907927174173e-05
6052,216,3732,6.884776382463097e-06
6043,207,3750,7.99423775342733e-06
6033,201,3766,1.1545125359445108e-05
6019,198,3783,3.356374846655624e-06
6015,186,3799,8.938227906935171e-07
6014,174,3812,5.733747692166554e-06
6008,164,3828,3.044720859991556e-06
6005,154,3841,6.48809974372006e-06
5999,148,3853,7.884196915702166e-06
5992,135,3873,7.417297136923305e-06
5986,128,3886,3.9153859004343466e-06
5983,114,3903,1.0262996619075685e-05
5976,111,3913,0.0
5976,104,3920,4.82700030892802e-06
5973,100,3927,1.0045203415369162e-05
5967,100,3933,5.027652086475616e-06
5964,91,3945,7.370228698196505e-06
5960,93,3947,9.020711553727359e-06
5955,91,3954,1.8453418957197294e-06
5954,87,3959,1.15830563052367e-05
5948,87,3965,1.1594740625652205e-05
5942,82,3976,2.0523598033018364e-06
5941,82,3977,6.1581157807875e-06
5938,78,3984,2.1590624487222666e-06
5937,71,3992,0.0
5937,65,3998,7.773933999300346e-06
5934,62,4004,5.436141644106679e-06
5932,61,4007,8.29068237843096e-06
5929,60,4011,0.0
5929,51,4020,9.921323901461411e-06
5926,51,4023,1.9852693017807866e-05
5920,53,4027,3.187149413564508e-06
5919,42,4039,4.022558508113501e-06
5918,40,4042,4.224400135180804e-06
5917,38,4045,8.894977006484438e-06
5915,37,4048,4.569235338466107e-06
5914,33,4053,0.0
5914,29,4057,5.830699800590067e-06
5913,29,4058,0.0
5913,27,4060,6.2636626140769555e-06
5912,22,4066,7.688522573502276e-06
5911,22,4067,0.0
5911,21,4068,0.0
5911,16,4073,1.0573507020808662e-05
5910,17,4073,0.0
5910,17,4073,0.0
5910,16,4074,0.0
5910,15,4075,0.0
5910,11,4079,0.0
5910,10,4080,3.3840947546531304e-05
5908,12,4080,0.0
5908,11,4081,0.0
5908,11,4081,0.0
5908,10,4082,0.0
5908,9,4083,0.0
5908,9,4083,1.8806890844805536e-05
5907,10,4083,0.0
5907,7,4086,0.0
5907,7,4086,2.4184381726281167e-05
5906,8,4086,0.0
5906,7,4087,0.0
5906,6,4088,0.0
5906,6,4088,0.0
5906,6,4088,0.0
