S,E,I,R,Beta
9950,0,50,0,2.4120603015075376e-05
9938,12,47,3,2.1409333613081958e-05
9928,22,47,3,2.1430898211805853e-05
9918,31,45,6,1.1202975510295535e-05
9913,32,47,8,2.5755992024227802e-05
9901,40,49,10,2.0612224285734897e-05
9891,45,51,13,2.5771101080205615e-05
9878,54,53,15,2.101105181325377e-05
9867,57,58,18,2.2715914769887784e-05
9854,64,62,20,2.7825608726110895e-05
9837,73,65,25,1.8767447861683908e-05
9825,78,69,28,4.8677951100785486e-05
9792,102,72,34,4.255174291938998e-05
9762,122,73,43,5.051738218925495e-05
9726,151,75,48,5.483583521831517e-05
9686,178,84,52,3.933020658191007e-05
9654,192,96,58,4.316000276224018e-05
9614,213,109,64,4.7713292732502106e-05
9564,235,130,71,3.2171926776694654e-05
9524,255,141,80,3.797796384497842e-05
9473,277,160,90,3.4308033357964744e-05
9421,294,184,101,3.2882136577396475e-05
9364,312,208,116,3.28590674596655e-05
9300,346,216,138,3.08641975308642e-05
9238,374,235,153,2.625602852233835e-05
9181,394,260,165,2.6811223848583612e-05
9117,415,287,181,2.713466705954607e-05
9046,443,303,208,2.7727734082274023e-05
8970,466,334,230,2.069439715885954e-05
8908,486,350,256,2.469690166142793e-05
8831,518,369,282,2.7925769009700063e-05
8740,559,395,306,1.998667554963358e-05
8671,581,411,337,1.8519656510879877e-05
8605,588,436,371,2.079013161752555e-05
8527,599,462,412,2.6145622486656847e-05
8424,636,489,451,2.5732302487585378e-05
8318,681,495,506,2.5258597030657623e-05
8214,717,534,535,2.3710318274545423e-05
8110,741,580,569,2.33853480164973e-05
8000,779,595,626,2.542016806722689e-05
7879,832,617,672,2.530165018185304e-05
7756,872,665,707,2.5204837777786395e-05
7626,906,695,773,2.6414745465625927e-05
7486,955,733,826,2.587822871907506e-05
7344,1006,761,889,2.5050171915751263e-05
7204,1040,807,949,2.2877280761686162e-05
7071,1084,818,1027,1.9882166181023146e-05
6956,1100,857,1087,2.331709300601279e-05
6817,1118,905,1160,1.9612976009764343e-05
6696,1119,957,1228,2.1847444910107128e-05
6556,1148,994,1302,2.0869573757370336e-05
6420,1157,1047,1376,1.8893917348781715e-05
6293,1163,1086,1458,1.82903685260509e-05
6168,1176,1104,1552,1.762251170134777e-05
6048,1174,1130,1648,1.9314510464952943e-05
5916,1191,1154,1739,1.8455957055624498e-05
5790,1185,1193,1832,1.3897997385439242e-05
5694,1168,1217,1921,1.6018245214224548e-05
5583,1151,1240,2026,1.6178144482386047e-05
5471,1144,1265,2120,1.5749590185548956e-05
5362,1136,1281,2221,1.5286686518976893e-05
5257,1135,1282,2326,1.5283091825860595e-05
5154,1141,1289,2416,1.4299678513122439e-05
5059,1132,1293,2516,1.8650763985741643e-05
4937,1142,1301,2620,1.447913191220913e-05
4844,1109,1310,2737,1.560126322955604e-05
4745,1097,1317,2841,1.5522073749052873e-05
4648,1085,1338,2929,1.2863754827123998e-05
4568,1049,1347,3036,1.3976703760188366e-05
4482,1044,1329,3145,1.4437819835482723e-05
4396,1035,1317,3252,1.3127140501166589e-05
4320,1010,1314,3356,1.5502564969840464e-05
4232,1002,1312,3454,1.2607197196735672e-05
4162,973,1313,3552,1.2626479814284612e-05
4093,946,1309,3652,1.1385403949465978e-05
4032,913,1317,3738,1.0545853370454737e-05
3976,880,1325,3819,1.4046543411411867e-05
3902,868,1303,3927,1.3374490048395986e-05
3834,853,1287,4026,1.2767618401421218e-05
3771,827,1280,4122,1.263756298064174e-05
3710,803,1276,4211,9.71702338000321e-06
3664,778,1252,4306,1.155356669503467e-05
3611,735,1255,4399,1.4122408179522288e-05
3547,716,1254,4483,1.214045699378004e-05
3493,699,1221,4587,1.4771557857730203e-05
3430,716,1166,4688,1.350209282438778e-05
3376,708,1129,4787,1.1806363052485319e-05
3331,680,1097,4892,1.2314910318718088e-05
3286,652,1095,4967,1.1394681185158012e-05
3245,630,1068,5057,1.0676177120663885e-05
3208,600,1061,5131,1.0282963655893254e-05
3173,567,1053,5207,1.2271154197827168e-05
3132,549,1029,5290,1.2411459749015461e-05
3092,542,995,5371,1.2026497298913715e-05
3055,520,963,5462,1.3596354817273488e-05
3015,512,941,5532,1.0574121951348465e-05
2985,481,919,5615,8.748858547361398e-06
2961,458,905,5676,1.2314788381556924e-05
2928,442,887,5743,9.240948490953111e-06
2904,418,869,5809,1.0302840096751593e-05
2878,405,825,5892,1.095036536315202e-05
2852,396,791,5961,1.2411721629907284e-05
2824,394,767,6015,8.771897426048287e-06
2805,372,746,6077,7.646246409848366e-06
2789,345,738,6128,8.745157369106858e-06
2771,332,712,6185,8.61652995105811e-06
2754,316,682,6248,1.2245584668102062e-05
2731,304,659,6306,1.111278420251049e-05
2711,294,630,6365,1.2295585884667404e-05
2690,281,609,6420,7.935490565922561e-06
2677,270,588,6465,1.1435280126245493e-05
2659,250,575,6516,1.1118923426590579e-05
2642,244,558,6556,8.139809365664656e-06
2630,238,530,6602,1.0761173685343281e-05
2615,231,514,6640,1.0415814181874995e-05
2601,223,491,6685,1.0962413798233642e-05
2587,217,469,6727,9.066160719952064e-06
2576,208,443,6773,7.88665647827489e-06
2567,190,436,6807,1.16153150609536e-05
2554,182,420,6844,9.322444717902823e-06
2544,175,406,6875,1.0649998450909317e-05
2533,166,393,6908,1.1050067857462162e-05
2522,164,378,6936,1.4685581695890973e-05
2508,171,357,6964,5.584370909448309e-06
2503,158,338,7001,8.274094754933133e-06
2496,150,328,7026,9.771732332707942e-06
2488,146,315,7051,7.65579543714592e-06
2482,136,311,7071,1.2955012423856915e-05
2472,128,306,7094,6.609979482623686e-06
2467,121,291,7121,5.5718299421783345e-06
2463,113,281,7143,5.779486579309727e-06
2459,105,270,7166,1.5061828807253777e-05
2449,102,260,7189,6.281998932060182e-06
