S,I,R,Beta
9900,100,0,1.2121212121212122e-05
9888,105,7,2.3116042533518262e-05
9864,115,21,2.909129376917381e-05
9831,138,31,3.906601271635569e-05
9778,179,43,4.170804142465528e-05
9705,242,53,3.3211133393794624e-05
9627,297,76,4.336848628943778e-05
9503,395,102,3.969432704129409e-05
9354,510,136,3.563537880407669e-05
9184,641,175,3.3294014687416766e-05
8988,792,220,3.132684207450563e-05
8765,939,296,2.6730382177639185e-05
8545,1088,367,2.6245138195711287e-05
8301,1231,468,2.544397037108367e-05
8041,1376,583,2.2414197007777004e-05
7793,1525,682,2.465432407814495e-05
7500,1698,802,2.2222222222222223e-05
7217,1865,918,2.005987501211951e-05
6947,1980,1073,1.984724166961104e-05
6674,2075,1251,1.9135577370916087e-05
6409,2163,1428,1.659132402156093e-05
6179,2229,1592,1.8659708700891475e-05
5922,2313,1765,1.693729099419416e-05
5690,2349,1961,1.3916103850047248e-05
5504,2370,2126,1.6252085173192033e-05
5292,2399,2309,1.4887155362353362e-05
5103,2374,2523,1.238183396753087e-05
4953,2342,2705,1.4655265904282492e-05
4783,2333,2884,1.371122668968241e-05
4630,2292,3078,1.441769475195911e-05
4477,2253,3270,1.179773604419531e-05
4358,2196,3446,1.2120999338778588e-05
4242,2135,3623,1.2697823813830028e-05
4127,2079,3794,1.4219059530423718e-05
4005,2047,3948,1.3905432083857075e-05
3891,1993,4116,1.3153206616372416e-05
3789,1940,4271,1.2651925133253341e-05
3696,1873,4431,1.2567517906546203e-05
3609,1822,4569,1.064541962571313e-05
3539,1726,4735,1.1787213296500475e-05
3467,1641,4892,9.315656084960189e-06
3414,1567,5019,1.364552806137422e-05
3341,1503,5156,1.0355424041670226e-05
3289,1410,5301,9.703524967169741e-06
3244,1353,5403,1.0024761160065362e-05
3200,1290,5510,1.2839147286821706e-05
3147,1250,5603,1.2456307594534478e-05
3098,1202,5700,9.667554291373641e-06
3062,1153,5785,1.1329884894034419e-05
3022,1102,5876,5.705287660603848e-06
3003,1043,5954,1.0535964514871513e-05
2970,1000,6030,9.764309764309765e-06
2941,960,6099,1.0979825456194039e-05
2910,919,6171,7.852551518346926e-06
2889,866,6245,8.79340846101762e-06
2867,820,6313,1.063404425463857e-05
2842,779,6379,5.420254950725366e-06
2830,727,6443,7.290719885681512e-06
2815,683,6502,1.0402336364747522e-05
2795,661,6544,1.0284195627051764e-05
2776,614,6610,7.040336434210403e-06
2764,582,6654,8.081320462898035e-06
2751,549,6700,4.634843828937184e-06
2744,519,6737,7.72398141750507e-06
2733,491,6776,7.452103467985391e-06
2723,462,6815,1.1128545832916013e-05
2709,438,6853,8.4278516900371e-06
2699,420,6881,7.93944847297941e-06
2690,393,6917,9.459216587682209e-06
2680,368,6952,1.1153471771576897e-05
2669,344,6987,1.306995913459444e-05
2657,329,7014,4.575858001974483e-06
2653,302,7045,1.2481184614194103e-05
2643,297,7060,6.369662063948859e-06
2638,275,7087,4.1353642566682745e-06
2635,254,7111,1.1952965082400752e-05
2627,235,7138,4.85951939353198e-06
2624,219,7157,6.960686045216616e-06
2620,207,7173,1.659475605708596e-05
2611,200,7189,9.574875526618154e-06
2606,189,7205,4.060633377594237e-06
2604,180,7216,1.2800819252432156e-05
2598,168,7234,9.164558818138496e-06
2594,159,7247,7.273679463493403e-06
2591,154,7255,5.012355456199532e-06
