S,I,R,Beta
9950,50,0,1.0050251256281408e-05
9945,54,1,1.3034653557529375e-05
9938,58,4,1.0409365653257091e-05
9932,59,9,8.532597937159123e-06
9927,59,14,6.82951648730649e-06
9923,57,20,1.2375996930752761e-05
9916,54,30,2.2410470171664203e-05
9904,58,38,1.740850091916885e-05
9894,64,42,9.475439660400243e-06
9888,65,47,1.8670649738610905e-05
9876,73,51,1.1096500718498421e-05
9868,75,57,1.7565193892717202e-05
9855,82,63,1.1137097672346587e-05
9846,84,70,1.692734782314307e-05
9832,92,76,2.9849294230020873e-05
9805,113,82,2.5271556411980522e-05
9777,135,88,1.3637448433398111e-05
9759,143,98,2.436338126470312e-05
9725,167,108,2.0934993765682005e-05
9691,185,124,1.561772276868758e-05
9663,196,141,2.059190643037718e-05
9624,219,157,1.5657204021908698e-05
9591,231,178,2.0311249588697196e-05
9546,251,203,1.54421075388369e-05
9509,266,225,1.1069845188215043e-05
9481,274,245,1.9632041647644115e-05
9430,304,266,1.7790366690852264e-05
9379,333,288,1.8250471390464992e-05
9322,369,309,1.7152070254879765e-05
9263,402,335,1.2621766477984685e-05
9216,415,369,1.1242888219544846e-05
9173,434,393,1.431771563610094e-05
9116,467,417,1.3389170087560474e-05
9059,478,463,1.3625230416502509e-05
9000,499,501,1.1801380538855489e-05
8947,507,546,1.2345327921670657e-05
8891,512,597,1.4718184118771792e-05
8824,533,643,1.3607779567578785e-05
8760,551,689,1.3673768739278522e-05
8694,569,737,1.0511663296869991e-05
8642,582,776,1.3122201094152986e-05
8576,596,828,1.3303866573174397e-05
8508,621,871,1.3438143280133427e-05
8437,647,916,1.3556244400034514e-05
8363,682,955,1.3149668119909545e-05
8288,694,1018,9.38824786087034e-06
8234,696,1070,1.1342094315970506e-05
8169,717,1114,1.1951158007455132e-05
8099,732,1169,1.0458013773541495e-05
8037,747,1216,1.3991514146670045e-05
7953,780,1267,1.1606650610799988e-05
7881,784,1335,1.2138467872874312e-05
7806,799,1395,1.0101019818200883e-05
7743,796,1461,9.734842363697604e-06
7683,793,1524,8.534917414005373e-06
7631,773,1596,8.98493463799105e-06
7578,765,1657,9.832383732062368e-06
7521,759,1720,8.058244994822577e-06
7475,741,1784,9.568557359439247e-06
7422,725,1853,1.0221243460727196e-05
7367,716,1917,8.910337735924889e-06
7320,701,1979,9.938963073828957e-06
7269,707,2024,8.367088698728961e-06
7226,703,2071,8.661625338246313e-06
7182,687,2131,7.701608866092127e-06
7144,684,2172,9.822989725152747e-06
7096,678,2226,8.521980890808898e-06
7055,668,2277,4.880388054507569e-06
7032,632,2336,8.100401779928284e-06
6996,615,2389,8.36715056687445e-06
6960,611,2429,8.700641495945971e-06
6923,595,2482,1.0196191722391686e-05
6881,591,2528,9.098350960773567e-06
6844,575,2581,5.590425126419841e-06
6822,548,2630,1.016462411220033e-05
6784,547,2669,9.431806422682902e-06
6749,544,2707,9.805374216659549e-06
6713,522,2765,7.990443429658128e-06
6685,512,2803,6.135471204188482e-06
