S,E,I,R,Beta
9910,0,90,0,2.8030048211682924e-05
9885,25,79,11,3.969702208306922e-05
9854,53,74,19,4.525532230017718e-05
9821,83,70,26,3.927444106651927e-05
9794,100,78,28,3.534345988910008e-05
9767,113,88,32,2.7923341120842914e-05
9743,126,94,37,5.896213539016555e-05
9689,166,99,46,6.25514094396332e-05
9629,210,111,50,5.894356294190129e-05
9566,246,126,62,6.554297794105446e-05
9487,297,141,75,6.952402952304274e-05
9394,372,149,85,7.00147030876484e-05
9296,433,173,98,5.845015072677166e-05
9202,493,198,107,4.7200981780421035e-05
9116,532,235,117,4.808006497810723e-05
9013,581,275,131,5.809789899438185e-05
8869,673,308,150,4.9420643625176265e-05
8734,740,354,172,4.722113333307459e-05
8588,821,388,203,4.591638296544207e-05
8435,891,441,233,5.591645866012874e-05
8227,1000,510,263,5.243376066848278e-05
8007,1121,579,293,4.745415982086486e-05
7787,1222,665,326,4.557431848531049e-05
7551,1322,742,385,4.176451879242713e-05
7317,1416,824,443,4.24599715252816e-05
7061,1529,885,525,4.080662699622419e-05
6806,1635,972,587,3.6732295033793715e-05
6563,1713,1068,656,4.2800377328126525e-05
6263,1844,1149,744,3.960430711430929e-05
5978,1954,1224,844,3.813000610080098e-05
5699,2038,1317,946,3.610645568771939e-05
5428,2113,1416,1043,3.590922148807814e-05
5152,2193,1485,1170,2.9801116757638498e-05
4924,2221,1572,1283,3.100563682477474e-05
4684,2244,1657,1415,2.7958916626768306e-05
4467,2238,1741,1554,2.9702790789357453e-05
4236,2239,1842,1683,3.063037569501476e-05
3997,2229,1929,1845,3.151663903448582e-05
3754,2218,2018,2010,2.6532649943793022e-05
3553,2174,2083,2190,2.661838784720613e-05
3356,2152,2137,2355,2.4122350794197025e-05
3183,2065,2218,2534,2.0821842367604953e-05
3036,1998,2237,2729,2.2380811869840266e-05
2884,1961,2239,2916,2.4933114211007862e-05
2723,1915,2291,3071,1.779304381753442e-05
2612,1835,2298,3255,2.3157496298132608e-05
2473,1800,2285,3442,2.3890401456075726e-05
2338,1758,2276,3628,2.5557722115397625e-05
2202,1700,2283,3815,1.9494084738797166e-05
2104,1621,2252,4023,2.2160276627788396e-05
1999,1552,2255,4194,2.1074838971592226e-05
1904,1483,2240,4373,1.9226440576230492e-05
1822,1415,2201,4562,1.820348100429353e-05
1749,1348,2179,4724,1.7317966524370708e-05
1683,1266,2163,4888,1.8954330776146882e-05
1614,1200,2129,5057,1.8625193018113583e-05
1550,1139,2080,5231,1.4267990074441688e-05
1504,1084,1996,5416,1.6322538694410098e-05
1455,1032,1935,5578,2.0600797392933573e-05
1397,973,1915,5715,1.7194622568689715e-05
1351,917,1863,5869,1.986560520764921e-05
1301,874,1791,6034,1.888338266617055e-05
1257,827,1739,6177,1.097934373717647e-05
1233,766,1711,6290,1.9434383595863414e-05
1192,724,1648,6436,1.6289828631002802e-05
1160,689,1586,6565,1.304517980606166e-05
1136,643,1518,6703,1.6816975635101784e-05
1107,603,1475,6815,1.041140354906374e-05
1090,562,1418,6930,1.8115707612479135e-05
1062,520,1374,7044,1.3706253066774124e-05
1042,489,1299,7170,9.604316918816925e-06
1029,447,1256,7268,1.9343497180491852e-05
1004,431,1206,7359,2.3124748105422422e-05
976,423,1146,7455,1.1622750550739565e-05
963,392,1095,7550,9.483302275518381e-06
953,357,1056,7634,1.1924067537918535e-05
941,332,1011,7716,5.255683759201388e-06
936,308,955,7801,1.1187183962053073e-05
926,282,908,7884,9.514657329616274e-06
918,263,864,7955,1.89118857419511e-05
903,256,816,8025,1.492845200095542e-05
892,233,800,8075,1.1210762331838564e-05
884,216,774,8126,5.846107077297228e-06
880,204,716,8200,9.522600304723209e-06
874,184,687,8255,1.1658156212631446e-05
867,172,639,8322,9.025058978760426e-06
862,159,607,8372,1.3378335505720194e-05
855,151,579,8415,1.0100091910836389e-05
850,137,551,8462,1.0675776662752215e-05
845,132,517,8506,1.1445183294610463e-05
840,128,488,8544,9.75800156128025e-06
836,123,452,8589,5.292797561078884e-06
834,115,419,8632,1.4308362379308963e-05
829,110,397,8664,1.5192350347752899e-05
824,105,375,8696,6.472491909385113e-06
822,97,350,8731,6.951685783802572e-06
820,91,326,8763,1.122250486308544e-05
817,80,313,8790,7.82102369379128e-06
815,73,288,8824,1.7041581458759374e-05
811,69,273,8847,1.3549951897670764e-05
808,66,259,8867,1.9113880500019113e-05
804,61,242,8893,2.0558365198799392e-05
800,62,228,8910,5.482456140350877e-06
799,59,207,8935,1.8138615298108144e-05
796,54,199,8951,1.262594378929825e-05
794,49,196,8961,6.425744101166915e-06
793,43,186,8978,0.0
793,42,178,8987,7.0844609433668195e-06
792,39,161,9008,7.842399146746973e-06
791,36,153,9020,0.0
791,34,149,9026,1.6969429572624918e-05
789,34,138,9039,0.0
789,28,133,9050,0.0
789,25,129,9057,0.0
789,22,124,9065,1.0221186475326057e-05
788,21,119,9072,0.0
788,21,108,9083,0.0
788,20,106,9086,0.0
788,20,99,9093,1.2818540737322464e-05
787,19,95,9099,1.3375242426268977e-05
786,20,88,9106,2.8915105250983114e-05
784,18,84,9114,0.0
784,16,78,9122,3.270538984824699e-05
782,17,73,9128,0.0
782,15,68,9135,0.0
782,12,64,9142,0.0
782,10,60,9148,0.0
782,10,57,9151,0.0
782,7,57,9154,4.4869206263741195e-05
780,6,54,9160,0.0
780,5,53,9162,0.0
780,5,48,9167,2.670940170940171e-05
779,6,45,9170,2.8526601055484238e-05
778,7,41,9174,0.0
778,6,37,9179,0.0
778,6,34,9182,0.0
778,6,29,9187,0.0
778,5,30,9187,0.0
778,4,27,9191,4.760544606302961e-05
777,5,24,9194,0.0
777,5,20,9198,0.0
777,5,19,9199,0.0
777,5,19,9199,0.0
777,4,19,9200,0.0
777,4,18,9201,0.0
777,4,18,9201,0.0
777,3,18,9202,7.15000715000715e-05
776,3,17,9204,0.0
776,3,15,9206,0.0
776,3,12,9209,0.0
776,3,11,9210,0.0
776,3,8,9213,0.0
776,2,9,9213,0.0
776,2,9,9213,0.0
776,2,9,9213,0.0
776,1,10,9213,0.0
776,1,9,9214,0.000143184421534937
775,2,9,9214,0.0
775,2,8,9215,0.0
775,2,7,9216,0.0
775,2,7,9216,0.0
775,2,6,9217,0.0
775,2,6,9217,0.0
775,2,5,9218,0.0
775,1,5,9219,0.0
775,1,3,9221,0.0
775,1,2,9222,0.0
775,1,2,9222,0.0
775,1,2,9222,0.0
775,0,2,9223,0.0
775,0,2,9223,0.0
775,0,2,9223,0.0
775,0,2,9223,0.0
775,0,2,9223,0.0
775,0,2,9223,0.0
775,0,2,9223,0.0
775,0,2,9223,0.0
775,0,2,9223,0.0
775,0,2,9223,0.0
775,0,2,9223,0.0
775,0,2,9223,0.0
775,0,1,9224,0.0
775,0,1,9224,0.0
775,0,1,9224,0.0
775,0,1,9224,0.0
775,0,1,9224,0.0
775,0,1,9224,0.0
775,0,1,9224,0.0
775,0,1,9224,0.0
775,0,1,9224,0.0
775,0,1,9224,0.0
775,0,1,9224,0.0
775,0,1,9224,0.0
