S,E,I,R,Beta
9940,0,60,0,3.018108651911469e-05
9922,18,53,7,2.4721126674856334e-05
9909,30,52,9,3.105180216896838e-05
9893,43,50,14,2.628120893561104e-05
9880,53,49,18,4.131207138725936e-05
9860,69,48,23,2.746788370520622e-05
9847,78,48,27,3.5966961172607564e-05
9830,88,49,33,4.5674424398447066e-05
9808,98,57,37,3.577459145416559e-05
9788,108,59,45,6.926502877961946e-05
9748,135,69,48,8.028402704679667e-05
9694,178,73,55,7.772071977865139e-05
9639,212,83,66,7.374658922024857e-05
9580,247,96,77,6.741475295755045e-05
9518,288,103,91,6.630258049643292e-05
9453,321,123,103,7.224445459307021e-05
9369,379,138,114,5.878158156485851e-05
9293,410,174,123,6.184360741183266e-05
9193,472,196,139,4.661932215505587e-05
9109,511,229,151,6.423897666351385e-05
8975,586,273,166,7.101533563929107e-05
8801,704,305,190,5.550785026291722e-05
8652,788,358,202,4.616751511582558e-05
8509,852,403,236,4.7533964183887035e-05
8346,952,437,265,4.2224148813254655e-05
8192,1011,480,317,4.628499348958333e-05
8010,1118,515,357,4.8725500890876694e-05
7809,1207,599,385,4.318462216983058e-05
7607,1293,666,434,4.0858526463889946e-05
7400,1382,735,483,4.0632469203897774e-05
7179,1463,826,532,4.266546866077984e-05
6926,1571,902,601,3.937731341716326e-05
6680,1638,1017,665,3.385559264950924e-05
6450,1708,1082,760,3.9117912565017407e-05
6177,1793,1190,840,3.3466519196313784e-05
5931,1871,1271,927,3.382725099462067e-05
5676,1930,1352,1042,3.544457927284403e-05
5404,2004,1440,1152,3.1612385886997284e-05
5158,2045,1536,1261,3.370068340442032e-05
4891,2111,1612,1386,3.0440272886899675e-05
4651,2156,1679,1514,2.804445981696316e-05
4432,2179,1771,1618,2.6627351615579522e-05
4223,2166,1862,1749,3.1030521060948775e-05
3979,2177,1950,1894,2.822510487753011e-05
3760,2174,2013,2053,2.800942807918741e-05
3548,2151,2097,2204,2.4865070033477793e-05
3363,2084,2188,2365,2.255973028347524e-05
3197,2041,2225,2537,2.2914740996650654e-05
3034,2002,2236,2728,2.3290011945712457e-05
2876,1976,2247,2901,2.321129145768767e-05
2726,1933,2259,3082,2.2247360115257566e-05
2589,1866,2303,3242,2.079676080387531e-05
2465,1832,2298,3405,1.8359734278153507e-05
2361,1757,2291,3591,1.9227032616257454e-05
2257,1679,2302,3762,2.001688347132793e-05
2153,1616,2272,3959,2.0238710479318083e-05
2054,1556,2243,4147,2.083730363554514e-05
1958,1503,2218,4321,1.8651372234415974e-05
1877,1451,2160,4512,1.9732038911580735e-05
1797,1382,2140,4681,1.8202715845204104e-05
1727,1317,2098,4858,1.8215710443066797e-05
1661,1258,2035,5046,2.1596770543188362e-05
1588,1194,2030,5188,1.7992083483267364e-05
1530,1153,1983,5334,2.0764735546260865e-05
1467,1099,1934,5500,1.7975608157119505e-05
1416,1028,1911,5645,1.4782097106552312e-05
1376,971,1842,5811,1.7359795975052395e-05
1332,916,1798,5954,1.7119455384193983e-05
1291,865,1716,6128,1.8507183495564596e-05
1250,829,1660,6261,1.4457831325301205e-05
1220,763,1643,6374,1.795994931303194e-05
1184,716,1585,6515,1.1723079546423394e-05
1162,681,1528,6629,1.520667561795424e-05
1135,638,1477,6750,1.5509471216509236e-05
1109,587,1427,6877,1.5165464698273601e-05
1085,555,1370,6990,1.2109388139527062e-05
1067,509,1342,7082,7.682025596509287e-06
1056,470,1275,7199,1.0398098633392751e-05
1042,438,1228,7292,1.0941124247406953e-05
1028,416,1157,7399,1.6815257492037977e-05
1008,404,1098,7490,1.4456298609304074e-05
992,376,1056,7576,1.9092130987292278e-05
972,358,1001,7669,1.4388903277792167e-05
958,341,966,7735,1.6208716399330905e-05
943,325,925,7807,8.024992118311312e-06
936,291,894,7879,1.4340618367464004e-05
924,268,856,7952,1.8964680179633452e-05
909,254,813,8024,1.4884637295217837e-05
898,239,764,8099,1.457572966102683e-05
888,230,715,8167,1.26000126000126e-05
880,210,694,8216,1.1461881058422845e-05
873,199,656,8272,1.5715363339200403e-05
864,194,617,8325,1.68827660723933e-05
855,186,581,8378,1.2078388742941692e-05
849,172,566,8413,8.32407280234073e-06
845,160,544,8451,1.7403411068569438e-05
837,142,528,8493,9.051084319901523e-06
833,134,486,8547,4.94024770401988e-06
831,118,463,8588,2.079256042188105e-05
823,118,437,8622,1.390236646081896e-05
818,110,410,8662,1.192676963444451e-05
814,96,392,8698,1.2535726821441108e-05
810,90,362,8738,2.046245140167792e-05
804,89,341,8766,3.6474518901095696e-06
803,80,322,8795,1.933742255362267e-05
798,82,296,8824,1.2700670595407438e-05
795,72,290,8843,4.337453914552158e-06
794,70,275,8861,9.159606136936111e-06
792,65,258,8885,9.787800485474904e-06
790,62,245,8903,5.166623611469904e-06
789,59,235,8917,1.617992071838848e-05
786,60,216,8938,0.0
