S,I,R,Beta
9950,50,0,1.0050251256281408e-05
9945,52,3,1.7403411068569438e-05
9936,55,9,2.3788610745132483e-05
9923,63,14,5.4387034131063155e-05
9889,93,18,3.370748643273671e-05
9858,115,27,3.087318179011529e-05
9823,141,36,3.537796299465071e-05
9774,179,47,3.3723034432932887e-05
9715,225,60,3.6141133413392806e-05
9636,289,75,3.9140995201098534e-05
9527,373,100,3.630151191576023e-05
9398,471,131,3.072433986722567e-05
9262,570,168,3.352691813749446e-05
9085,692,223,3.2130711552104244e-05
8883,821,296,2.5366988333790626e-05
8698,936,366,2.7022618422940336e-05
8478,1082,440,2.5945155864978794e-05
8240,1240,520,2.4467585342937675e-05
7990,1415,595,2.591578695984822e-05
7697,1564,739,2.409016433479414e-05
7407,1729,864,2.4127989850315105e-05
7098,1892,1010,1.9583874682264666e-05
6835,2009,1156,1.8861720647721684e-05
6576,2107,1317,1.9414487913651285e-05
6307,2228,1465,1.878736657767338e-05
6043,2307,1650,1.8219377225821505e-05
5789,2402,1809,1.603719132541849e-05
5566,2418,2016,1.5083305915895486e-05
5363,2438,2199,1.6214156580110095e-05
5151,2466,2383,1.5194019759783335e-05
4958,2467,2575,1.3898670191587446e-05
4788,2445,2767,1.5973813196932343e-05
4601,2428,2971,1.2979772680317687e-05
4456,2369,3175,1.4588494565880504e-05
4302,2328,3370,1.2381358626452013e-05
4178,2258,3564,1.1978048582965053e-05
4065,2166,3769,1.351537061076982e-05
3946,2103,3951,1.5183580331623855e-05
3820,2053,4127,1.35161671210309e-05
3714,1971,4315,1.2704407773786135e-05
3621,1947,4432,1.1063693256551302e-05
3543,1864,4593,1.1356492097698539e-05
3468,1763,4769,1.17760894354739e-05
3396,1700,4904,1.1778563015312131e-05
3328,1637,5035,1.2114679761289413e-05
3262,1581,5157,1.2991490379898326e-05
3195,1521,5284,8.848473998347599e-06
3152,1453,5395,1.0917373821360322e-05
3102,1393,5505,9.951202082069184e-06
3059,1304,5637,8.0221893758135e-06
3027,1223,5750,9.454295370015459e-06
2992,1174,5834,1.053348395266423e-05
2955,1110,5935,8.23158183564275e-06
2928,1044,6028,9.159809894688357e-06
2900,991,6109,8.698980479487804e-06
2875,939,6186,1.1483076353197204e-05
2844,910,6246,9.273426994945982e-06
2820,867,6313,1.02251998004041e-05
2795,817,6388,7.444663161836029e-06
2778,760,6462,8.051987419953771e-06
2761,705,6534,1.0274825905918556e-05
2741,679,6580,8.596886100393361e-06
