S,E,I,R,Beta
9910,0,90,0,2.3545240497813656e-05
9889,21,81,9,2.496850846869386e-05
9869,41,73,17,1.8044603483718908e-05
9856,51,69,24,3.0879446640316203e-05
9835,65,70,30,2.759822790326095e-05
9816,79,67,38,1.9766692211315062e-05
9803,82,69,46,1.6262398230651073e-05
9792,85,69,54,3.1081273088945727e-05
9771,95,73,61,3.0843297821481794e-05
9749,105,81,65,3.165883427106801e-05
9724,112,95,69,4.654787936521683e-05
9681,144,100,75,4.131804565644045e-05
9641,167,106,86,3.914101136459265e-05
9601,194,114,91,3.106401562702716e-05
9567,203,130,100,2.5729470696545014e-05
9535,217,132,116,2.939727638206925e-05
9498,233,145,124,2.6865910064550796e-05
9461,247,155,137,3.9551162497314955e-05
9403,282,165,150,3.222698107309401e-05
9353,311,170,166,2.830170879428431e-05
9308,331,177,184,3.823938583904496e-05
9245,359,198,198,2.2398129483040244e-05
9204,367,213,216,3.1625359865990085e-05
9142,392,236,230,3.0590791615527513e-05
9076,417,254,253,3.687149287035462e-05
8991,459,279,271,3.388494029672843e-05
8906,489,312,293,3.4548878025186135e-05
8810,531,338,321,3.089549933171692e-05
8718,572,364,346,2.4579687346376955e-05
8640,594,392,374,3.336404006046863e-05
8527,638,423,412,2.5783764046953066e-05
8434,662,453,451,2.1724325119444527e-05
8351,673,488,488,2.748272023964932e-05
8239,718,515,528,2.6631566419244488e-05
8126,762,551,561,3.015125208099475e-05
7991,832,574,603,2.3981683226382292e-05
7881,836,635,648,2.477802189457951e-05
7757,860,683,700,1.944118484772928e-05
7654,880,720,746,2.5041372702726242e-05
7516,907,771,806,1.915498557681356e-05
7405,935,779,881,2.0976008473614002e-05
7284,966,806,944,1.6692488925044594e-05
7186,965,835,1014,1.4832566984039157e-05
7097,954,881,1068,2.01520778151693e-05
6971,974,916,1139,1.8166339776954933e-05
6855,1004,937,1204,1.4945972644199445e-05
6759,1001,956,1284,1.779743853074252e-05
6644,1005,988,1363,1.6605040132401584e-05
6535,1024,999,1442,1.3938958085859386e-05
6444,1004,1046,1506,1.4539144718492487e-05
6346,1006,1073,1575,1.5860758984312242e-05
6238,1016,1068,1678,1.3058780724158924e-05
6151,1004,1077,1768,1.479328572008658e-05
6053,995,1096,1856,1.6882501407880028e-05
5941,1022,1082,1955,1.6023242724747757e-05
5838,1030,1104,2028,1.567069325905735e-05
5737,1037,1116,2110,1.593129675132745e-05
5635,1034,1141,2190,1.6330885515048913e-05
5530,1031,1157,2282,1.5473077626398635e-05
5431,1032,1154,2383,1.5157863564548725e-05
5336,1032,1150,2482,1.5807313734437128e-05
