S,I,R,Beta
9950,50,0,2.6130653266331657e-05
9937,56,7,2.8752569760922384e-05
9921,67,12,3.76105562300382e-05
9896,89,15,6.585341484018058e-05
9838,139,23,6.288931042602389e-05
9752,215,33,5.961806284220768e-05
9627,320,53,4.966500467435338e-05
9474,443,83,5.90900794904529e-05
9226,657,117,4.635829983492486e-05
8945,872,183,4.410233793672853e-05
8601,1148,251,3.7371069809158405e-05
8232,1439,329,3.326059898793231e-05
7838,1704,458,3.3168732562081686e-05
7395,2005,600,3.014775434638556e-05
6948,2280,772,2.8280257350341887e-05
6500,2537,963,2.783420757405779e-05
6041,2803,1156,2.4862807207001413e-05
5620,2989,1391,2.291914957453724e-05
5235,3137,1628,2.3261202293603262e-05
4853,3247,1900,1.9355627674130682e-05
4548,3270,2182,2.2189408793460983e-05
4218,3362,2420,2.1296226562515426e-05
3916,3389,2695,1.7405949850971914e-05
3685,3349,2966,2.03386012471371e-05
3434,3336,3230,1.7371076929952836e-05
3235,3266,3499,2.025458307265811e-05
3021,3194,3785,1.6270991392541918e-05
2864,3104,4032,1.5523311063756262e-05
2726,2981,4293,1.5259273515832603e-05
2602,2863,4535,1.7182301263194464e-05
2474,2763,4763,1.72624099904296e-05
2356,2646,4998,1.5880715613919593e-05
2257,2514,5229,1.2160523135130906e-05
2188,2392,5420,1.6240912731652737e-05
2103,2313,5584,1.3362830239221387e-05
2038,2198,5764,1.3171042280385147e-05
1979,2077,5944,1.4110607211055515e-05
1921,1951,6128,1.6542725189847783e-05
1859,1846,6295,1.3987179584312678e-05
1811,1734,6455,1.3374629092875335e-05
1769,1636,6595,1.2093636535774359e-05
1734,1536,6730,1.2765522875816994e-05
1700,1448,6852,1.3405914852128697e-05
1667,1344,6989,1.1604821892764304e-05
1641,1262,7097,1.3037545233038877e-05
1614,1192,7194,1.1954957876965812e-05
1591,1116,7293,1.0700873416552337e-05
1572,1046,7382,1.4595770145811744e-05
1548,989,7463,1.1104056769163642e-05
1531,938,7531,1.114145610475197e-05
1515,863,7622,1.3767309523536363e-05
1497,830,7673,8.048224963984193e-06
1487,771,7742,1.0466847568682145e-05
1475,713,7812,9.508640977488293e-06
1465,662,7873,5.155542723982553e-06
1460,610,7930,3.368515607455648e-06
1457,560,7983,1.1030493185606431e-05
1448,519,8033,7.983904448631559e-06
1442,494,8064,1.2634274259210385e-05
1433,461,8106,7.568727833088359e-06
1428,424,8148,9.90962422704931e-06
1422,402,8176,1.3994723989056127e-05
1414,378,8208,9.354676964295068e-06
1409,352,8239,8.065036453964772e-06
1405,333,8262,1.7098949483291122e-05
1397,311,8292,2.30167078282125e-06
1396,286,8318,1.0018634660468471e-05
1392,260,8348,1.1052166224580018e-05
1388,246,8366,5.857407277242801e-06
1386,226,8388,6.384962137174527e-06
1384,220,8396,3.284287966368891e-06
1383,207,8410,6.986142985388482e-06
1381,188,8431,1.1554994068436378e-05
1378,177,8445,4.099940140873943e-06
1377,161,8462,0.0
1377,142,8481,5.114200087964241e-06
1376,128,8496,0.0
1376,122,8502,0.0
1376,113,8511,6.4313644782877134e-06
1375,104,8521,0.0
1375,98,8527,0.0
1375,86,8539,0.0
1375,79,8546,0.0
1375,71,8554,0.0
1375,64,8561,1.1363636363636363e-05
1374,62,8564,0.0
1374,60,8566,0.0
1374,51,8575,0.0
1374,47,8579,0.0
1374,43,8583,0.0
1374,37,8589,1.9670325347181243e-05
1373,36,8591,0.0
1373,33,8594,2.2070670286256594e-05
1372,33,8595,0.0
1372,33,8595,0.0
1372,31,8597,0.0
1372,30,8598,0.0
1372,27,8601,0.0
1372,24,8604,3.0369290573372204e-05
1371,20,8609,0.0
1371,18,8611,0.0
1371,16,8613,0.0
1371,14,8615,0.0
1371,12,8617,0.0
1371,12,8617,0.0
1371,11,8618,0.0
1371,11,8618,0.0
1371,11,8618,0.0
1371,10,8619,0.0
1371,8,8621,0.0
1371,8,8621,0.0
1371,5,8624,0.0
1371,5,8624,0.0
1371,5,8624,0.0
1371,4,8625,0.0
1371,4,8625,0.0
1371,4,8625,0.0
1371,3,8626,0.0
1371,3,8626,0.0
1371,3,8626,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,2,8627,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
1371,1,8628,0.0
