S,I,R,Beta
9910,90,0,1.121201928467317e-05
9900,91,9,1.887001887001887e-05
9883,95,22,2.130186338049921e-05
9863,110,27,2.0277805941397142e-05
9841,122,37,1.7491225235340272e-05
9820,138,42,1.4758404911597155e-05
9800,152,48,1.7454350161117078e-05
9774,166,60,2.4037217007995148e-05
9735,197,68,1.668582929875195e-05
9703,207,90,1.244696968565427e-05
9678,219,103,1.6041655461098515e-05
9644,238,118,1.8734163097009853e-05
9601,266,133,1.683721855414497e-05
9558,290,152,1.9121010743843395e-05
9505,322,173,1.633661263604314e-05
9455,356,189,1.3963243988377828e-05
9408,369,223,1.4402780082222592e-05
9358,390,252,1.34260553153479e-05
9309,413,278,1.768706739839105e-05
9241,454,305,1.5016396474817503e-05
9178,474,348,1.6550308801178383e-05
9106,500,394,1.559411377113991e-05
9035,528,437,1.6350555918901242e-05
8957,571,472,1.3100145528930107e-05
8890,598,512,1.3543457569476057e-05
8818,627,555,1.4831197460030827e-05
8736,661,603,1.5239425224296632e-05
8648,685,667,1.4517512171077064e-05
8562,716,722,1.0602910874214896e-05
8497,710,793,1.0608549496342536e-05
8433,717,850,1.5380898016211467e-05
8340,764,896,1.239845819679335e-05
8261,774,965,1.0634946998864877e-05
8193,771,1036,1.2664634309475854e-05
8113,784,1103,9.747520356595739e-06
8051,782,1167,1.1436046609513965e-05
7979,796,1225,1.1021393469415004e-05
7909,800,1291,1.295991907952965e-05
7827,814,1359,9.731324411278416e-06
7765,809,1426,8.59614590206602e-06
7711,791,1498,9.673081012381379e-06
7652,783,1565,1.0681770690422925e-05
7588,795,1617,7.95695288489273e-06
7540,780,1680,9.691899612324016e-06
7483,787,1730,1.0867496184914522e-05
7419,785,1796,8.413584332875737e-06
7370,768,1862,9.010345997286296e-06
7319,752,1929,8.721107696958949e-06
7271,747,1982,8.653326918824612e-06
7224,744,2032,8.558687290870336e-06
7178,727,2095,5.748881938277704e-06
7148,691,2161,9.920498341049726e-06
7099,688,2213,6.756601814209011e-06
7066,658,2276,7.5278077217240485e-06
7031,652,2317,7.416759957872803e-06
6997,634,2369,7.438970013737298e-06
6964,613,2423,8.667273219624956e-06
6927,589,2484,7.843131487893515e-06
6895,586,2519,8.16736666773915e-06
6862,573,2565,7.629848578025121e-06
6832,556,2612,9.213940323151315e-06
6797,553,2650,1.0375814667730499e-05
6758,537,2705,7.4399718273066805e-06
6731,526,2743,8.75581061012183e-06
6700,517,2783,8.660758105026126e-06
6670,497,2833,8.748141020033243e-06
6641,487,2872,7.111568450237728e-06
6618,464,2918,7.16436885818197e-06
6596,454,2950,6.344787790223951e-06
6577,440,2983,4.8377956238683015e-06
6563,418,3019,5.832319360311213e-06
6547,403,3050,6.822210540239483e-06
6529,384,3087,9.572675754326849e-06
6505,379,3116,6.489832258116853e-06
6489,367,3144,8.398198922259132e-06
6469,355,3176,6.096246671558179e-06
6455,340,3205,9.112862805850458e-06
6435,331,3234,7.042303114810668e-06
6420,319,3261,7.324290276272229e-06
6405,303,3292,7.2138361377121315e-06
6391,291,3318,7.527768054410707e-06
6377,288,3335,8.711863816144826e-06
6361,283,3356,5.555052514688948e-06
6351,258,3391,8.544097920244507e-06
6337,256,3407,5.547774972384409e-06
6328,234,3438,9.454655472354587e-06
6314,228,3458,1.1114260151487365e-05
6298,228,3474,6.267653891795223e-06
6289,215,3496,8.135282349765371e-06
6278,204,3518,5.465709698979942e-06
6271,197,3532,5.666240619336289e-06
6264,185,3551,8.62931897414656e-06
6254,178,3568,1.0779617898477558e-05
6242,181,3577,9.736219266738773e-06
6231,173,3596,3.710702500920718e-06
6227,162,3611,5.947813881008036e-06
6221,156,3623,2.06084436915493e-06
6219,144,3637,5.58324846795662e-06
6214,137,3649,3.5239475730573064e-06
6211,129,3660,4.992392841407904e-06
6207,123,3670,6.549123006938141e-06
6202,122,3676,3.964876480881366e-06
6199,119,3682,8.133597042624115e-06
6193,117,3690,6.900539760220044e-06
6188,112,3700,2.8857696924923817e-06
6186,105,3709,6.158299077794713e-06
6182,97,3721,6.6705133293532605e-06
6178,93,3729,1.7404804422212707e-06
6177,84,3739,3.854544893884379e-06
6175,81,3744,1.199580146948568e-05
6169,80,3751,8.105041335710812e-06
6165,80,3755,8.110300081103e-06
6161,80,3759,4.057782827463074e-06
6159,80,3761,2.029550251664231e-06
6158,78,3764,8.327712127647172e-06
6154,76,3770,6.414313326377367e-06
6151,73,3776,6.681172233939019e-06
6148,68,3784,9.56791304680623e-06
6144,68,3788,9.574142156862745e-06
6140,60,3800,8.143322475570032e-06
6137,52,3811,6.26715634048207e-06
6135,49,3816,6.653027959349999e-06
6133,49,3818,6.655197542901067e-06
6131,47,3822,6.940660820316702e-06
6129,45,3826,0.0
6129,43,3828,1.13831688465435e-05
6126,44,3830,1.1129908289555694e-05
6123,42,3835,1.1665616761158163e-05
6120,43,3837,1.5199878400972791e-05
6116,46,3838,1.4217874712088038e-05
6112,44,3844,7.436934792955735e-06
6110,42,3848,7.793624814901411e-06
6108,42,3850,3.898088377459694e-06
6107,40,3853,1.637465203864418e-05
6103,39,3858,0.0
6103,32,3865,2.0481730296575454e-05
6099,34,3867,1.446717398223431e-05
6096,33,3871,4.970969537898672e-06
6095,28,3877,5.8596038907769834e-06
6094,27,3879,0.0
6094,26,3880,0.0
6094,23,3883,0.0
6094,23,3883,1.4269202779640701e-05
6092,25,3883,6.5659881812212735e-06
6091,24,3885,6.840693919991244e-06
6090,24,3886,0.0
6090,23,3887,7.139287499107589e-06
6089,24,3887,0.0
6089,24,3887,0.0
6089,22,3889,0.0
6089,18,3893,9.123921096330358e-06
6088,18,3894,9.125419769309388e-06
6087,19,3894,8.64655478024781e-06
6086,19,3895,8.647975508933359e-06
6085,18,3897,1.8259837487446362e-05
6083,19,3898,0.0
6083,16,3901,0.0
6083,15,3902,1.0959504630390707e-05
6082,16,3902,0.0
6082,12,3906,1.3701633234681574e-05
6081,11,3908,0.0
6081,10,3909,0.0
6081,10,3909,0.0
6081,10,3909,0.0
6081,10,3909,1.6444663706627198e-05
6080,10,3910,0.0
6080,8,3912,0.0
6080,8,3912,0.0
6080,7,3913,0.0
6080,7,3913,2.349624060150376e-05
6079,8,3913,2.0562592531666393e-05
6078,9,3913,0.0
6078,9,3913,0.0
6078,9,3913,1.8280867244342072e-05
6077,10,3913,1.645548790521639e-05
6076,11,3913,0.0
6076,10,3914,0.0
6076,10,3914,0.0
6076,10,3914,3.291639236339697e-05
6074,11,3915,1.4966923099949112e-05
6073,11,3916,0.0
6073,10,3917,0.0
6073,10,3917,0.0
6073,10,3917,0.0
6073,9,3918,0.0
6073,8,3919,2.0582907953235634e-05
6072,8,3920,0.0
6072,7,3921,0.0
6072,7,3921,0.0
6072,7,3921,0.0
6072,6,3922,0.0
6072,4,3924,0.0
6072,4,3924,0.0
6072,3,3925,5.489679402722881e-05
6071,4,3925,0.0
6071,4,3925,0.0
6071,4,3925,0.0
6071,4,3925,4.1179377367814196e-05
6070,5,3925,3.2948929159802305e-05
6069,5,3926,0.0
6069,5,3926,0.0
6069,4,3927,0.0
6069,4,3927,0.0
6069,4,3927,0.0
6069,4,3927,0.0
6069,4,3927,0.0
6069,3,3928,0.0
6069,3,3928,0.0
6069,3,3928,0.0
6069,3,3928,0.0
6069,3,3928,0.0
6069,3,3928,0.0
6069,3,3928,5.4923930356456306e-05
6068,4,3928,0.0
6068,4,3928,0.0
6068,4,3928,0.0
6068,3,3929,0.0
6068,3,3929,0.0
6068,2,3930,0.0
6068,2,3930,0.0
6068,2,3930,0.0
6068,1,3931,0.0
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
6068,0,3932,
