S,I,R,Beta
9920,80,0,2.2681451612903227e-05
9902,91,7,2.9963976641415544e-05
9875,111,14,3.284296955183031e-05
9839,139,22,2.9979065837684563e-05
9798,173,29,3.95267643390712e-05
9731,229,40,3.500270822236054e-05
9653,284,63,3.6841790408878216e-05
9552,362,86,3.123351564452095e-05
9444,447,109,3.4111356523370545e-05
9300,558,142,3.1024781284926965e-05
9139,670,191,2.9396730103721463e-05
8959,809,232,2.5800822342573936e-05
8772,918,310,2.8561863008363905e-05
8542,1067,391,2.3918421068223017e-05
8324,1183,493,2.7215604046269776e-05
8056,1345,599,2.4918507252208517e-05
7786,1509,705,2.1278272653657642e-05
7536,1634,830,2.0789642600056652e-05
7280,1761,959,2.1684732076554906e-05
7002,1906,1092,2.0980364476886083e-05
6722,2037,1241,2.0302768318976064e-05
6444,2148,1408,1.8856049020525785e-05
6183,2234,1583,1.7375160557343024e-05
5943,2299,1758,1.705340944862814e-05
5710,2353,1937,1.6523229651307754e-05
5488,2391,2121,1.4936966003465376e-05
5292,2376,2332,1.5747039556563368e-05
5094,2398,2508,1.4817347134914483e-05
4913,2390,2697,1.4648183838113722e-05
4741,2403,2856,1.4483056272466841e-05
4576,2374,3050,1.454421736645831e-05
4418,2342,3240,1.3433902685968705e-05
4279,2312,3409,1.2938378546227613e-05
4151,2252,3597,1.3050847385102265e-05
4029,2178,3793,1.4928499325710453e-05
3898,2148,3954,1.1704421787231766e-05
3800,2072,4128,1.1811623653728917e-05
3707,1998,4295,1.134125763205882e-05
3623,1919,4458,1.2801082540085726e-05
3534,1858,4608,1.0965293020042728e-05
3462,1787,4751,1.2122987220431792e-05
3387,1722,4891,1.2344802683760104e-05
3315,1649,5036,1.2256616972487554e-05
3248,1580,5172,8.963646567313089e-06
3202,1499,5299,1.1875499760614926e-05
3145,1433,5422,1.0428720251798122e-05
3098,1357,5545,1.117986596530055e-05
3051,1290,5659,8.638672286885225e-06
3017,1226,5757,1.1895614897851814e-05
2973,1156,5871,1.1056835626753818e-05
2935,1084,5981,7.857829855981695e-06
2910,1017,6073,8.447458497636402e-06
2885,967,6148,1.1828826132386071e-05
2852,908,6240,1.158472916447844e-05
2822,872,6306,8.940240183616278e-06
2800,830,6370,5.163511187607573e-06
2788,770,6442,1.2577092921425776e-05
2761,722,6517,7.023028510485883e-06
2747,694,6559,9.96633477023402e-06
2728,642,6630,8.56469427467317e-06
2713,606,6681,7.907167421497034e-06
2700,572,6728,9.712509712509713e-06
2685,539,6776,6.218841015329443e-06
2676,505,6819,9.619796060323521e-06
2663,466,6871,1.128160662971672e-05
2649,442,6909,6.83259626701103e-06
2641,418,6941,3.623391893385317e-06
2637,400,6963,7.584376185058779e-06
2629,380,6991,7.006866729394807e-06
2622,358,7020,5.326651581589387e-06
2617,341,7042,6.723465004924938e-06
2611,333,7056,5.750675991962855e-06
2606,308,7086,1.2458761499436863e-05
2596,289,7115,6.664498483160145e-06
2591,265,7144,5.8256810585262485e-06
2587,252,7161,9.20352679146649e-06
