S,I,R,Beta
9940,60,0,1.3413816230717639e-05
9932,61,7,6.602272502195255e-06
9928,58,14,1.389313401317069e-05
9920,64,16,1.7326108870967742e-05
9909,69,22,1.9013603502013248e-05
9896,77,27,1.1811147623597099e-05
9887,76,37,7.984966968853306e-06
9881,77,42,9.200393776853649e-06
9874,83,43,6.100968589773312e-06
9869,82,49,2.1006897676637117e-05
9852,91,57,2.4539001396492263e-05
9830,105,65,1.2595068546238434e-05
9817,108,75,8.488676106074497e-06
9808,104,88,1.4705421006399799e-05
9793,111,96,1.839887472482183e-05
9773,123,104,1.6637841606084126e-05
9753,134,113,1.912920785185117e-05
9728,147,125,1.608373612602936e-05
9705,155,140,1.728407372322215e-05
9679,169,152,1.895153969033184e-05
9648,191,161,1.7907842984032717e-05
9615,207,178,1.658037335986193e-05
9582,220,198,1.4231229008937212e-05
9552,240,208,1.4831099944165271e-05
9518,257,225,1.2673100240952429e-05
9487,254,259,2.0334498347925757e-05
9438,277,285,1.6447833973268828e-05
9395,303,302,1.6861718103689027e-05
9347,334,319,1.7297169862692502e-05
9293,364,343,1.3598797629788698e-05
9247,378,375,1.6879491303628862e-05
9188,400,412,1.1972137570744449e-05
9144,411,445,2.048861897129039e-05
9067,459,474,1.2735018152206534e-05
9014,485,501,1.6697965821780096e-05
8941,527,532,1.9737231655887944e-05
8848,587,565,1.30925939047044e-05
8780,616,604,1.6270745200130165e-05
8692,652,656,1.4292812797325797e-05
8611,676,713,1.2540722991577445e-05
8538,692,770,1.2355508254833542e-05
8465,712,823,1.3273425937601624e-05
8385,727,888,1.1811227063458279e-05
8313,717,970,1.3925190854807068e-05
8230,752,1018,1.195677464388201e-05
8156,774,1070,1.1405499731970757e-05
8084,780,1136,1.1101384184016544e-05
8014,792,1194,9.925811647798171e-06
7951,793,1256,1.046764522232089e-05
7885,809,1306,1.0032975568920664e-05
7821,814,1365,1.0838330746270907e-05
7752,816,1432,1.0749914000687994e-05
7684,817,1499,9.079573381112066e-06
7627,800,1573,1.0816834928543334e-05
7561,810,1629,9.633581030662545e-06
7502,807,1691,7.2677851788056845e-06
7458,788,1754,1.0549772465229992e-05
7396,793,1811,9.548121509394329e-06
7340,790,1870,1.069223605697927e-05
7278,786,1936,7.516814940211603e-06
7235,769,1996,8.807065063541178e-06
7186,762,2052,8.948575277241472e-06
7137,746,2117,1.0893651292719548e-05
7079,733,2188,6.937877283212052e-06
7043,705,2252,1.0875442947728393e-05
6989,705,2306,1.0147658579997545e-05
6939,702,2359,8.416855224752616e-06
6898,683,2419,8.914672574689037e-06
6856,670,2474,7.401731134293527e-06
6822,650,2528,8.344045283359268e-06
6785,645,2570,6.85506675121249e-06
6755,626,2619,7.330979537107763e-06
6724,600,2676,8.17965496728138e-06
6691,581,2728,7.717099368715548e-06
6661,560,2779,8.31063546871984e-06
6630,554,2816,8.43992137260347e-06
6599,537,2864,7.619234673274519e-06
6572,519,2909,6.449971092402286e-06
6550,503,2947,5.159880412183389e-06
6533,490,2977,6.247715678954882e-06
6513,472,3015,6.831187689809429e-06
6492,458,3050,6.053806229770198e-06
6474,436,3090,4.9598535284398e-06
6460,424,3116,5.476371283369355e-06
6445,407,3148,7.243296614902511e-06
6426,388,3186,7.620459409422418e-06
6407,370,3223,8.436718285321376e-06
6387,359,3254,4.797349072127271e-06
6376,339,3285,7.4023902318058505e-06
6360,324,3316,8.249864119885085e-06
6343,320,3337,5.419359924326029e-06
6332,314,3354,6.538419754477308e-06
6319,294,3387,5.921026426079215e-06
6308,277,3415,7.439982235611647e-06
6295,265,3440,1.138969232844276e-05
6276,266,3458,4.193083090134514e-06
6269,254,3477,5.024096824394e-06
6261,244,3495,1.04733701472294e-05
6245,238,3517,6.055264379570883e-06
6236,226,3538,2.1286620082081205e-06
6233,212,3555,8.32452951272745e-06
6222,211,3567,3.8085314150522303e-06
6217,200,3583,1.1259449895447965e-05
6203,197,3600,4.091683162969285e-06
6198,191,3611,5.913071097077422e-06
6191,176,3633,7.342036093449435e-06
6183,173,3644,7.479019014470967e-06
6175,163,3662,5.961103797719878e-06
6169,151,3680,5.367577043517094e-06
6164,145,3691,5.594217816464902e-06
6159,142,3699,8.003860147408236e-06
6152,139,3709,4.677662291493203e-06
6148,140,3712,8.132726089785296e-06
6141,129,3730,6.311625129861687e-06
6136,126,3738,9.05403447776329e-06
6129,127,3744,1.284714594229319e-05
6119,125,3756,3.922209511358065e-06
6116,119,3765,9.617974069941908e-06
6109,114,3777,5.743610950768639e-06
6105,102,3793,9.635303752950811e-06
6099,106,3795,4.640414296188364e-06
6096,100,3804,9.84251968503937e-06
6090,96,3814,5.13136288998358e-06
6087,93,3820,5.299501316926077e-06
6084,84,3832,1.956732725963495e-06
6083,80,3837,4.109814236396515e-06
6081,76,3843,0.0
6081,70,3849,7.047713017125942e-06
6078,67,3855,9.822555534273352e-06
6074,68,3858,2.421119913227062e-06
6073,64,3863,1.5437180964926724e-05
6067,67,3866,7.38027351293639e-06
6064,61,3875,2.7034041264760585e-06
6063,55,3882,8.996446403670551e-06
6060,57,3883,5.7900526894794745e-06
6058,57,3885,0.0
6058,55,3887,9.003871664815871e-06
6055,55,3890,9.008332707754673e-06
6052,55,3893,3.004266057802079e-06
6051,49,3900,3.372692656636279e-06
6050,46,3904,7.186489399928135e-06
6048,44,3908,0.0
6048,42,3910,0.0
6048,39,3913,4.239587572920906e-06
6047,37,3916,1.340848041691435e-05
6044,37,3919,0.0
6044,30,3926,0.0
6044,25,3931,0.0
