S,I,R,Beta
9910,90,0,1.0090817356205853e-05
9901,92,7,9.880424902183793e-06
9892,93,15,7.609059563718265e-06
9885,90,25,2.1356713314224694e-05
9866,101,33,1.4049651468288932e-05
9852,107,41,1.80237610087235e-05
9833,118,49,1.5513309557750017e-05
9815,131,54,1.555494199951002e-05
9795,144,61,1.8433441098065908e-05
9769,154,77,1.462351754090929e-05
9747,167,86,1.1672561310128282e-05
9728,173,99,2.2579479768786126e-05
9690,200,110,2.1155830753353973e-05
9649,225,126,1.7042641148766135e-05
9612,252,136,1.7339436815092247e-05
9570,278,152,1.6162618494546057e-05
9527,295,178,1.458833324734519e-05
9486,307,207,1.3735310943402965e-05
9446,319,235,1.1283408014007355e-05
9412,323,265,1.2170748362869875e-05
9375,329,296,1.3617021276595745e-05
9333,348,319,1.2931496321912975e-05
9291,363,346,1.2453178273473573e-05
9249,376,375,1.1214553384724744e-05
9210,382,408,1.819101704839379e-05
9146,413,441,1.2442756700689222e-05
9099,420,481,1.2298578075037027e-05
9052,444,504,1.4679947291524844e-05
8993,461,546,1.2301686561227544e-05
8942,474,584,1.4391856757141899e-05
8881,495,624,1.2511103604448948e-05
8826,500,674,1.3142986630410152e-05
8768,522,710,5.899194563302291e-06
8741,513,746,9.81237621631651e-06
8697,512,791,1.0330430033344832e-05
8651,507,842,9.575798946525319e-06
8609,518,873,1.2333326307074709e-05
8554,539,907,1.1712126345213623e-05
8500,541,959,1.6527128411438512e-05
8424,584,992,1.239934173724128e-05
8363,593,1044,1.1090366524515054e-05
8308,613,1079,1.2566751047163801e-05
8244,630,1126,1.2515114407399706e-05
8179,642,1179,1.1426573410592206e-05
8119,643,1238,9.769147385211082e-06
8068,626,1306,1.1879851929525551e-05
8008,642,1350,9.336457934588776e-06
7960,626,1414,1.1438984057668534e-05
7903,628,1469,1.1484794535010893e-05
7846,637,1517,9.403945895697834e-06
7799,620,1581,9.720022004475346e-06
7752,611,1637,1.266765643288929e-05
7692,617,1691,8.006803254301972e-06
7654,612,1734,8.5392575286364e-06
7614,595,1791,7.284237572097397e-06
7581,581,1838,9.762607442603248e-06
7538,582,1880,9.57348745736379e-06
7496,587,1917,9.545124804779471e-06
7454,586,1960,8.928481489655324e-06
7415,562,2023,1.1038507593773322e-05
7369,573,2058,1.0183692497957932e-05
7326,575,2099,8.071312419138506e-06
7292,554,2154,7.426169027528314e-06
7262,537,2201,8.718632795291117e-06
7228,518,2254,9.348030930764744e-06
7193,504,2303,6.620192912421468e-06
7169,485,2346,8.62821454918298e-06
7139,477,2384,8.809788732456407e-06
7109,464,2427,6.36638355460053e-06
7088,440,2472,8.978042273753335e-06
7060,422,2518,1.006941181209135e-05
7030,414,2556,9.277011565341085e-06
7003,402,2595,8.525131020607374e-06
6979,398,2623,5.400263964902604e-06
6964,382,2654,1.0525334480093586e-05
6936,390,2674,8.502646910951408e-06
6913,381,2706,6.074750565046721e-06
6897,361,2742,8.835990757553668e-06
6875,362,2763,6.830738322451029e-06
6858,349,2793,5.431508262995301e-06
6845,338,2817,8.212274324540436e-06
6826,323,2851,8.164013211187602e-06
6808,311,2881,7.556836859227465e-06
6792,305,2903,3.8618239394466e-06
6784,289,2927,9.691029574982047e-06
6765,284,2951,1.0409835212308589e-05
6745,284,2971,5.742386118042577e-06
6734,264,3002,6.75000675000675e-06
6722,253,3025,5.292044410836696e-06
6713,238,3049,7.510824976497377e-06
6701,234,3065,8.290636555074699e-06
6688,230,3082,8.451216975244435e-06
6675,222,3103,1.1472146303606978e-05
6658,228,3114,5.928760019604433e-06
6649,217,3134,1.039621356040512e-05
6634,209,3157,5.048661888228396e-06
6627,198,3175,3.810551569718614e-06
6622,183,3195,8.252009776981184e-06
6612,184,3204,1.0685446750309056e-05
6599,183,3218,8.280771138531504e-06
6589,181,3230,5.030986685493737e-06
6583,176,3241,7.767942220319555e-06
6574,168,3258,4.527213988729048e-06
6569,157,3274,5.817713580385773e-06
6563,141,3296,4.322534561365402e-06
6559,134,3307,5.6888905070621886e-06
6554,126,3320,3.632823284944127e-06
6551,117,3332,2.6093752242431834e-06
6549,107,3344,2.854113419613182e-06
6547,101,3352,9.073765173981886e-06
